date,team_id,planned_agents,active_agents,absence_count,shift_hours,backlog_start,backlog_end,incoming_tickets,resolved_tickets,avg_handle_time_min,overtime_hours,load_ts
2025-10-27,T011,8,7,1,56.0,4,0,6,11,24.8,0.0,2025-10-27 03:17:00
2025-12-17,T027,8,6,2,48.0,8,1,4,11,49.7,0.6,2025-12-17 03:15:00
2026-02-04,T020,16,15,1,120.0,10,9,3,4,75.9,0.6,2026-02-04 03:23:00
2025-01-09,T030,10,10,0,80.0,10,6,6,10,68.6,0.0,2025-01-09 03:00:00
2025-07-19,T005,15,15,0,112.5,7,6,3,4,26.5,0.8,2025-07-19 02:13:00
2025-03-26,T010,14,14,0,112.0,7,4,3,6,39.9,0.0,2025-03-26 02:45:00
2025-02-16,T005,15,12,3,90.0,3,2,5,6,44.8,0.2,2025-02-16 03:49:00
2025-01-15,T016,14,14,0,112.0,5,2,1,4,70.3,0.0,2025-01-15 02:24:00
2025-04-22,T020,16,16,0,128.0,10,5,5,10,81.1,0.5,2025-04-22 03:55:00
2025-03-10,T007,10,10,0,80.0,10,9,8,9,29.8,0.2,2025-03-10 03:37:00
2025-07-09,T026,10,10,0,80.0,5,2,6,9,38.7,0.4,2025-07-09 03:59:00
2025-11-28,T007,10,10,0,80.0,2,2,3,3,36.5,0.2,2025-11-28 03:26:00
2026-02-12,T032,11,11,0,88.0,8,7,0,1,68.6,0.0,2026-02-12 03:20:00
2026-03-24,T032,11,9,2,72.0,7,2,9,14,93.5,0.0,2026-03-24 03:28:00
2026-01-03,T007,8,8,0,60.0,2,0,2,4,23.3,1.6,2026-01-03 03:08:00
2025-09-09,T012,10,10,0,80.0,5,2,4,7,83.4,0.0,2025-09-09 02:19:00
2025-10-27,T005,17,16,1,128.0,8,1,9,16,35.3,0.4,2025-10-27 02:39:00
2026-05-14,T023,18,18,0,144.0,2,1,2,3,45.5,0.6,2026-05-14 03:02:00
2025-04-19,T031,13,13,0,97.5,8,1,7,14,42.0,0.3,2025-04-19 02:28:00
2025-05-25,T016,12,11,1,82.5,5,0,4,10,57.3,0.8,2025-05-25 02:05:00
2026-06-13,T029,18,17,1,127.5,8,7,7,8,19.9,1.0,2026-06-13 03:12:00
2025-01-06,T012,10,9,1,72.0,3,0,3,6,76.9,0.3,2025-01-06 03:32:00
2025-06-01,T021,18,16,2,120.0,8,5,5,8,44.5,0.0,2025-06-01 02:41:00
2026-04-26,T022,14,14,0,105.0,6,0,6,14,34.5,0.0,2026-04-26 03:09:00
2026-02-21,T007,8,8,0,60.0,7,10,5,2,55.9,0.3,2026-02-21 03:49:00
2025-01-03,T024,16,15,1,120.0,5,2,3,6,72.0,0.0,2025-01-03 03:00:00
2025-10-05,T010,12,11,1,82.5,7,5,3,5,44.9,0.0,2025-10-05 03:37:00
2025-01-02,T015,18,18,0,144.0,7,4,5,8,53.9,0.0,2025-01-02 02:50:00
2026-04-16,T013,17,15,2,120.0,11,5,14,20,21.5,0.6,2026-04-16 02:07:00
2025-11-07,T024,16,14,2,112.0,9,5,4,8,79.6,0.6,2025-11-07 02:25:00
2026-04-01,T019,12,11,1,88.0,3,2,5,6,52.8,0.5,2026-04-01 02:26:00
2025-06-17,T007,10,9,1,72.0,12,13,10,9,36.7,1.1,2025-06-17 03:10:00
2026-02-26,T020,16,14,2,112.0,10,6,5,9,57.7,0.0,2026-02-26 02:14:00
2025-03-07,T016,14,12,2,96.0,11,13,6,4,78.4,0.8,2025-03-07 02:08:00
2025-08-28,T005,17,17,0,136.0,6,7,10,9,44.3,0.0,2025-08-28 03:35:00
2026-05-16,T006,15,15,0,112.5,11,7,9,13,45.7,0.0,2026-05-16 02:22:00
2025-06-18,T030,10,9,1,72.0,11,11,8,8,62.8,1.3,2025-06-18 03:02:00
2026-05-03,T010,12,10,2,75.0,12,4,4,12,36.5,0.0,2026-05-03 03:58:00
2025-08-10,T026,8,7,1,52.5,2,0,3,5,51.4,0.6,2025-08-10 02:01:00
2025-03-25,T013,17,17,0,136.0,13,6,14,21,35.5,1.4,2025-03-25 02:36:00
2025-07-02,T006,17,17,0,136.0,6,0,6,13,68.1,0.7,2025-07-02 02:06:00
2026-06-14,T030,8,7,1,52.5,8,8,6,6,65.5,0.2,2026-06-14 02:41:00
2026-03-14,T024,14,14,0,105.0,8,5,3,6,54.3,0.0,2026-03-14 03:48:00
2025-08-04,T003,11,10,1,80.0,8,4,8,12,53.7,0.1,2025-08-04 02:26:00
2025-08-22,T022,16,16,0,128.0,7,3,8,12,69.1,0.3,2025-08-22 02:01:00
2026-01-27,T007,10,9,1,72.0,6,0,8,15,22.8,0.2,2026-01-27 02:03:00
2025-06-25,T026,10,10,0,80.0,8,6,4,6,34.8,0.0,2025-06-25 03:50:00
2025-06-23,T029,20,20,0,160.0,5,6,6,5,28.5,0.7,2025-06-23 02:57:00
2026-01-24,T029,18,18,0,135.0,7,0,10,24,39.8,0.0,2026-01-24 02:27:00
2025-09-19,T018,13,13,0,104.0,7,0,10,19,43.3,0.5,2025-09-19 03:02:00
2026-03-14,T019,10,9,1,67.5,6,1,1,6,55.6,0.4,2026-03-14 03:27:00
2025-09-22,T030,10,9,1,72.0,9,9,9,9,53.6,0.1,2025-09-22 02:37:00
2026-01-24,T017,10,10,0,75.0,8,6,9,11,24.1,0.1,2026-01-24 02:52:00
2025-11-25,T032,11,10,1,80.0,12,6,6,12,75.7,0.3,2025-11-25 02:40:00
2025-06-17,T032,11,11,0,88.0,7,6,2,3,85.0,0.0,2025-06-17 03:23:00
2026-02-21,T016,12,12,0,90.0,8,3,2,7,63.3,0.5,2026-02-21 03:04:00
2026-05-25,T032,11,10,1,80.0,9,9,8,8,72.3,0.0,2026-05-25 02:53:00
2025-01-27,T011,8,6,2,48.0,5,1,9,13,27.7,0.1,2025-01-27 03:09:00
2025-04-20,T014,15,15,0,112.5,12,6,5,11,38.6,0.1,2025-04-20 03:23:00
2026-01-25,T020,14,14,0,105.0,3,1,1,3,64.3,0.1,2026-01-25 03:25:00
2025-10-04,T015,16,16,0,120.0,6,5,5,6,41.4,0.0,2025-10-04 02:06:00
2025-01-30,T006,17,16,1,128.0,2,0,3,5,63.1,0.7,2025-01-30 02:58:00
2025-09-11,T018,13,13,0,104.0,10,4,3,9,66.7,0.0,2025-09-11 02:25:00
2025-11-22,T019,10,10,0,75.0,9,6,5,8,22.9,0.0,2025-11-22 03:10:00
2026-02-02,T024,16,16,0,128.0,13,8,9,14,94.9,0.0,2026-02-02 02:25:00
2025-01-16,T026,10,9,1,72.0,11,4,8,15,70.3,0.0,2025-01-16 02:41:00
2025-02-09,T019,10,8,2,60.0,6,8,4,2,24.6,0.0,2025-02-09 03:53:00
2026-01-07,T022,16,13,3,104.0,7,8,2,1,40.4,0.0,2026-01-07 03:50:00
2025-03-17,T010,14,14,0,112.0,8,7,5,6,38.2,0.2,2025-03-17 03:40:00
2025-06-01,T030,8,8,0,60.0,5,1,1,5,57.7,1.0,2025-06-01 03:39:00
2025-10-04,T020,14,14,0,105.0,11,7,5,9,62.9,0.7,2025-10-04 02:04:00
2026-05-25,T012,10,9,1,72.0,9,8,5,6,65.8,0.3,2026-05-25 03:16:00
2026-06-22,T031,15,13,2,104.0,8,4,3,7,48.6,1.0,2026-06-22 03:02:00
2025-10-26,T015,16,14,2,105.0,8,3,3,8,35.7,0.2,2025-10-26 02:01:00
2025-10-08,T029,20,18,2,144.0,7,3,6,10,31.9,0.3,2025-10-08 03:04:00
2025-05-16,T017,12,12,0,96.0,4,0,4,11,21.3,0.6,2025-05-16 02:05:00
2025-04-25,T022,16,15,1,120.0,11,4,3,10,38.9,0.0,2025-04-25 03:45:00
2026-05-11,T001,20,19,1,152.0,7,10,11,8,40.9,0.0,2026-05-11 03:38:00
2025-11-04,T022,16,15,1,120.0,10,8,5,7,60.7,0.9,2025-11-04 03:37:00
2025-07-06,T028,4,4,0,30.0,4,1,2,5,63.9,0.4,2025-07-06 03:24:00
2025-02-04,T003,11,11,0,88.0,4,5,8,7,26.3,0.2,2025-02-04 02:34:00
2025-08-02,T011,6,4,2,30.0,7,0,4,11,40.1,0.0,2025-08-02 03:04:00
2026-04-17,T032,11,8,3,64.0,9,9,3,3,94.3,1.0,2026-04-17 02:01:00
2025-05-12,T004,10,8,2,64.0,6,3,2,5,68.1,0.3,2025-05-12 02:08:00
2025-04-13,T022,14,14,0,105.0,5,0,2,8,74.7,0.6,2025-04-13 03:17:00
2026-03-13,T028,6,5,1,40.0,1,2,2,1,71.1,0.2,2026-03-13 02:38:00
2025-11-16,T031,13,12,1,90.0,7,3,6,10,34.4,0.2,2025-11-16 03:50:00
2025-09-17,T030,10,10,0,80.0,5,0,7,14,45.6,0.4,2025-09-17 03:39:00
2025-03-21,T013,17,16,1,128.0,5,0,9,14,34.2,0.0,2025-03-21 03:11:00
2026-04-23,T005,17,17,0,136.0,9,2,10,17,26.2,0.8,2026-04-23 02:17:00
2026-05-13,T032,11,10,1,80.0,15,6,7,16,70.9,1.0,2026-05-13 03:52:00
2026-05-26,T014,17,16,1,128.0,8,4,9,13,43.9,0.3,2026-05-26 02:36:00
2026-02-01,T020,14,14,0,105.0,6,8,2,0,91.4,1.4,2026-02-01 02:00:00
2025-07-25,T028,6,5,1,40.0,8,3,4,9,65.8,0.1,2025-07-25 02:49:00
2025-12-28,T010,12,12,0,90.0,8,0,7,15,41.7,0.5,2025-12-28 02:33:00
2026-01-29,T007,10,9,1,72.0,6,0,6,12,44.3,0.0,2026-01-29 02:19:00
2025-03-12,T006,17,17,0,136.0,9,3,8,14,46.9,0.4,2025-03-12 02:50:00
2025-03-15,T023,16,15,1,112.5,7,2,5,10,41.3,0.7,2025-03-15 03:29:00
2025-03-14,T026,10,8,2,64.0,8,9,11,10,52.7,0.7,2025-03-14 02:15:00
2026-01-01,T020,16,16,0,128.0,9,2,4,11,73.3,0.0,2026-01-01 02:45:00
2025-06-19,T028,6,6,0,48.0,7,1,6,12,87.1,0.6,2025-06-19 02:40:00
2025-03-11,T004,10,9,1,72.0,3,0,5,10,78.6,0.2,2025-03-11 02:40:00
2025-09-20,T011,6,5,1,37.5,7,5,5,7,35.1,0.6,2025-09-20 03:00:00
2025-05-06,T005,17,17,0,136.0,3,1,7,9,40.7,0.0,2025-05-06 03:54:00
2026-06-01,T011,8,6,2,48.0,7,2,5,10,55.4,0.0,2026-06-01 02:51:00
2025-06-20,T015,18,17,1,136.0,3,0,3,6,48.1,0.5,2025-06-20 02:16:00
2026-05-04,T019,12,12,0,96.0,11,10,6,7,31.7,0.0,2026-05-04 02:51:00
2025-07-31,T019,12,12,0,96.0,8,6,8,10,33.4,0.4,2025-07-31 03:39:00
2025-07-11,T021,20,19,1,152.0,9,8,9,10,31.8,0.2,2025-07-11 03:39:00
2025-02-25,T007,10,9,1,72.0,6,7,13,12,46.4,0.0,2025-02-25 02:01:00
2026-03-19,T009,13,12,1,96.0,5,3,11,13,39.7,0.0,2026-03-19 03:41:00
2025-08-07,T016,14,13,1,104.0,9,9,6,6,84.6,0.3,2025-08-07 03:07:00
2025-08-28,T026,10,9,1,72.0,10,8,9,11,66.7,0.2,2025-08-28 03:27:00
2025-01-27,T019,12,10,2,80.0,4,3,4,5,29.3,1.7,2025-01-27 03:01:00
2025-06-08,T019,10,9,1,67.5,3,0,2,5,39.2,0.0,2025-06-08 02:16:00
2025-01-13,T015,18,17,1,136.0,7,0,7,15,46.4,0.1,2025-01-13 02:48:00
2025-08-05,T001,20,20,0,160.0,12,1,10,21,33.1,0.0,2025-08-05 03:40:00
2026-06-10,T021,20,20,0,160.0,5,0,7,13,22.1,0.0,2026-06-10 03:28:00
2025-07-18,T013,17,17,0,136.0,6,0,9,20,42.1,0.0,2025-07-18 03:33:00
2026-05-15,T030,10,10,0,80.0,6,0,4,13,71.8,0.5,2026-05-15 03:06:00
2025-01-06,T017,12,11,1,88.0,2,2,6,6,30.4,0.4,2025-01-06 02:25:00
2026-01-05,T004,10,9,1,72.0,6,5,5,6,58.7,0.4,2026-01-05 02:03:00
2025-08-18,T007,10,9,1,72.0,5,3,3,5,35.6,0.8,2025-08-18 03:46:00
2026-05-16,T013,15,15,0,112.5,4,0,5,10,22.8,0.6,2026-05-16 03:44:00
2025-08-10,T010,12,12,0,90.0,8,4,2,6,53.8,0.8,2025-08-10 02:00:00
2025-08-28,T022,16,16,0,128.0,12,5,5,12,62.5,0.0,2025-08-28 03:54:00
2025-03-31,T013,17,16,1,128.0,7,0,10,20,26.7,0.7,2025-03-31 02:29:00
2026-05-31,T007,8,8,0,60.0,5,2,4,7,54.2,0.4,2026-05-31 03:43:00
2025-03-12,T028,6,5,1,40.0,9,3,3,9,67.9,0.5,2025-03-12 03:58:00
2026-03-22,T012,8,6,2,45.0,5,3,2,4,88.2,0.0,2026-03-22 02:40:00
2025-05-01,T028,6,5,1,40.0,3,0,3,7,84.0,0.5,2025-05-01 02:00:00
2025-01-26,T001,18,17,1,127.5,4,0,7,14,22.7,0.5,2025-01-26 02:27:00
2025-04-11,T032,11,9,2,72.0,5,0,4,9,56.2,0.7,2025-04-11 03:59:00
2025-11-02,T020,14,12,2,90.0,4,1,3,6,78.9,0.9,2025-11-02 02:03:00
2025-03-20,T022,16,16,0,128.0,6,2,4,8,35.1,0.0,2025-03-20 02:30:00
2025-03-08,T015,16,15,1,112.5,3,0,4,9,51.7,0.2,2025-03-08 03:15:00
2026-04-14,T030,10,8,2,64.0,5,0,5,13,41.1,0.1,2026-04-14 03:06:00
2026-06-16,T018,13,13,0,104.0,5,1,7,11,38.2,0.0,2026-06-16 02:45:00
2025-08-22,T001,20,19,1,152.0,7,3,10,14,20.7,0.0,2025-08-22 03:54:00
2025-10-06,T030,10,10,0,80.0,7,3,12,16,54.9,0.4,2025-10-06 02:57:00
2025-06-24,T013,17,16,1,128.0,10,6,11,15,45.2,0.0,2025-06-24 03:07:00
2025-05-16,T023,18,15,3,120.0,1,1,2,2,39.3,0.5,2025-05-16 02:49:00
2025-07-30,T022,16,16,0,128.0,11,11,7,7,45.6,0.8,2025-07-30 03:42:00
2025-09-07,T024,14,14,0,105.0,8,2,3,9,87.6,0.0,2025-09-07 03:47:00
2026-05-17,T017,10,10,0,75.0,2,1,4,5,31.7,0.2,2026-05-17 03:31:00
2025-01-06,T021,20,20,0,160.0,4,2,13,15,38.9,0.6,2025-01-06 03:51:00
2025-10-10,T019,12,11,1,88.0,9,0,7,16,30.0,0.2,2025-10-10 03:56:00
2026-06-10,T022,16,15,1,120.0,9,6,4,7,51.2,0.0,2026-06-10 02:14:00
2025-03-20,T029,20,19,1,152.0,2,0,5,10,25.9,0.0,2025-03-20 02:03:00
2026-03-30,T016,14,13,1,104.0,3,3,4,4,79.3,0.0,2026-03-30 03:23:00
2025-08-02,T027,6,3,3,22.5,4,6,3,1,53.0,0.0,2025-08-02 03:00:00
2025-08-18,T030,10,9,1,72.0,2,2,7,7,38.1,0.6,2025-08-18 03:19:00
2025-05-03,T027,6,6,0,45.0,5,1,4,8,49.8,0.3,2025-05-03 02:54:00
2025-04-16,T013,17,17,0,136.0,2,0,12,15,22.2,0.0,2025-04-16 03:18:00
2025-07-06,T029,18,15,3,112.5,6,0,3,9,41.7,0.9,2025-07-06 03:34:00
2025-01-21,T003,11,10,1,80.0,2,1,3,4,29.4,0.0,2025-01-21 03:36:00
2025-01-19,T007,8,8,0,60.0,3,3,3,3,30.6,0.2,2025-01-19 03:36:00
2026-04-12,T010,12,12,0,90.0,6,2,5,9,73.8,0.3,2026-04-12 03:56:00
2025-10-27,T027,8,8,0,64.0,2,0,11,18,41.9,0.0,2025-10-27 02:39:00
2025-02-03,T005,17,16,1,128.0,6,0,13,25,41.0,0.0,2025-02-03 03:53:00
2025-03-17,T031,15,15,0,120.0,5,7,7,5,53.4,0.1,2025-03-17 02:00:00
2025-09-18,T023,18,18,0,144.0,5,1,10,14,52.0,0.6,2025-09-18 02:09:00
2025-09-12,T016,14,13,1,104.0,6,1,6,11,53.5,0.3,2025-09-12 02:43:00
2026-03-11,T024,16,16,0,128.0,11,9,4,6,53.4,0.8,2026-03-11 02:32:00
2025-06-09,T017,12,11,1,88.0,7,5,5,7,31.6,0.0,2025-06-09 02:56:00
2025-04-04,T022,16,15,1,120.0,4,0,3,9,58.5,0.5,2025-04-04 03:44:00
2026-04-14,T021,20,19,1,152.0,10,3,8,15,31.9,0.2,2026-04-14 02:37:00
2026-01-19,T022,16,15,1,120.0,5,0,3,13,58.1,0.0,2026-01-19 03:05:00
2026-01-18,T021,18,17,1,127.5,9,2,9,16,26.8,0.8,2026-01-18 03:03:00
2025-02-10,T024,16,16,0,128.0,9,9,7,7,57.6,0.0,2025-02-10 03:47:00
2026-03-15,T025,13,13,0,97.5,8,3,7,12,44.7,0.3,2026-03-15 03:13:00
2025-05-15,T027,8,7,1,56.0,5,0,2,7,53.3,0.8,2025-05-15 02:56:00
2025-02-06,T005,17,16,1,128.0,6,0,8,15,18.5,0.0,2025-02-06 02:23:00
2025-08-02,T009,11,9,2,67.5,5,3,5,7,32.0,0.0,2025-08-02 02:16:00
2025-03-05,T009,13,13,0,104.0,10,9,7,8,35.7,0.0,2025-03-05 03:26:00
2025-12-12,T014,17,16,1,128.0,11,6,5,10,52.9,0.0,2025-12-12 02:01:00
2026-04-14,T007,10,8,2,64.0,9,8,6,7,29.1,0.0,2026-04-14 02:25:00
2026-03-11,T002,15,15,0,120.0,7,6,8,9,51.4,0.4,2026-03-11 02:35:00
2025-08-29,T009,13,13,0,104.0,4,0,11,20,42.5,0.0,2025-08-29 03:01:00
2025-01-06,T013,17,15,2,120.0,8,8,7,7,20.2,0.5,2025-01-06 03:46:00
2025-06-29,T002,13,12,1,90.0,12,2,3,13,48.0,0.0,2025-06-29 03:39:00
2025-07-07,T012,10,9,1,72.0,10,8,4,6,52.5,0.0,2025-07-07 03:59:00
2025-05-02,T032,11,8,3,64.0,6,4,3,5,56.3,0.0,2025-05-02 03:08:00
2025-06-10,T023,18,18,0,144.0,2,0,12,24,43.4,0.3,2025-06-10 02:40:00
2025-04-01,T006,17,16,1,128.0,4,0,4,10,44.9,0.0,2025-04-01 03:08:00
2026-02-02,T005,17,16,1,128.0,6,1,7,12,22.8,1.4,2026-02-02 02:49:00
2025-08-21,T008,7,7,0,56.0,6,5,4,5,95.9,0.3,2025-08-21 03:54:00
2025-08-20,T012,10,8,2,64.0,5,2,1,4,69.4,0.1,2025-08-20 02:21:00
2025-04-02,T016,14,12,2,96.0,7,5,4,6,76.9,0.4,2025-04-02 02:27:00
2026-04-29,T024,16,15,1,120.0,6,1,4,9,97.9,0.2,2026-04-29 03:37:00
2025-05-12,T031,15,14,1,112.0,6,4,4,6,48.6,0.9,2025-05-12 03:11:00
2025-09-28,T008,5,4,1,30.0,10,5,3,8,65.4,0.5,2025-09-28 03:21:00
2025-09-28,T022,14,13,1,97.5,3,3,2,2,46.7,0.6,2025-09-28 02:55:00
2025-05-13,T019,12,12,0,96.0,7,3,2,6,40.7,0.4,2025-05-13 03:18:00
2025-03-21,T006,17,16,1,128.0,9,5,6,10,66.4,0.3,2025-03-21 02:17:00
2025-02-21,T005,17,16,1,128.0,2,1,5,6,23.4,0.0,2025-02-21 03:09:00
2026-01-31,T011,6,6,0,45.0,3,0,3,9,52.8,0.3,2026-01-31 02:20:00
2025-01-29,T023,18,18,0,144.0,1,0,2,4,53.9,0.5,2025-01-29 03:16:00
2025-03-14,T008,7,7,0,56.0,3,0,3,8,67.7,0.2,2025-03-14 03:49:00
2026-01-28,T025,15,14,1,112.0,6,0,7,13,23.9,0.8,2026-01-28 02:37:00
2026-01-02,T030,10,8,2,64.0,10,8,3,5,65.4,0.2,2026-01-02 03:48:00
2026-04-30,T022,16,16,0,128.0,11,8,7,10,75.6,0.3,2026-04-30 02:28:00
2025-02-13,T020,16,16,0,128.0,3,0,2,10,73.7,0.0,2025-02-13 03:33:00
2026-06-25,T026,10,10,0,80.0,12,10,6,8,59.8,0.1,2026-06-25 03:08:00
2025-01-23,T023,18,17,1,136.0,9,5,5,9,45.0,0.0,2025-01-23 03:45:00
2026-05-04,T028,6,4,2,32.0,10,13,8,5,94.1,0.8,2026-05-04 02:07:00
2026-05-31,T006,15,15,0,112.5,7,0,10,19,55.9,1.0,2026-05-31 03:25:00
2026-02-26,T008,7,4,3,32.0,4,4,3,3,72.4,0.0,2026-02-26 02:57:00
2025-05-10,T008,5,5,0,37.5,5,2,5,8,53.9,0.0,2025-05-10 03:22:00
2025-06-18,T023,18,18,0,144.0,7,3,6,10,36.4,0.2,2025-06-18 03:31:00
2025-06-21,T020,14,13,1,97.5,5,3,1,3,63.0,0.0,2025-06-21 02:33:00
2025-09-27,T026,8,8,0,60.0,8,8,5,5,49.9,0.7,2025-09-27 02:43:00
2025-11-17,T003,11,10,1,80.0,5,1,8,12,52.1,0.3,2025-11-17 02:32:00
2025-09-16,T017,12,12,0,96.0,9,6,4,7,23.7,0.8,2025-09-16 03:19:00
2026-06-17,T023,18,17,1,136.0,10,10,8,8,46.8,0.0,2026-06-17 02:44:00
2025-12-25,T024,16,16,0,128.0,6,3,4,7,89.9,0.0,2025-12-25 03:22:00
2025-04-21,T015,18,18,0,144.0,7,1,5,11,35.0,0.3,2025-04-21 02:22:00
2025-04-07,T010,14,13,1,104.0,10,6,7,11,40.1,0.0,2025-04-07 02:58:00
2026-06-26,T006,17,17,0,136.0,10,2,6,14,70.5,0.6,2026-06-26 03:59:00
2025-06-30,T032,11,10,1,80.0,6,7,5,4,80.5,0.1,2025-06-30 02:15:00
2025-11-01,T030,8,8,0,60.0,7,1,3,9,49.4,0.2,2025-11-01 02:50:00
2026-05-09,T005,15,13,2,97.5,3,0,2,11,39.9,0.0,2026-05-09 02:01:00
2026-06-18,T004,10,9,1,72.0,5,0,5,13,57.0,1.1,2026-06-18 02:07:00
2026-03-24,T016,14,13,1,104.0,5,2,6,9,71.8,0.0,2026-03-24 03:28:00
2026-05-15,T015,18,18,0,144.0,7,8,7,6,43.0,0.4,2026-05-15 02:23:00
2025-05-15,T002,15,15,0,120.0,14,1,11,24,36.9,0.3,2025-05-15 02:14:00
2025-01-01,T027,8,8,0,64.0,7,5,2,4,54.4,0.0,2025-01-01 03:14:00
2026-05-21,T013,17,17,0,136.0,5,4,8,9,31.3,0.0,2026-05-21 02:38:00
2025-02-18,T026,10,10,0,80.0,11,8,9,12,42.5,0.6,2025-02-18 03:14:00
2026-03-18,T019,12,12,0,96.0,8,8,8,8,44.8,0.6,2026-03-18 02:58:00
2025-02-17,T008,7,5,2,40.0,9,1,4,12,61.2,0.1,2025-02-17 02:50:00
2025-07-09,T004,10,9,1,72.0,6,7,4,3,89.9,0.5,2025-07-09 02:55:00
2025-09-25,T029,20,20,0,160.0,6,4,7,9,44.2,1.1,2025-09-25 03:15:00
2026-06-08,T032,11,10,1,80.0,7,0,7,16,79.9,1.1,2026-06-08 02:32:00
2026-02-09,T022,16,16,0,128.0,7,0,9,18,41.4,0.7,2026-02-09 02:54:00
2026-01-11,T024,14,13,1,97.5,8,5,1,4,56.8,0.0,2026-01-11 02:38:00
2025-08-17,T027,6,5,1,37.5,7,2,3,8,25.3,0.2,2025-08-17 02:04:00
2026-04-21,T004,10,7,3,56.0,6,2,4,8,74.4,0.8,2026-04-21 02:57:00
2025-08-13,T032,11,10,1,80.0,6,5,7,8,76.5,0.6,2025-08-13 03:51:00
2025-07-19,T013,15,14,1,105.0,2,1,5,6,18.2,0.1,2025-07-19 03:23:00
2025-02-16,T004,8,7,1,52.5,13,3,4,14,90.3,0.0,2025-02-16 03:28:00
2026-06-22,T019,12,11,1,88.0,6,5,5,6,44.7,0.0,2026-06-22 02:37:00
2026-02-25,T008,7,6,1,48.0,10,7,3,6,53.7,0.9,2026-02-25 02:23:00
2025-02-05,T027,8,6,2,48.0,13,14,8,7,48.1,1.3,2025-02-05 02:41:00
2026-01-04,T029,18,18,0,135.0,4,0,9,15,44.6,0.1,2026-01-04 02:16:00
2026-04-13,T003,11,11,0,88.0,7,5,3,5,22.0,0.0,2026-04-13 03:13:00
2026-03-06,T025,15,15,0,120.0,8,6,7,9,33.6,0.4,2026-03-06 03:42:00
2025-05-12,T022,16,15,1,120.0,6,4,7,9,44.9,0.9,2025-05-12 03:14:00
2026-02-17,T022,16,15,1,120.0,8,4,2,6,50.3,0.1,2026-02-17 03:57:00
2026-02-20,T016,14,14,0,112.0,6,3,2,5,81.5,0.6,2026-02-20 03:13:00
2025-10-31,T010,14,14,0,112.0,7,6,9,10,63.8,0.3,2025-10-31 02:41:00
2026-01-16,T003,11,11,0,88.0,6,4,3,5,43.5,0.3,2026-01-16 03:26:00
2026-06-17,T027,8,7,1,56.0,6,4,3,5,53.1,0.6,2026-06-17 02:55:00
2025-03-23,T032,9,7,2,52.5,14,9,0,5,60.5,0.0,2025-03-23 03:39:00
2026-05-24,T006,15,15,0,112.5,5,1,3,7,64.0,0.0,2026-05-24 03:01:00
2026-04-15,T029,20,18,2,144.0,9,1,10,18,20.1,0.5,2026-04-15 03:59:00
2026-02-28,T031,13,12,1,90.0,5,5,5,5,51.5,0.2,2026-02-28 03:06:00
2025-04-30,T014,17,15,2,120.0,8,3,3,8,48.4,0.0,2025-04-30 03:01:00
2026-01-18,T014,15,14,1,105.0,4,0,4,10,52.3,0.0,2026-01-18 02:42:00
2025-10-22,T017,12,11,1,88.0,9,5,4,8,30.3,0.9,2025-10-22 02:09:00
2025-05-06,T004,10,9,1,72.0,13,10,6,9,68.9,0.4,2025-05-06 03:00:00
2025-07-02,T008,7,5,2,40.0,12,1,6,17,74.7,0.0,2025-07-02 03:24:00
2025-08-10,T016,12,11,1,82.5,6,5,3,4,85.7,0.3,2025-08-10 02:09:00
2025-05-27,T004,10,10,0,80.0,14,10,8,12,70.9,0.0,2025-05-27 03:33:00
2025-06-24,T018,13,12,1,96.0,9,6,5,8,43.0,0.0,2025-06-24 03:41:00
2025-11-10,T019,12,11,1,88.0,5,5,9,9,46.7,0.9,2025-11-10 02:41:00
2025-01-19,T021,18,18,0,135.0,4,2,8,10,34.4,0.0,2025-01-19 03:31:00
2025-09-16,T012,10,10,0,80.0,14,4,6,16,84.9,0.4,2025-09-16 02:46:00
2026-01-27,T004,10,10,0,80.0,3,2,2,3,61.0,0.9,2026-01-27 02:25:00
2026-01-16,T004,10,10,0,80.0,11,11,9,9,55.8,0.5,2026-01-16 02:23:00
2026-02-16,T030,10,10,0,80.0,8,6,7,9,67.5,0.0,2026-02-16 02:27:00
2025-04-10,T008,7,7,0,56.0,7,4,3,6,87.4,0.2,2025-04-10 03:03:00
2026-06-10,T006,17,17,0,136.0,12,7,7,12,69.3,0.2,2026-06-10 02:56:00
2025-03-27,T009,13,12,1,96.0,5,3,3,5,38.2,0.0,2025-03-27 03:53:00
2026-04-13,T024,16,16,0,128.0,10,2,9,17,59.2,0.8,2026-04-13 02:10:00
2026-05-30,T019,10,8,2,60.0,9,3,3,9,34.4,0.5,2026-05-30 03:57:00
2026-04-03,T016,14,12,2,96.0,2,4,5,3,53.7,0.0,2026-04-03 02:09:00
2025-05-19,T021,20,17,3,136.0,8,3,17,22,25.7,0.5,2025-05-19 03:29:00
2025-03-28,T005,17,16,1,128.0,5,0,7,12,41.7,0.4,2025-03-28 03:00:00
2026-05-04,T025,15,13,2,104.0,5,2,7,10,26.1,0.0,2026-05-04 02:52:00
2025-10-07,T008,7,6,1,48.0,4,3,3,4,87.7,0.3,2025-10-07 02:48:00
2025-05-31,T011,6,5,1,37.5,5,5,5,5,39.9,0.4,2025-05-31 02:39:00
2026-02-15,T017,10,9,1,67.5,8,3,5,10,39.5,0.0,2026-02-15 02:51:00
2025-03-27,T010,14,12,2,96.0,6,4,10,12,40.8,0.0,2025-03-27 02:03:00
