ticket_id,source_system,source_record_id,schema_version,load_ts,source_updated_at,created_at_utc,first_response_at_utc,resolved_at_utc,closed_at_utc,created_date,created_hour_local,created_weekday,channel,category,subcategory,priority,customer_segment,product,product_version,language,initial_team_id,team_id,region_id,description_length,attachment_count,is_vip,customer_tenure_days,prior_tickets_30d,prior_tickets_90d,previous_sla_breaches_90d,requested_callback,status,first_response_min,resolution_min,sla_target_min,sla_breached,reopen_count,escalation_count,csat
TCK-023206,crm,SRC-00023206,1.0,2025-02-15 09:25:22,2025-02-15 08:21:22,2025-02-15 07:51:22,2025-02-15 09:46:22,2025-02-15 19:47:40,2025-02-16 00:24:40,2025-02-15,12,5,phone,access,permissions,low,SMB,Core,4.6,ru,T010,T010,R03,1583,0,0,1500,3,3,0,0,closed,115.0,716.3,1440,0.0,0,0,4.5
TCK-001381,crm,SRC-00001381,1.0,2026-06-26 21:04:32,2026-06-26 21:00:32,2026-06-26 20:53:32,2026-06-27 00:59:38,2026-06-27 18:42:50,2026-06-27 23:19:50,2026-06-26,23,4,email,access,password,low,SMB,API,2.3,ru,T003,T003,R01,1241,0,0,1661,0,2,2,0,closed,246.1,1309.3,1440,0.0,0,0,4.1
TCK-022555,portal,SRC-00022555,1.0,2025-02-04 15:32:35,2025-02-04 13:58:35,2025-02-04 12:46:35,2025-02-04 13:54:47,2025-02-06 15:41:17,2025-02-06 17:38:17,2025-02-04,17,1,email,incident,degradation,low,SMB,Core,3.4,ru,T010,T010,R03,850,0,0,861,1,3,0,0,closed,68.2,3054.7,1440,1.0,0,0,
TCK-014902,crm,SRC-00014902,1.0,2025-10-18 12:14:10,2025-10-18 11:38:10,2025-10-18 11:11:10,2025-10-18 12:55:28,2025-10-18 19:50:52,2025-10-18 22:55:52,2025-10-18,16,5,phone,integration,connector,medium,SMB,Analytics,4.7,en,T012,T012,R03,95,0,0,2039,0,7,3,0,closed,104.3,519.7,720,0.0,0,1,4.3
TCK-003833,crm,SRC-00003833,1.0,2025-11-13 19:48:46,2025-11-13 20:45:46,2025-11-13 19:30:46,2025-11-13 20:44:22,,,2025-11-13,22,3,phone,performance,timeout,medium,SMB,Analytics,2.0,ru,T006,T006,R02,568,1,0,2093,0,4,1,0,in_progress,73.6,,720,,0,0,
TCK-004257,crm,SRC-00004257,1.1,2025-10-21 23:47:59,2025-10-21 23:30:59,2025-10-21 22:55:59,2025-10-22 00:51:17,2025-10-22 04:54:35,2025-10-22 06:31:35,2025-10-21,3,1,chat,consultation,best_practice,low,Public,Analytics,3.1,ru,T009,T009,R03,1026,1,0,125,0,1,0,0,closed,115.3,358.6,1440,0.0,0,0,4.5
TCK-004777,portal,SRC-00004777,1.0,2025-07-31 16:23:06,2025-07-31 15:44:06,2025-07-31 14:23:06,2025-07-31 14:55:12,2025-07-31 20:51:42,2025-08-01 00:56:42,2025-07-31,17,3,email,incident,availability,high,SMB,Core,4.7,ru,T030,T030,R08,1807,0,0,58,6,4,0,0,closed,32.1,388.6,240,1.0,0,1,3.7
TCK-004277,crm,SRC-00004277,1.0,2026-03-23 17:48:27,2026-03-23 17:52:27,2026-03-23 17:23:27,2026-03-23 18:09:57,2026-03-23 23:21:03,2026-03-24 04:34:03,2026-03-23,0,0,portal,integration,api,high,SMB,Core,2.8,ru,T020,T020,R05,613,0,0,539,1,7,0,0,closed,46.5,357.6,240,1.0,0,0,3.6
TCK-004959,crm,SRC-00004959,1.0,2025-01-09 10:59:49,2025-01-09 09:02:49,2025-01-09 08:11:49,2025-01-09 09:14:07,2025-01-09 10:41:55,2025-01-09 12:41:55,2025-01-09,11,3,chat,access,login,medium,Enterprise,API,4.6,ru,T026,T026,R07,1400,0,0,2016,1,4,2,0,closed,62.3,150.1,720,0.0,0,0,
TCK-023751,portal,SRC-00023751,1.0,2025-09-02 07:48:20,2025-09-02 08:01:20,2025-09-02 06:37:20,2025-09-02 07:23:02,2025-09-03 06:33:08,2025-09-03 07:13:08,2025-09-02,10,1,phone,incident,availability,medium,Enterprise,Analytics,2.1,ru,T024,T024,R06,1508,0,0,1229,0,1,1,0,closed,45.7,1435.8,720,1.0,3,2,3.3
TCK-021359,crm,SRC-00021359,1.0,2025-10-29 07:00:45,2025-10-29 07:49:45,2025-10-29 06:29:45,2025-10-29 06:50:27,2025-10-29 08:56:15,2025-10-29 11:04:15,2025-10-29,9,2,chat,integration,api,critical,Public,Analytics,3.6,ru,T004,T004,R01,2151,0,0,770,2,5,2,0,closed,20.7,146.5,60,1.0,0,0,3.8
TCK-016663,crm,SRC-00016663,1.0,2026-03-19 18:57:31,2026-03-19 18:42:31,2026-03-19 17:20:31,2026-03-19 18:44:19,2026-03-21 01:11:25,2026-03-21 06:35:25,2026-03-19,20,3,phone,performance,throughput,medium,Enterprise,Billing,4.9,en,T031,T031,R08,494,0,0,616,1,6,2,0,closed,83.8,1910.9,720,1.0,0,0,4.5
TCK-007416,chat_platform,SRC-00007416,1.0,2026-01-14 15:15:55,2026-01-14 14:23:55,2026-01-14 14:09:55,2026-01-14 19:17:55,2026-01-14 20:40:25,2026-01-14 22:01:25,2026-01-14,21,2,chat,performance,throughput,low,Enterprise,Core,1.8,ru,T017,T017,R05,1606,0,0,440,2,5,0,0,closed,308.0,390.5,1440,0.0,0,0,
TCK-003253,portal,SRC-00003253,1.0,2026-04-04 05:41:12,2026-04-04 07:18:12,2026-04-04 05:22:12,2026-04-04 07:07:42,2026-04-05 14:28:12,2026-04-05 17:45:12,2026-04-04,8,5,chat,incident,availability,medium,SMB,Analytics,3.8,ru,T006,T006,R02,1961,1,0,863,0,5,1,0,closed,105.5,1986.0,720,1.0,0,2,
TCK-020544,crm,SRC-00020544,1.0,2026-01-30 21:41:34,2026-01-30 21:51:34,2026-01-30 20:11:34,2026-01-30 21:40:28,2026-02-01 04:21:04,2026-02-01 09:45:04,2026-01-30,23,4,phone,consultation,usage,medium,Enterprise,API,4.7,ru,T002,T002,R01,622,1,0,737,0,2,2,0,closed,88.9,1929.5,720,1.0,0,0,4.9
TCK-016674,crm,SRC-00016674,1.0,2025-12-12 21:12:08,2025-12-12 20:30:08,2025-12-12 19:37:08,2025-12-12 21:16:14,2025-12-12 23:30:56,2025-12-13 01:25:56,2025-12-12,22,4,portal,consultation,usage,medium,SMB,Core,3.4,ru,T001,T001,R01,1693,0,0,986,1,6,4,0,closed,99.1,233.8,720,0.0,0,1,4.4
TCK-019460,portal,SRC-00019460,1.0,2026-03-06 11:35:54,2026-03-06 12:30:54,2026-03-06 11:27:54,2026-03-06 12:36:06,2026-03-06 21:05:36,2026-03-06 21:42:36,2026-03-06,14,4,portal,access,password,medium,Enterprise,Billing,2.1,ru,T006,T006,R02,700,1,0,101,2,2,1,0,closed,68.2,577.7,720,0.0,0,0,4.8
TCK-021903,chat_platform,SRC-00021903,1.0,2026-04-28 11:15:03,2026-04-28 09:25:03,2026-04-28 08:26:03,2026-04-28 10:29:09,2026-04-28 14:56:21,2026-04-28 19:54:21,2026-04-28,15,1,chat,performance,timeout,medium,Public,Mobile,2.3,ru,T019,T019,R05,1994,0,0,1347,2,2,1,0,closed,123.1,390.3,720,0.0,1,0,4.0
TCK-021586,crm,SRC-00021586,1.0,2026-03-11 17:23:52,2026-03-11 15:30:52,2026-03-11 15:11:52,2026-03-11 15:38:28,2026-03-12 19:33:22,2026-03-12 20:32:22,2026-03-11,18,2,chat,billing,invoice,medium,SMB,Billing,2.1,ru,T014,T014,R04,1184,2,0,327,2,8,0,0,closed,26.6,1701.5,720,1.0,1,1,2.7
TCK-020660,crm,SRC-00020660,1.0,2025-12-04 10:54:01,2025-12-04 08:59:01,2025-12-04 08:40:01,2025-12-04 09:15:25,2025-12-04 17:59:25,2025-12-04 22:03:25,2025-12-04,11,3,email,access,password,medium,SMB,Mobile,2.2,ru,T003,T003,R01,755,0,0,1033,1,3,0,0,closed,35.4,559.4,720,0.0,0,2,4.8
TCK-014301,portal,SRC-00014301,1.0,2025-01-30 12:50:23,2025-01-30 10:00:23,2025-01-30 09:51:23,2025-01-30 11:48:59,2025-01-30 12:50:11,2025-01-30 15:58:11,2025-01-30,12,3,email,consultation,best_practice,medium,SMB,Core,4.0,ru,T005,T005,R02,282,0,0,573,0,5,0,1,closed,117.6,178.8,720,0.0,0,0,
TCK-015524,crm,SRC-00015524,1.0,2025-02-13 20:47:01,2025-02-13 19:00:01,2025-02-13 18:06:01,2025-02-13 19:04:19,2025-02-14 03:13:25,2025-02-14 08:21:25,2025-02-13,1,3,chat,billing,payment,medium,SMB,API,2.0,ru,T017,T017,R05,930,0,0,1377,2,5,0,0,closed,58.3,547.4,720,0.0,0,1,5.0
TCK-014271,portal,SRC-00014271,1.0,2025-11-17 12:01:07,2025-11-17 11:55:07,2025-11-17 10:08:07,2025-11-17 11:47:07,2025-11-18 07:28:07,2025-11-18 09:48:07,2025-11-17,13,0,chat,access,password,low,Enterprise,Analytics,4.4,ru,T027,T027,R07,394,0,0,1989,3,3,2,0,closed,99.0,1280.0,1440,0.0,0,0,
TCK-012328,crm,SRC-00012328,1.0,2025-07-11 11:40:19,2025-07-11 11:10:19,2025-07-11 10:44:19,2025-07-11 10:51:13,2025-07-11 13:16:43,2025-07-11 18:59:43,2025-07-11,13,4,portal,integration,webhook,critical,SMB,Mobile,2.0,ru,T026,T026,R07,1259,0,0,2432,3,5,1,0,closed,6.9,152.4,60,1.0,0,0,3.7
TCK-011547,crm,SRC-00011547,1.0,2025-01-13 16:08:26,2025-01-13 17:06:26,2025-01-13 16:01:26,2025-01-13 17:34:56,2025-01-13 19:53:26,2025-01-13 20:25:26,2025-01-13,19,0,chat,access,login,medium,Enterprise,Analytics,4.1,ru,T014,T014,R04,89,0,0,1859,2,4,0,0,closed,93.5,232.0,720,0.0,0,0,4.7
TCK-015640,chat_platform,SRC-00015640,1.0,2025-06-16 18:19:06,2025-06-16 17:22:06,2025-06-16 15:41:06,2025-06-16 18:26:12,2025-06-17 22:40:12,2025-06-17 23:35:12,2025-06-16,18,0,phone,incident,degradation,medium,Public,Core,2.8,ru,T002,T002,R01,1013,0,0,858,2,8,1,0,closed,165.1,1859.1,720,1.0,0,3,2.3
TCK-015043,portal,SRC-00015043,1.0,2026-02-17 09:10:42,2026-02-17 07:46:42,2026-02-17 07:19:42,2026-02-17 08:08:18,2026-02-17 12:41:06,2026-02-17 18:09:06,2026-02-17,11,1,portal,consultation,best_practice,medium,SMB,Mobile,1.0,ru,T021,T021,R06,455,0,0,1675,2,5,2,0,closed,48.6,321.4,720,0.0,0,0,4.9
TCK-014209,chat_platform,SRC-00014209,1.0,2026-03-17 15:39:52,2026-03-17 15:01:52,2026-03-17 13:26:52,2026-03-17 14:32:10,2026-03-17 16:18:40,2026-03-17 19:00:40,2026-03-17,16,1,email,billing,invoice,high,SMB,Core,2.6,ru,T014,T014,R04,2108,0,0,1261,5,4,0,0,closed,65.3,171.8,240,0.0,0,0,
TCK-002469,crm,SRC-00002469,1.0,2025-10-31 17:54:19,2025-10-31 18:32:19,2025-10-31 16:34:19,2025-10-31 17:46:19,2025-11-01 01:12:19,2025-11-01 05:47:19,2025-10-31,20,4,portal,access,password,medium,Enterprise,Mobile,2.1,ru,T023,T023,R06,1644,1,0,1272,2,4,1,1,closed,72.0,518.0,720,0.0,1,0,4.7
TCK-021694,crm,SRC-00021694,1.0,2025-05-12 09:44:30,2025-05-12 10:07:30,2025-05-12 08:46:30,2025-05-12 10:15:18,2025-05-12 11:54:24,2025-05-12 16:32:24,2025-05-12,11,0,chat,billing,tariff,medium,SMB,Billing,1.4,ru,T014,T014,R04,337,1,0,805,1,5,1,0,closed,88.8,187.9,720,0.0,0,0,4.4
TCK-016655,chat_platform,SRC-00016655,1.0,2025-10-02 16:59:12,2025-10-02 15:34:12,2025-10-02 14:31:12,2025-10-02 15:53:00,2025-10-03 04:53:30,2025-10-03 07:40:30,2025-10-02,18,3,portal,incident,degradation,medium,Enterprise,Core,3.8,ru,T022,T022,R06,37,0,0,1147,2,9,0,0,closed,81.8,862.3,720,1.0,1,0,3.4
TCK-011758,crm,SRC-00011758,1.0,2026-01-02 12:21:14,2026-01-02 13:02:14,2026-01-02 11:46:14,2026-01-02 12:51:38,,,2026-01-02,16,4,portal,access,password,medium,SMB,Core,2.8,ru,T009,T009,R03,807,2,0,2592,1,5,0,0,open,65.4,,720,,0,0,
TCK-013870,portal,SRC-00013870,1.0,2025-09-10 09:21:14,2025-09-10 07:14:14,2025-09-10 06:30:14,2025-09-10 10:48:08,2025-09-10 22:11:02,2025-09-10 23:16:02,2025-09-10,10,2,phone,consultation,best_practice,low,Enterprise,Billing,2.5,ru,T023,T023,R06,2160,1,1,1615,6,4,2,0,closed,257.9,940.8,1440,0.0,0,0,4.3
TCK-016999,portal,SRC-00016999,1.0,2025-07-27 23:44:54,2025-07-27 22:58:54,2025-07-27 22:45:54,2025-07-27 23:32:30,2025-07-28 02:32:18,2025-07-28 06:49:18,2025-07-27,1,6,chat,performance,throughput,high,SMB,API,4.9,ru,T007,T007,R02,275,0,0,1421,0,3,0,0,closed,46.6,226.4,240,0.0,0,0,4.8
TCK-009584,portal,SRC-00009584,1.0,2026-01-15 18:45:42,2026-01-15 18:41:42,2026-01-15 16:49:42,2026-01-15 20:26:42,2026-01-16 02:03:24,2026-01-16 07:46:24,2026-01-15,19,3,email,performance,latency,low,SMB,Billing,2.5,ru,T004,T004,R01,972,0,0,900,2,6,0,1,closed,217.0,553.7,1440,0.0,0,0,
TCK-006697,portal,SRC-00006697,1.0,2026-05-15 14:17:12,2026-05-15 13:06:12,2026-05-15 12:43:12,2026-05-15 13:44:00,2026-05-15 13:59:12,2026-05-15 17:58:12,2026-05-15,15,4,portal,performance,latency,high,Public,Core,1.3,ru,T027,T027,R07,1185,0,0,1511,3,5,1,1,closed,60.8,76.0,240,0.0,0,0,4.8
TCK-003181,chat_platform,SRC-00003181,1.0,2025-06-06 09:01:17,2025-06-06 10:23:17,2025-06-06 08:53:17,2025-06-06 09:41:11,2025-06-07 17:39:35,2025-06-07 21:04:35,2025-06-06,15,4,email,billing,payment,medium,Public,Mobile,3.1,ru,T018,T018,R05,545,0,0,1448,3,4,3,1,closed,47.9,1966.3,720,1.0,0,0,3.8
TCK-015090,crm,SRC-00015090,1.0,2026-04-23 18:24:19,2026-04-23 15:58:19,2026-04-23 15:47:19,2026-04-23 16:01:43,2026-04-23 16:03:49,2026-04-23 21:22:49,2026-04-23,18,3,phone,performance,throughput,critical,SMB,Mobile,1.8,ru,T002,T002,R01,1129,0,0,1038,2,4,1,1,closed,14.4,16.5,60,0.0,0,0,3.9
TCK-017807,portal,SRC-00017807,1.0,2025-11-30 13:56:14,2025-11-30 13:55:14,2025-11-30 12:28:14,2025-11-30 13:04:20,2025-11-30 15:27:26,2025-11-30 18:02:26,2025-11-30,15,6,portal,integration,api,medium,SMB,Core,2.1,ru,T003,T003,R01,1865,0,0,1176,1,2,1,0,closed,36.1,179.2,720,0.0,1,1,
TCK-008276,portal,SRC-00008276,1.0,2025-08-22 18:28:04,2025-08-22 16:56:04,2025-08-22 16:01:04,2025-08-22 17:19:52,2025-08-25 01:39:40,2025-08-25 02:34:40,2025-08-22,23,4,email,billing,tariff,low,SMB,Billing,3.5,ru,T018,T018,R05,800,1,0,907,0,5,2,0,closed,78.8,3458.6,1440,1.0,0,0,2.9
TCK-009066,crm,SRC-00009066,1.0,2025-11-30 09:21:18,2025-11-30 09:02:18,2025-11-30 08:28:18,2025-11-30 09:23:18,2025-11-30 11:59:54,2025-11-30 13:43:54,2025-11-30,15,6,chat,integration,webhook,high,SMB,Core,3.8,ru,T018,T018,R05,1775,0,0,1727,1,4,1,0,closed,55.0,211.6,240,0.0,0,0,4.9
TCK-011031,crm,SRC-00011031,1.0,2025-12-09 07:49:55,2025-12-09 06:22:55,2025-12-09 05:33:55,2025-12-09 05:46:25,2025-12-09 06:07:49,2025-12-09 10:12:49,2025-12-09,8,1,portal,integration,connector,critical,Enterprise,Mobile,3.3,ru,T025,T025,R07,910,0,0,814,2,4,4,0,closed,12.5,33.9,60,0.0,0,1,4.8
TCK-021615,portal,SRC-00021615,1.0,2025-03-07 09:30:53,2025-03-07 11:08:53,2025-03-07 09:18:53,2025-03-07 09:44:41,2025-03-07 14:40:23,2025-03-07 18:48:23,2025-03-07,14,4,portal,integration,api,LOW,SMB,Mobile,4.0,en,T010,T010,R03,2194,0,0,2233,4,6,1,0,closed,25.8,321.5,240,1.0,1,0,3.2
TCK-004558,crm,SRC-00004558,1.0,2025-10-11 21:24:26,2025-10-11 19:45:26,2025-10-11 19:29:26,2025-10-11 20:45:44,2025-10-12 06:28:08,2025-10-12 07:31:08,2025-10-11,22,5,portal,access,password,medium,SMB,Core,1.5,ru,T013,T013,R04,2171,1,0,815,0,2,0,0,closed,76.3,658.7,720,0.0,1,0,4.0
TCK-007813,chat_platform,SRC-00007813,1.0,2025-05-27 09:25:07,2025-05-27 09:51:07,2025-05-27 08:20:07,2025-05-27 09:22:43,2025-05-27 13:33:55,2025-05-27 16:13:55,2025-05-27,11,1,email,incident,data_error,medium,Public,Billing,2.4,ru,T001,T001,R01,371,0,0,1044,3,5,1,0,closed,62.6,313.8,720,0.0,0,0,3.9
TCK-012840,chat_platform,SRC-00012840,1.0,2025-12-10 17:57:01,2025-12-10 19:36:01,2025-12-10 17:48:01,2025-12-10 18:08:31,,,2025-12-10,20,2,phone,performance,throughput,high,Enterprise,Billing,4.0,ru,T003,T003,R01,672,2,0,1102,0,7,2,0,open,20.5,,240,,0,1,
TCK-006298,crm,SRC-00006298,1.0,2025-10-28 09:01:31,2025-10-28 09:18:31,2025-10-28 07:53:31,2025-10-28 08:24:55,2025-10-29 09:38:31,2025-10-29 10:02:31,2025-10-28,10,1,email,incident,availability,medium,Enterprise,Mobile,1.9,ru,T007,T007,R02,2032,0,0,306,2,3,1,0,closed,31.4,1545.0,720,1.0,1,2,2.5
TCK-009089,crm,SRC-00009089,1.1,2025-08-14 16:33:49,2025-08-14 15:14:49,2025-08-14 14:09:49,2025-08-14 15:25:01,2025-08-15 11:13:01,2025-08-15 12:22:01,2025-08-14,17,3,phone,integration,connector,medium,Enterprise,Core,3.5,ru,T002,T002,R01,1426,0,1,530,2,9,0,0,closed,75.2,1263.2,720,1.0,3,0,2.4
TCK-014535,portal,SRC-00014535,1.0,2025-02-22 13:47:00,2025-02-22 12:43:00,2025-02-22 12:04:00,2025-02-22 13:10:42,2025-02-22 18:07:24,2025-02-22 23:10:24,2025-02-22,17,5,chat,integration,connector,medium,SMB,Mobile,2.9,ru,T010,T010,R03,1875,2,0,1833,2,4,0,0,closed,66.7,363.4,720,0.0,0,0,4.4
TCK-023871,crm,SRC-00023871,1.0,2026-03-29 14:38:10,2026-03-29 15:17:10,2026-03-29 14:04:10,2026-03-29 15:09:34,2026-03-29 20:03:04,2026-03-29 21:02:04,2026-03-29,17,6,chat,incident,data_error,low,SMB,Billing,1.8,ru,T025,T025,R07,203,0,0,989,1,7,0,0,closed,65.4,358.9,1440,0.0,1,0,4.3
TCK-001133,portal,SRC-00001133,1.0,2026-06-10 18:40:44,2026-06-10 17:32:44,2026-06-10 15:52:44,2026-06-10 16:37:20,2026-06-10 22:50:44,2026-06-11 03:41:44,2026-06-10,18,2,email,consultation,configuration,medium,SMB,Analytics,3.9,ru,T006,T006,R02,2156,0,0,703,1,6,0,0,closed,44.6,418.0,720,0.0,0,0,4.4
TCK-010643,portal,SRC-00010643,1.0,2025-09-05 16:06:14,2025-09-05 16:34:14,2025-09-05 15:10:14,2025-09-05 15:33:26,2025-09-05 15:49:44,2025-09-05 16:39:44,2025-09-05,18,4,email,performance,timeout,critical,Public,Billing,2.1,ru,T005,T005,R02,124,0,0,2175,1,5,0,0,closed,23.2,39.5,60,0.0,1,0,5.0
TCK-010522,crm,SRC-00010522,1.0,2025-03-24 13:54:21,2025-03-24 13:06:21,2025-03-24 12:14:21,2025-03-24 15:04:15,2025-03-24 16:47:15,2025-03-24 21:21:15,2025-03-24,19,0,chat,performance,latency,medium,SMB,Core,4.2,ru,T017,T017,R05,924,0,0,1770,3,3,1,0,closed,169.9,272.9,720,0.0,0,0,5.0
TCK-021182,chat_platform,SRC-00021182,1.0,2026-01-27 09:18:59,2026-01-27 07:26:59,2026-01-27 06:41:59,2026-01-27 08:27:11,2026-01-27 19:22:29,2026-01-27 21:32:29,2026-01-27,9,1,portal,access,password,low,Public,Billing,1.5,ru,T006,T006,R02,1444,0,0,1535,2,7,1,0,closed,105.2,760.5,1440,0.0,1,0,4.4
TCK-023237,portal,SRC-00023237,1.0,2025-07-21 06:28:51,2025-07-21 05:43:51,2025-07-21 04:45:51,2025-07-21 05:50:33,2025-07-21 15:34:51,2025-07-21 20:06:51,2025-07-21,7,0,email,performance,latency,medium,Enterprise,Mobile,3.9,ru,T030,T030,R08,1559,1,1,2479,3,5,0,0,closed,64.7,649.0,720,0.0,0,0,4.9
TCK-002872,crm,SRC-00002872,1.0,2025-09-18 22:15:21,2025-09-18 21:31:21,2025-09-18 19:41:21,2025-09-18 20:15:57,2025-09-18 22:08:39,2025-09-19 01:45:39,2025-09-18,22,3,email,performance,latency,high,SMB,Analytics,2.7,ru,T005,T005,R02,84,0,0,1780,1,5,0,0,closed,34.6,147.3,240,0.0,0,0,5.0
TCK-012997,crm,SRC-00012997,1.0,2025-01-16 14:11:53,2025-01-16 14:16:53,2025-01-16 13:21:53,2025-01-16 14:33:11,2025-01-16 16:20:47,2025-01-16 20:31:47,2025-01-16,16,3,chat,billing,tariff,medium,SMB,Billing,3.7,ru,T008,T008,R02,1050,1,0,804,0,2,0,1,closed,71.3,178.9,720,0.0,0,0,
TCK-019165,crm,SRC-00019165,1.0,2025-10-10 18:41:31,2025-10-10 16:05:31,2025-10-10 15:49:31,2025-10-10 18:06:13,2025-10-11 01:33:31,2025-10-11 06:34:31,2025-10-10,18,4,email,billing,tariff,medium,Enterprise,Billing,3.9,ru,T003,T003,R01,1998,0,0,1850,4,6,2,1,closed,136.7,584.0,720,0.0,1,0,3.9
TCK-001773,crm,SRC-00001773,1.0,2026-06-08 11:52:25,2026-06-08 10:19:25,2026-06-08 10:13:25,2026-06-08 10:50:01,2026-06-08 15:55:07,2026-06-08 21:36:07,2026-06-08,13,0,email,integration,api,high,SMB,Billing,2.6,ru,T005,T005,R02,265,1,0,657,2,2,2,0,closed,36.6,341.7,240,1.0,1,2,4.0
TCK-010594,chat_platform,SRC-00010594,1.0,2025-11-17 01:08:54,2025-11-17 01:20:54,2025-11-16 23:56:54,2025-11-17 02:15:00,2025-11-17 06:33:48,2025-11-17 08:31:48,2025-11-16,2,6,chat,access,permissions,low,SMB,Core,1.9,ru,T026,T026,R07,1160,0,0,2310,2,8,2,0,closed,138.1,396.9,1440,0.0,0,0,4.7
TCK-001914,chat_platform,SRC-00001914,1.0,2026-03-21 12:14:03,2026-03-21 11:42:03,2026-03-21 11:29:03,2026-03-21 12:30:15,2026-03-22 19:57:51,2026-03-23 00:55:51,2026-03-21,14,5,phone,performance,timeout,medium,SMB,Billing,3.1,ru,T003,T003,R01,599,1,0,74,3,3,0,0,closed,61.2,1948.8,720,1.0,0,1,3.6
TCK-014213,crm,SRC-00014213,1.0,2025-07-28 10:59:12,2025-07-28 09:55:12,2025-07-28 09:24:12,2025-07-28 09:58:00,2025-07-28 11:57:06,2025-07-28 15:55:06,2025-07-28,14,0,phone,consultation,configuration,high,Public,Core,2.3,ru,T011,T011,R03,2107,0,0,807,4,8,2,0,closed,33.8,152.9,240,0.0,0,0,4.5
TCK-009257,chat_platform,SRC-00009257,1.0,2025-04-15 08:52:29,2025-04-15 08:04:29,2025-04-15 08:03:29,2025-04-15 09:07:29,2025-04-16 16:46:05,2025-04-16 19:36:05,2025-04-15,11,1,chat,incident,availability,medium,Enterprise,Billing,1.4,ru,T001,T001,R01,1164,0,0,917,2,1,2,0,closed,64.0,1962.6,720,1.0,1,1,3.6
TCK-020171,crm,SRC-00020171,1.0,2025-05-17 23:13:19,2025-05-17 22:55:19,2025-05-17 22:43:19,2025-05-18 01:56:07,2025-05-18 18:25:13,2025-05-18 22:55:13,2025-05-17,1,5,chat,performance,latency,low,Public,API,1.1,ru,T016,T016,R04,577,0,0,347,2,5,0,0,closed,192.8,1181.9,1440,0.0,0,0,5.0
TCK-012603,crm,SRC-00012603,1.0,2026-03-25 12:10:53,2026-03-25 12:32:53,2026-03-25 10:40:53,2026-03-25 12:05:11,2026-03-25 15:36:11,2026-03-25 18:19:11,2026-03-25,13,2,portal,performance,timeout,medium,SMB,Billing,4.0,ru,T029,T029,R08,168,1,0,513,3,6,1,0,closed,84.3,295.3,720,0.0,0,0,4.9
TCK-020956,crm,SRC-00020956,1.0,2026-02-05 14:10:58,2026-02-05 14:11:58,2026-02-05 13:47:58,2026-02-05 14:26:22,2026-02-05 21:54:52,2026-02-06 02:34:52,2026-02-05,16,3,portal,incident,data_error,high,SMB,Core,4.7,ru,T008,T008,R02,2161,1,0,2540,2,7,1,1,closed,38.4,486.9,240,1.0,0,0,3.5
TCK-014189,portal,SRC-00014189,1.0,2025-06-27 10:20:44,2025-06-27 11:14:44,2025-06-27 10:11:44,2025-06-27 12:12:20,2025-06-28 21:55:26,2025-06-29 00:59:26,2025-06-27,13,4,email,incident,data_error,low,Enterprise,Billing,1.8,ru,T006,T006,R02,355,0,0,1866,5,5,0,0,closed,120.6,2143.7,1440,1.0,2,1,2.4
TCK-015418,chat_platform,SRC-00015418,1.0,2025-02-11 18:04:13,2025-02-11 18:12:13,2025-02-11 16:40:13,2025-02-11 16:57:49,2025-02-11 19:43:31,2025-02-11 22:29:31,2025-02-11,23,1,chat,consultation,best_practice,high,SMB,Analytics,4.9,ru,T018,T018,R05,1267,0,0,905,0,4,1,1,closed,17.6,183.3,240,0.0,0,0,4.2
TCK-018546,portal,SRC-00018546,1.0,2025-11-18 19:43:28,2025-11-18 18:23:28,2025-11-18 17:03:28,2025-11-18 18:07:22,2025-11-19 02:02:04,2025-11-19 04:31:04,2025-11-18,20,1,portal,integration,webhook,medium,SMB,API,2.4,ru,T026,T026,R07,1486,0,0,1014,2,9,0,0,closed,63.9,538.6,720,0.0,0,1,5.0
TCK-019393,crm,SRC-00019393,1.0,2025-08-24 13:52:51,2025-08-24 14:10:51,2025-08-24 13:30:51,2025-08-24 15:52:39,2025-08-24 19:09:51,2025-08-24 23:18:51,2025-08-24,18,6,email,incident,degradation,low,SMB,Analytics,4.8,ru,T012,T012,R03,2159,1,0,438,2,2,2,0,closed,141.8,339.0,1440,0.0,1,0,4.6
TCK-001106,portal,SRC-00001106,1.0,2026-06-04 15:18:59,2026-06-04 16:10:59,2026-06-04 14:56:59,2026-06-04 15:22:05,2026-06-04 17:50:41,2026-06-04 19:55:41,2026-06-04,17,3,email,billing,invoice,high,Public,Core,2.4,ru,T013,T013,R04,285,1,0,1566,1,2,0,0,closed,25.1,173.7,240,0.0,0,1,4.4
TCK-020870,crm,SRC-00020870,1.0,2025-05-09 07:52:26,2025-05-09 06:45:26,2025-05-09 06:15:26,2025-05-09 08:07:08,2025-05-10 12:52:14,2025-05-10 18:12:14,2025-05-09,9,4,chat,integration,api,medium,SMB,Mobile,3.3,ru,T006,T006,R02,1558,0,0,2318,2,11,1,0,closed,111.7,1836.8,720,1.0,0,0,2.8
TCK-017077,crm,SRC-00017077,1.0,2025-10-11 11:00:04,2025-10-11 10:48:04,2025-10-11 09:18:04,2025-10-11 11:15:28,2025-10-12 00:04:34,2025-10-12 03:22:34,2025-10-11,12,5,portal,consultation,configuration,medium,SMB,Billing,1.0,ru,T001,T001,R01,1068,1,0,1769,0,2,0,0,closed,117.4,886.5,720,1.0,0,3,3.0
