event_id,ticket_id,event_ts_utc,event_type,status_from,status_to,team_from,team_to,actor_type,queue_name,comment_length,source_system,load_ts
EVT-00109468,TCK-017173,2026-03-06 08:09:23,resolved,waiting_customer,resolved,T012,T012,agent,queue_billing,221,crm,2026-03-06 08:42:23
EVT-00086980,TCK-013604,2025-12-12 21:12:49,assigned,new,in_progress,T006,T006,customer,queue_incident,363,crm,2025-12-12 22:09:49
EVT-00060788,TCK-017262,2025-09-08 01:08:12,agent_response,in_progress,in_progress,T004,T004,agent,queue_integration,8,chat_platform,2025-09-08 01:25:12
EVT-00082848,TCK-016252,2025-11-28 14:01:03,agent_response,in_progress,in_progress,T025,T025,system,queue_access,532,workflow,2025-11-28 14:13:03
EVT-00094394,TCK-012673,2026-01-12 20:02:14,assigned,new,in_progress,T001,T001,agent,queue_billing,819,chat_platform,2026-01-12 21:27:14
EVT-00057480,TCK-019317,2025-08-26 00:16:40,agent_response,in_progress,in_progress,T023,T023,customer,queue_access,121,crm,2025-08-26 01:41:40
EVT-00119658,TCK-007407,2026-04-12 11:11:44,created,,new,T029,T029,agent,queue_access,813,workflow,2026-04-12 12:15:44
EVT-00035848,TCK-023834,2025-06-03 15:56:59,closed,resolved,closed,T002,T002,agent,queue_incident,842,chat_platform,2025-06-03 16:26:59
EVT-00132893,TCK-016212,2026-05-30 15:18:12,closed,resolved,closed,T028,T028,agent,queue_access,315,crm,2026-05-30 16:12:12
EVT-00014971,TCK-010723,2025-03-09 13:27:50,status_changed,in_progress,waiting_customer,T020,T020,system,queue_incident,8,crm,2025-03-09 14:54:50
EVT-00020823,TCK-023865,2025-04-01 16:10:33,resolved,in_progress,resolved,T001,T001,agent,queue_performance,518,crm,2025-04-01 17:07:33
EVT-00010702,TCK-016364,2025-02-19 05:18:57,closed,resolved,closed,T025,T025,customer,queue_consultation,530,workflow,2025-02-19 06:30:57
EVT-00024762,TCK-006390,2025-04-18 00:04:35,agent_response,in_progress,in_progress,T006,T006,system,queue_access,577,chat_platform,2025-04-18 01:33:35
EVT-00047613,TCK-023453,2025-07-19 02:00:39,resolved,in_progress,resolved,T030,T030,agent,queue_incident,319,chat_platform,2025-07-19 02:46:39
EVT-00096087,TCK-019970,2026-01-17 16:58:58,created,,new,T017,T017,customer,queue_integration,262,chat_platform,2026-01-17 17:24:58
EVT-00045374,TCK-008680,2025-07-09 16:47:40,assigned,new,in_progress,T031,T031,system,queue_consultation,375,workflow,2025-07-09 17:30:40
EVT-00111797,TCK-020362,2026-03-14 17:53:10,agent_response,in_progress,in_progress,T003,T003,agent,queue_integration,422,crm,2026-03-14 17:57:10
EVT-00098305,TCK-006203,2026-01-27 15:12:55,closed,resolved,closed,T008,T008,agent,queue_incident,626,crm,2026-01-27 15:56:55
EVT-00020581,TCK-018260,2025-03-31 16:31:41,resolved,in_progress,resolved,T006,T006,agent,queue_consultation,536,chat_platform,2025-03-31 16:53:41
EVT-00077153,TCK-014650,2025-11-08 19:16:47,created,,new,T012,T012,agent,queue_incident,384,workflow,2025-11-08 19:39:47
EVT-00095867,TCK-018270,2026-01-17 12:13:59,transferred,in_progress,in_progress,T003,T003,system,queue_consultation,540,crm,2026-01-17 12:40:59
EVT-00005640,TCK-015079,2025-01-28 04:12:09,closed,resolved,closed,T011,T011,agent,queue_access,93,crm,2025-01-28 04:26:09
EVT-00134373,TCK-000863,2026-06-05 03:50:58,customer_response,in_progress,in_progress,T011,T011,customer,queue_performance,272,crm,2026-06-05 05:07:58
EVT-00077642,TCK-022058,2025-11-11 14:52:53,assigned,new,in_progress,T014,T014,customer,queue_access,243,crm,2025-11-11 15:04:53
EVT-00033386,TCK-020584,2025-05-23 10:50:52,created,,new,T027,T027,agent,queue_billing,161,crm,2025-05-23 12:18:52
EVT-00084582,TCK-015896,2025-12-04 17:12:15,resolved,in_progress,resolved,T009,T009,agent,queue_access,692,crm,2025-12-04 17:28:15
EVT-00082905,TCK-009085,2025-11-28 20:44:20,closed,resolved,closed,T029,T029,agent,queue_performance,323,crm,2025-11-28 21:59:20
EVT-00092368,TCK-007539,2026-01-02 05:45:26,escalated,in_progress,in_progress,T017,T017,agent,queue_incident,430,chat_platform,2026-01-02 06:59:26
EVT-00116866,TCK-014322,2026-04-03 12:17:30,escalated,in_progress,in_progress,T023,T023,system,queue_billing,51,crm,2026-04-03 13:09:30
EVT-00049694,TCK-021459,2025-07-29 09:06:42,resolved,in_progress,resolved,T022,T022,agent,queue_performance,76,workflow,2025-07-29 09:47:42
EVT-00072353,TCK-012225,2025-10-21 14:47:52,assigned,new,in_progress,T001,T001,system,queue_billing,568,chat_platform,2025-10-21 15:25:52
EVT-00019860,TCK-008646,2025-03-27 20:47:54,assigned,new,in_progress,T032,T032,agent,queue_billing,839,chat_platform,2025-03-27 21:54:54
EVT-00091823,TCK-012616,2025-12-31 04:49:34,reopened,resolved,in_progress,T004,T004,customer,queue_integration,595,crm,2025-12-31 06:11:34
EVT-00097736,TCK-004055,2026-01-24 02:39:14,closed,resolved,closed,T003,T003,agent,queue_access,40,crm,2026-01-24 03:53:14
EVT-00061856,TCK-013065,2025-09-11 16:31:20,agent_response,in_progress,in_progress,T021,T021,agent,queue_access,512,crm,2025-09-11 16:58:20
EVT-00122903,TCK-021406,2026-04-24 06:56:27,assigned,new,in_progress,T022,T022,agent,queue_integration,866,crm,2026-04-24 07:38:27
EVT-00112802,TCK-011917,2026-03-19 00:27:59,closed,resolved,closed,T001,T001,system,queue_consultation,810,chat_platform,2026-03-19 01:27:59
EVT-00061468,TCK-017811,2025-09-09 22:42:52,agent_response,in_progress,in_progress,T001,T001,system,queue_integration,394,crm,2025-09-10 00:10:52
EVT-00118748,TCK-007212,2026-04-08 22:01:56,reopened,resolved,in_progress,T032,T032,agent,queue_billing,386,crm,2026-04-08 22:31:56
EVT-00054080,TCK-005261,2025-08-13 18:27:58,agent_response,in_progress,in_progress,T021,T021,agent,queue_performance,560,crm,2025-08-13 18:46:58
EVT-00049828,TCK-012791,2025-07-29 02:53:33,reopened,resolved,in_progress,T004,T004,agent,queue_billing,144,crm,2025-07-29 03:52:33
EVT-00090867,TCK-013876,2025-12-26 23:07:19,resolved,in_progress,resolved,T028,T028,customer,queue_incident,409,chat_platform,2025-12-27 00:18:19
EVT-00013842,TCK-008417,2025-03-04 19:38:42,agent_response,in_progress,in_progress,T029,T029,agent,queue_access,268,crm,2025-03-04 20:51:42
EVT-00128765,TCK-002988,2026-05-16 01:38:27,escalated,in_progress,in_progress,T012,T012,customer,queue_incident,92,crm,2026-05-16 01:53:27
EVT-00123187,TCK-019112,2026-04-26 15:41:00,closed,resolved,closed,T029,T029,system,queue_integration,77,crm,2026-04-26 15:42:00
EVT-00005618,TCK-002282,2025-01-27 17:18:36,agent_response,in_progress,in_progress,T010,T010,agent,queue_consultation,894,workflow,2025-01-27 18:34:36
EVT-00074716,TCK-005541,2025-10-30 05:48:28,closed,resolved,closed,T014,T014,system,queue_integration,527,workflow,2025-10-30 06:06:28
EVT-00105612,TCK-021462,2026-02-20 22:25:41,resolved,in_progress,resolved,T006,T006,customer,queue_performance,621,crm,2026-02-20 22:39:41
EVT-00118538,TCK-005376,2026-04-08 05:13:55,resolved,in_progress,resolved,T001,T001,customer,queue_integration,306,workflow,2026-04-08 06:35:55
EVT-00102302,TCK-017927,2026-02-12 11:32:40,escalated,in_progress,in_progress,T008,T008,agent,queue_access,342,chat_platform,2026-02-12 11:44:40
EVT-00052987,TCK-005221,2025-08-09 14:23:22,created,,new,T022,T022,system,queue_consultation,309,chat_platform,2025-08-09 14:56:22
EVT-00005774,TCK-016961,2025-01-27 17:31:12,assigned,new,in_progress,T030,T030,customer,queue_integration,51,chat_platform,2025-01-27 18:11:12
EVT-00109154,TCK-013151,2026-03-04 19:54:49,created,,new,T001,T001,agent,queue_incident,225,workflow,2026-03-04 21:06:49
EVT-00051420,TCK-010096,2025-08-06 08:08:22,resolved,in_progress,resolved,T006,T006,customer,queue_access,137,crm,2025-08-06 08:56:22
EVT-00047498,TCK-003035,2025-07-18 19:20:28,closed,resolved,closed,T003,T003,agent,queue_incident,753,chat_platform,2025-07-18 19:49:28
EVT-00000409,TCK-012899,2025-01-03 21:06:25,closed,resolved,closed,T027,T027,agent,queue_incident,146,crm,2025-01-03 22:15:25
EVT-00068947,TCK-022011,2025-10-08 12:02:20,resolved,in_progress,resolved,T015,T015,customer,queue_performance,513,workflow,2025-10-08 12:06:20
EVT-00059406,TCK-012026,2025-09-02 10:17:12,created,,new,T011,T011,agent,queue_billing,146,crm,2025-09-02 10:33:12
EVT-00140235,TCK-000124,2026-06-18 23:13:13,reopened,resolved,in_progress,T025,T025,agent,queue_integration,553,workflow,2026-06-18 23:47:13
EVT-00123847,TCK-009796,2026-04-28 03:09:55,closed,resolved,closed,T018,T018,agent,queue_billing,270,workflow,2026-04-28 04:37:55
EVT-00065310,TCK-010995,2025-09-24 18:22:01,assigned,new,in_progress,T008,T008,agent,queue_incident,772,crm,2025-09-24 19:37:01
EVT-00061753,TCK-011362,2025-09-11 19:44:03,agent_response,in_progress,in_progress,T008,T008,customer,queue_performance,767,crm,2025-09-11 21:06:03
EVT-00078795,TCK-010948,2025-11-15 13:10:02,customer_response,in_progress,in_progress,T001,T001,agent,queue_performance,747,crm,2025-11-15 13:51:02
EVT-00111008,TCK-021025,2026-03-11 16:32:45,agent_response,in_progress,in_progress,T014,T014,agent,queue_performance,206,chat_platform,2026-03-11 17:44:45
EVT-00106890,TCK-002607,2026-02-26 00:02:36,resolved,in_progress,resolved,T031,T031,agent,queue_integration,534,crm,2026-02-26 00:21:36
EVT-00016202,TCK-019087,2025-03-14 03:06:32,closed,resolved,closed,T014,T014,agent,queue_billing,294,crm,2025-03-14 03:35:32
EVT-00052379,TCK-019616,2025-08-06 22:43:05,resolved,in_progress,resolved,T013,T013,customer,queue_access,156,crm,2025-08-06 23:28:05
EVT-00016135,TCK-003519,2025-03-13 19:49:41,resolved,in_progress,resolved,T009,T009,customer,queue_access,311,workflow,2025-03-13 20:26:41
EVT-00122115,TCK-022091,2026-04-21 16:37:47,status_changed,in_progress,waiting_customer,T005,T005,customer,queue_access,269,crm,2026-04-21 17:59:47
EVT-00022866,TCK-002084,2025-04-10 00:09:41,resolved,in_progress,resolved,T019,T019,agent,queue_performance,549,crm,2025-04-10 00:23:41
EVT-00074046,TCK-004033,2025-10-29 02:16:50,closed,resolved,closed,T006,T006,agent,queue_performance,572,workflow,2025-10-29 03:27:50
EVT-00010448,TCK-004259,2025-02-18 03:18:35,closed,resolved,closed,T005,T005,system,queue_billing,301,crm,2025-02-18 03:41:35
EVT-00053921,TCK-017112,2025-08-12 19:58:32,assigned,new,in_progress,T023,T023,agent,queue_consultation,452,crm,2025-08-12 20:06:32
EVT-00082040,TCK-012219,2025-11-25 17:15:13,created,,new,T001,T001,agent,queue_performance,480,crm,2025-11-25 18:28:13
EVT-00078306,TCK-013883,2025-11-13 22:30:49,transferred,in_progress,in_progress,T025,T025,system,queue_consultation,450,chat_platform,2025-11-13 22:43:49
EVT-00107146,TCK-007883,2026-02-26 23:43:09,closed,resolved,closed,T008,T008,agent,queue_incident,630,chat_platform,2026-02-27 01:10:09
EVT-00033228,TCK-018414,2025-05-23 20:26:16,resolved,in_progress,resolved,T016,T016,agent,queue_incident,475,chat_platform,2025-05-23 20:37:16
EVT-00079479,TCK-003794,2025-11-18 13:46:43,reopened,resolved,in_progress,T002,T002,agent,queue_access,79,crm,2025-11-18 13:54:43
EVT-00028251,TCK-011740,2025-05-03 05:21:48,agent_response,in_progress,in_progress,T022,T022,system,queue_incident,606,workflow,2025-05-03 05:51:48
EVT-00028695,TCK-010576,2025-05-05 09:45:53,created,,new,T008,T008,agent,queue_access,454,chat_platform,2025-05-05 10:39:53
EVT-00047799,TCK-022947,2025-07-19 21:03:01,reopened,resolved,in_progress,T027,T027,agent,queue_billing,191,crm,2025-07-19 21:50:01
EVT-00021221,TCK-009710,2025-04-03 02:48:00,closed,resolved,closed,T021,T021,agent,queue_consultation,721,crm,2025-04-03 04:08:00
EVT-00108597,TCK-023633,2026-03-04 11:58:35,closed,resolved,closed,T015,T015,agent,queue_performance,592,crm,2026-03-04 12:16:35
EVT-00092293,TCK-008428,2025-12-31 15:14:55,created,,new,T028,T028,customer,queue_consultation,279,crm,2025-12-31 15:39:55
EVT-00092056,TCK-022879,2025-12-31 00:01:25,assigned,new,in_progress,T018,T018,customer,queue_consultation,189,crm,2025-12-31 01:18:25
EVT-00053918,TCK-002201,2025-08-13 09:40:52,resolved,in_progress,resolved,T001,T001,agent,queue_performance,842,crm,2025-08-13 09:56:52
EVT-00004944,TCK-014493,2025-01-23 23:46:43,resolved,in_progress,resolved,T012,T012,agent,queue_incident,655,workflow,2025-01-23 23:47:43
EVT-00122547,TCK-008061,2026-04-23 10:46:48,agent_response,in_progress,in_progress,T022,T022,system,queue_access,833,crm,2026-04-23 10:58:48
EVT-00043737,TCK-017543,2025-07-03 15:34:58,agent_response,in_progress,in_progress,T032,T032,system,queue_billing,322,chat_platform,2025-07-03 17:00:58
EVT-00118915,TCK-015591,2026-04-09 12:46:02,assigned,new,in_progress,T028,T028,customer,queue_billing,317,workflow,2026-04-09 14:09:02
EVT-00033976,TCK-005570,2025-05-26 16:21:43,agent_response,in_progress,in_progress,T026,T026,agent,queue_incident,462,workflow,2025-05-26 17:42:43
EVT-00088431,TCK-016579,2025-12-18 16:22:52,agent_response,in_progress,in_progress,T019,T019,customer,queue_performance,810,crm,2025-12-18 17:05:52
EVT-00112624,TCK-021369,2026-03-18 05:12:27,customer_response,in_progress,in_progress,T002,T002,customer,queue_performance,210,workflow,2026-03-18 05:32:27
EVT-00141175,TCK-000163,2026-06-21 17:53:45,created,,new,T029,T029,system,queue_consultation,78,crm,2026-06-21 18:55:45
EVT-00134476,TCK-000143,2026-06-03 19:48:47,resolved,in_progress,resolved,T019,T019,agent,queue_incident,524,workflow,2026-06-03 20:28:47
EVT-00026351,TCK-016738,2025-04-24 11:20:40,created,,new,T030,T030,agent,queue_performance,318,workflow,2025-04-24 12:16:40
EVT-00006814,TCK-006211,2025-02-01 10:34:25,agent_response,in_progress,in_progress,T025,T025,customer,queue_consultation,261,chat_platform,2025-02-01 10:47:25
EVT-00094306,TCK-005290,2026-01-12 19:29:53,reopened,resolved,in_progress,T004,T004,agent,queue_access,712,crm,2026-01-12 19:39:53
EVT-00120513,TCK-012444,2026-04-15 11:57:25,created,,new,T017,T017,system,queue_access,640,crm,2026-04-15 12:35:25
EVT-00054800,TCK-017924,2025-08-15 12:31:56,created,,new,T025,T025,agent,queue_integration,77,chat_platform,2025-08-15 13:01:56
EVT-00080244,TCK-022027,2025-11-20 00:25:00,agent_response,in_progress,in_progress,T017,T017,agent,queue_performance,604,chat_platform,2025-11-20 00:37:00
EVT-00063491,TCK-009886,2025-09-19 07:34:31,closed,resolved,closed,T026,T026,customer,queue_access,435,crm,2025-09-19 08:54:31
EVT-00043095,TCK-002465,2025-07-02 05:33:03,resolved,in_progress,resolved,T025,T025,customer,queue_performance,108,crm,2025-07-02 06:12:03
EVT-00001192,TCK-005805,2025-01-08 15:12:56,created,,new,T023,T023,system,queue_billing,750,chat_platform,2025-01-08 16:12:56
EVT-00000826,TCK-022905,2025-01-07 03:12:40,customer_response,in_progress,in_progress,T022,T022,customer,queue_incident,765,chat_platform,2025-01-07 04:39:40
EVT-00061296,TCK-002727,2025-09-09 17:21:08,resolved,in_progress,resolved,T003,T003,agent,queue_consultation,360,crm,2025-09-09 18:35:08
EVT-00090521,TCK-022428,2025-12-25 21:06:03,resolved,in_progress,resolved,T020,T020,agent,queue_integration,611,crm,2025-12-25 21:53:03
EVT-00101471,TCK-014893,2026-02-06 19:59:36,agent_response,in_progress,in_progress,T022,T022,agent,queue_incident,17,workflow,2026-02-06 20:59:36
EVT-00125988,TCK-015553,2026-05-05 13:53:51,created,,new,T005,T005,customer,queue_performance,253,workflow,2026-05-05 14:42:51
EVT-00137780,TCK-000238,2026-06-12 00:35:21,resolved,in_progress,resolved,T030,T030,agent,queue_billing,664,workflow,2026-06-12 01:59:21
EVT-00074036,TCK-010907,2025-10-27 22:17:04,agent_response,in_progress,in_progress,T028,T028,system,queue_integration,169,workflow,2025-10-27 22:53:04
EVT-00114302,TCK-022393,2026-03-23 21:59:37,assigned,new,in_progress,T026,T026,agent,queue_performance,645,crm,2026-03-23 23:26:37
EVT-00092595,TCK-017298,2026-01-02 17:36:35,agent_response,in_progress,in_progress,T005,T005,agent,queue_billing,822,crm,2026-01-02 19:00:35
EVT-00061046,TCK-012231,2025-09-08 18:23:53,created,,new,T030,T030,agent,queue_integration,608,workflow,2025-09-08 19:13:53
EVT-00099663,TCK-003161,2026-01-30 22:35:27,agent_response,in_progress,in_progress,T006,T006,system,queue_performance,717,crm,2026-01-30 23:56:27
EVT-00002488,TCK-016976,2025-01-13 20:28:41,assigned,new,in_progress,T023,T023,agent,queue_consultation,34,workflow,2025-01-13 20:57:41
EVT-00041216,TCK-018150,2025-06-24 10:23:49,assigned,new,in_progress,T001,T001,agent,queue_integration,270,workflow,2025-06-24 11:33:49
EVT-00046890,TCK-004643,2025-07-15 16:22:24,created,,new,T002,T002,agent,queue_billing,661,chat_platform,2025-07-15 17:50:24
EVT-00056612,TCK-008588,2025-08-22 10:38:00,assigned,new,in_progress,T005,T005,agent,queue_integration,410,workflow,2025-08-22 12:03:00
EVT-00144340,TCK-000872,2026-06-30 12:56:55,resolved,in_progress,resolved,T021,T021,customer,queue_billing,159,crm,2026-06-30 13:44:55
EVT-00031916,TCK-006609,2025-05-17 13:10:49,agent_response,in_progress,in_progress,T002,T002,system,queue_integration,16,crm,2025-05-17 13:45:49
EVT-00054088,TCK-011923,2025-08-13 21:59:52,escalated,in_progress,in_progress,T002,T002,agent,queue_incident,11,chat_platform,2025-08-13 22:24:52
EVT-00068576,TCK-020725,2025-10-06 18:07:25,assigned,new,in_progress,T029,T029,customer,queue_access,318,crm,2025-10-06 18:24:25
EVT-00084902,TCK-018791,2025-12-05 14:13:01,agent_response,in_progress,in_progress,T026,T026,agent,queue_access,701,chat_platform,2025-12-05 15:40:01
EVT-00073238,TCK-004467,2025-10-25 20:29:00,resolved,in_progress,resolved,T010,T010,agent,queue_billing,203,chat_platform,2025-10-25 20:57:00
EVT-00133444,TCK-000488,2026-06-02 07:00:46,closed,resolved,closed,T012,T012,agent,queue_performance,876,chat_platform,2026-06-02 07:18:46
EVT-00086811,TCK-004833,2025-12-12 21:27:00,agent_response,in_progress,in_progress,T014,T014,customer,queue_performance,370,crm,2025-12-12 21:56:00
EVT-00102289,TCK-015922,2026-02-11 03:18:37,resolved,waiting_customer,resolved,T027,T027,agent,queue_consultation,229,chat_platform,2026-02-11 04:13:37
EVT-00117529,TCK-023539,2026-04-04 07:25:03,created,,new,T029,T029,agent,queue_billing,145,crm,2026-04-04 08:15:03
EVT-00005641,TCK-012060,2025-01-27 10:31:50,created,,new,T025,T025,agent,queue_incident,72,workflow,2025-01-27 11:21:50
EVT-00071606,TCK-004599,2025-10-18 00:44:11,closed,resolved,closed,T021,T021,agent,queue_billing,78,workflow,2025-10-18 01:59:11
EVT-00078685,TCK-012876,2025-11-14 20:48:01,resolved,in_progress,resolved,T008,T008,customer,queue_incident,241,workflow,2025-11-14 21:27:01
EVT-00109873,TCK-016289,2026-03-07 23:19:51,agent_response,in_progress,in_progress,T020,T020,agent,queue_incident,341,workflow,2026-03-07 23:39:51
EVT-00000820,TCK-003010,2025-01-06 16:51:51,escalated,in_progress,in_progress,T008,T008,agent,queue_integration,418,crm,2025-01-06 18:04:51
EVT-00053707,TCK-014724,2025-08-12 10:33:41,created,,new,T024,T024,customer,queue_performance,294,crm,2025-08-12 11:10:41
EVT-00082193,TCK-023061,2025-11-26 23:18:49,agent_response,in_progress,in_progress,T007,T007,agent,queue_integration,245,chat_platform,2025-11-27 00:20:49
EVT-00056026,TCK-003360,2025-08-20 14:40:08,agent_response,in_progress,in_progress,T014,T014,system,queue_integration,667,crm,2025-08-20 14:53:08
EVT-00076306,TCK-006913,2025-11-05 17:18:35,assigned,new,in_progress,T004,T004,agent,queue_billing,446,crm,2025-11-05 18:00:35
EVT-00112933,TCK-009842,2026-03-18 15:31:43,transferred,in_progress,in_progress,T002,T002,customer,queue_access,613,crm,2026-03-18 16:32:43
EVT-00028382,TCK-011916,2025-05-04 00:43:15,closed,resolved,closed,T020,T020,customer,queue_access,614,crm,2025-05-04 01:50:15
EVT-00091603,TCK-018385,2025-12-29 21:37:48,assigned,new,in_progress,T003,T003,agent,queue_incident,523,crm,2025-12-29 21:46:48
