ticket_id,created_at,created_date,week_start,month_start,hour,weekday_number,weekday_name,is_weekend,period_part,customer_id,region_id,region_name_clean,macro_region_clean,support_team,channel,category,priority,first_response_min,first_response_bucket,resolution_hours,resolution_bucket,sla_breached,sla_status,satisfaction_score,satisfaction_band,segment,registration_date,loyalty_level,is_premium,record_count,channel_hypothesis_group,priority_hypothesis_group,sla_hypothesis_group
TCK-001493,2026-03-26 11:37:00,2026-03-26,2026-03-23,2026-03-01,11,4,Четверг,0,Первая половина,CUST-0111,R06,Ростов-на-Дону,Юг,team_f,email,login,normal,42.2,30–60 мин,6.3,До 8 ч,0,SLA выполнен,,,b2c,2025-05-30,silver,0,1,email,normal,sla_ok
TCK-000855,2026-05-04 17:57:00,2026-05-04,2026-05-04,2026-05-01,17,1,Понедельник,0,Вторая половина,CUST-0197,R06,Ростов-на-Дону,Юг,team_f,web_form,account,normal,34.0,30–60 мин,8.1,8–24 ч,0,SLA выполнен,4.1,Средняя,b2c,2024-07-12,silver,0,1,other,normal,sla_ok
TCK-000220,2026-03-18 17:29:00,2026-03-18,2026-03-16,2026-03-01,17,3,Среда,0,Первая половина,CUST-0154,R04,Екатеринбург,Урал,team_d,email,payment,normal,11.4,5–15 мин,5.7,До 8 ч,0,SLA выполнен,4.8,Высокая,b2c,2024-08-12,silver,0,1,email,normal,sla_ok
TCK-000642,2026-04-27 08:02:00,2026-04-27,2026-04-27,2026-04-01,8,1,Понедельник,0,Вторая половина,CUST-0072,R06,Ростов-на-Дону,Юг,team_f,phone,payment,normal,4.5,До 5 мин,31.7,24–48 ч,1,SLA нарушен,4.1,Средняя,b2c,2024-11-26,silver,0,1,other,normal,sla_breached
TCK-000002,2026-05-02 18:49:00,2026-05-02,2026-04-27,2026-05-01,18,6,Суббота,1,Вторая половина,CUST-0057,R01,Москва,Центр,team_a,email,technical,low,124.9,Более 60 мин,53.3,48–72 ч,1,SLA нарушен,1.1,Низкая,b2c,2025-02-12,bronze,0,1,email,other,sla_breached
TCK-000113,2026-05-15 09:22:00,2026-05-15,2026-05-11,2026-05-01,9,5,Пятница,0,Вторая половина,CUST-0187,,Неизвестный регион,Неизвестно,,chat,technical,high,3.2,До 5 мин,38.7,24–48 ч,1,SLA нарушен,2.9,Низкая,b2c,2024-05-03,bronze,0,1,chat,high,sla_breached
TCK-000699,2026-04-30 10:59:00,2026-04-30,2026-04-27,2026-04-01,10,4,Четверг,0,Вторая половина,CUST-0257,R05,Новосибирск,Сибирь,team_e,phone,refund,normal,9.5,5–15 мин,4.5,До 8 ч,0,SLA выполнен,4.7,Высокая,b2b,2025-03-04,silver,0,1,other,normal,sla_ok
TCK-001442,2026-03-05 16:16:00,2026-03-05,2026-03-02,2026-03-01,16,4,Четверг,0,Первая половина,CUST-0091,R03,Казань,Поволжье,team_c,phone,delivery,normal,27.1,15–30 мин,68.2,48–72 ч,1,SLA нарушен,1.8,Низкая,b2c,2026-01-29,silver,0,1,other,normal,sla_breached
TCK-000952,2026-05-27 20:25:00,2026-05-27,2026-05-25,2026-05-01,20,3,Среда,0,Вторая половина,CUST-0307,R08,Краснодар,Юг,team_f,phone,account,critical,12.3,5–15 мин,9.3,8–24 ч,1,SLA нарушен,4.2,Средняя,b2c,2025-04-20,bronze,0,1,other,other,sla_breached
TCK-001328,2026-04-02 09:51:00,2026-04-02,2026-03-30,2026-04-01,9,4,Четверг,0,Первая половина,CUST-0097,R01,Москва,Центр,team_a,web_form,refund,normal,33.1,30–60 мин,9.7,8–24 ч,0,SLA выполнен,4.1,Средняя,b2c,2025-08-05,bronze,0,1,other,normal,sla_ok
TCK-001292,2026-04-14 16:06:00,2026-04-14,2026-04-13,2026-04-01,16,2,Вторник,0,Первая половина,CUST-0097,R06,Ростов-на-Дону,Юг,team_f,chat,refund,normal,3.8,До 5 мин,14.1,8–24 ч,0,SLA выполнен,4.4,Средняя,b2c,2025-08-05,bronze,0,1,chat,normal,sla_ok
TCK-001450,2026-05-14 19:37:00,2026-05-14,2026-05-11,2026-05-01,19,4,Четверг,0,Вторая половина,CUST-0064,R05,Новосибирск,Сибирь,team_e,email,login,normal,65.6,Более 60 мин,4.2,До 8 ч,0,SLA выполнен,4.2,Средняя,b2b,2024-04-04,gold,0,1,email,normal,sla_ok
TCK-000442,2026-04-08 12:05:00,2026-04-08,2026-04-06,2026-04-01,12,3,Среда,0,Первая половина,CUST-0074,R04,Екатеринбург,Урал,team_d,chat,login,high,2.9,До 5 мин,23.6,8–24 ч,1,SLA нарушен,4.5,Высокая,b2c,2025-09-03,bronze,0,1,chat,high,sla_breached
TCK-001137,2026-04-07 21:12:00,2026-04-07,2026-04-06,2026-04-01,21,2,Вторник,0,Первая половина,CUST-0298,R06,Ростов-на-Дону,Юг,team_f,email,delivery,normal,42.4,30–60 мин,51.6,48–72 ч,1,SLA нарушен,2.4,Низкая,b2b,2025-05-16,silver,0,1,email,normal,sla_breached
TCK-001257,2026-04-12 21:45:00,2026-04-12,2026-04-06,2026-04-01,21,7,Воскресенье,1,Первая половина,CUST-0124,R06,Ростов-на-Дону,Юг,team_f,email,payment,normal,41.9,30–60 мин,15.9,8–24 ч,0,SLA выполнен,4.2,Средняя,b2c,2024-04-06,bronze,0,1,email,normal,sla_ok
TCK-000664,2026-05-08 15:37:00,2026-05-08,2026-05-04,2026-05-01,15,5,Пятница,0,Вторая половина,CUST-0162,R07,Нижний Новгород,Поволжье,team_c,email,technical,normal,43.1,30–60 мин,26.2,24–48 ч,1,SLA нарушен,3.0,Средняя,b2b,2025-06-09,gold,0,1,email,normal,sla_breached
TCK-001383,2026-03-16 12:47:00,2026-03-16,2026-03-16,2026-03-01,12,1,Понедельник,0,Первая половина,CUST-0239,R02,Санкт-Петербург,Северо-Запад,team_b,email,technical,high,63.5,Более 60 мин,49.7,48–72 ч,1,SLA нарушен,1.9,Низкая,b2c,2024-02-25,bronze,0,1,email,high,sla_breached
TCK-001258,2026-05-27 20:57:00,2026-05-27,2026-05-25,2026-05-01,20,3,Среда,0,Вторая половина,CUST-0090,R08,Краснодар,Юг,team_f,phone,technical,low,16.0,15–30 мин,29.4,24–48 ч,0,SLA выполнен,4.0,Средняя,b2c,2024-05-04,gold,0,1,other,other,sla_ok
TCK-001342,2026-05-02 08:37:00,2026-05-02,2026-04-27,2026-05-01,8,6,Суббота,1,Вторая половина,CUST-0219,R03,Казань,Поволжье,team_c,chat,login,high,3.9,До 5 мин,10.3,8–24 ч,0,SLA выполнен,5.0,Высокая,vip,2025-03-09,platinum,1,1,chat,high,sla_ok
TCK-000318,2026-05-29 10:42:00,2026-05-29,2026-05-25,2026-05-01,10,5,Пятница,0,Вторая половина,CUST-0297,R05,Новосибирск,Сибирь,team_e,email,delivery,high,68.5,Более 60 мин,15.8,8–24 ч,1,SLA нарушен,2.3,Низкая,vip,2024-11-12,platinum,1,1,email,high,sla_breached
TCK-000649,2026-05-05 15:15:00,2026-05-05,2026-05-04,2026-05-01,15,2,Вторник,0,Вторая половина,CUST-0163,R08,Краснодар,Юг,team_f,phone,technical,normal,4.2,До 5 мин,54.9,48–72 ч,1,SLA нарушен,3.3,Средняя,b2c,2024-04-17,bronze,0,1,other,normal,sla_breached
TCK-000710,2026-03-23 10:26:00,2026-03-23,2026-03-23,2026-03-01,10,1,Понедельник,0,Первая половина,CUST-0055,R01,Москва,Центр,team_a,email,refund,critical,17.3,15–30 мин,53.9,48–72 ч,1,SLA нарушен,3.0,Средняя,b2b,2025-12-27,silver,0,1,email,other,sla_breached
TCK-001283,2026-04-02 15:49:00,2026-04-02,2026-03-30,2026-04-01,15,4,Четверг,0,Первая половина,CUST-0099,R06,Ростов-на-Дону,Юг,team_f,email,delivery,normal,32.4,30–60 мин,14.5,8–24 ч,0,SLA выполнен,4.8,Высокая,b2c,2024-04-11,silver,0,1,email,normal,sla_ok
TCK-000973,2026-03-10 20:18:00,2026-03-10,2026-03-09,2026-03-01,20,2,Вторник,0,Первая половина,CUST-0296,R01,Москва,Центр,team_a,email,technical,high,82.4,Более 60 мин,178.7,Более 72 ч,1,SLA нарушен,1.9,Низкая,b2b,2025-04-27,silver,0,1,email,high,sla_breached
TCK-000628,2026-04-30 20:43:00,2026-04-30,2026-04-27,2026-04-01,20,4,Четверг,0,Вторая половина,CUST-0043,R02,Санкт-Петербург,Северо-Запад,team_b,email,payment,normal,57.7,30–60 мин,9.8,8–24 ч,0,SLA выполнен,4.8,Высокая,b2b,2024-05-12,silver,0,1,email,normal,sla_ok
TCK-000633,2026-04-20 19:38:00,2026-04-20,2026-04-20,2026-04-01,19,1,Понедельник,0,Вторая половина,CUST-0213,R02,Санкт-Петербург,Северо-Запад,team_b,chat,technical,normal,2.0,До 5 мин,19.0,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-03-30,silver,0,1,chat,normal,sla_ok
TCK-001307,2026-05-31 08:15:00,2026-05-31,2026-05-25,2026-05-01,8,7,Воскресенье,1,Вторая половина,CUST-0093,R05,Новосибирск,Сибирь,team_e,email,login,normal,78.9,Более 60 мин,7.7,До 8 ч,0,SLA выполнен,4.4,Средняя,b2c,2024-03-09,bronze,0,1,email,normal,sla_ok
TCK-001249,2026-05-13 08:40:00,2026-05-13,2026-05-11,2026-05-01,8,3,Среда,0,Вторая половина,CUST-0215,R04,Екатеринбург,Урал,team_d,email,technical,low,7.5,5–15 мин,26.7,24–48 ч,0,SLA выполнен,3.8,Средняя,b2b,2025-07-04,gold,0,1,email,other,sla_ok
TCK-001472,2026-04-08 08:48:00,2026-04-08,2026-04-06,2026-04-01,8,3,Среда,0,Первая половина,CUST-0047,R07,Нижний Новгород,Поволжье,team_c,phone,technical,low,27.1,15–30 мин,14.7,8–24 ч,0,SLA выполнен,4.5,Высокая,b2c,2024-01-07,silver,0,1,other,other,sla_ok
TCK-001255,2026-05-15 19:52:00,2026-05-15,2026-05-11,2026-05-01,19,5,Пятница,0,Вторая половина,CUST-0081,R02,Санкт-Петербург,Северо-Запад,team_b,web_form,technical,normal,29.8,15–30 мин,25.1,24–48 ч,1,SLA нарушен,3.6,Средняя,b2c,2025-10-07,bronze,0,1,other,normal,sla_breached
TCK-001394,2026-03-10 14:39:00,2026-03-10,2026-03-09,2026-03-01,14,2,Вторник,0,Первая половина,CUST-0119,R03,Казань,Поволжье,team_c,chat,payment,low,3.2,До 5 мин,4.8,До 8 ч,0,SLA выполнен,,,b2c,2024-08-02,gold,0,1,chat,other,sla_ok
TCK-000796,2026-04-17 17:20:00,2026-04-17,2026-04-13,2026-04-01,17,5,Пятница,0,Первая половина,CUST-0007,R02,Санкт-Петербург,Северо-Запад,team_b,chat,login,high,3.3,До 5 мин,3.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2025-02-01,gold,0,1,chat,high,sla_ok
TCK-000646,2026-04-23 10:24:00,2026-04-23,2026-04-20,2026-04-01,10,4,Четверг,0,Вторая половина,CUST-0050,R08,Краснодар,Юг,team_f,web_form,technical,high,19.9,15–30 мин,37.1,24–48 ч,1,SLA нарушен,2.0,Низкая,b2c,2025-01-03,bronze,0,1,other,high,sla_breached
TCK-001013,2026-04-08 08:17:00,2026-04-08,2026-04-06,2026-04-01,8,3,Среда,0,Первая половина,CUST-0230,R01,Москва,Центр,team_a,chat,refund,normal,3.9,До 5 мин,21.4,8–24 ч,0,SLA выполнен,4.9,Высокая,b2c,2024-08-01,bronze,0,1,chat,normal,sla_ok
TCK-000557,2026-06-03 19:20:00,2026-06-03,2026-06-01,2026-06-01,19,3,Среда,0,Вторая половина,CUST-0241,R05,Новосибирск,Сибирь,team_e,chat,refund,normal,8.2,5–15 мин,31.1,24–48 ч,1,SLA нарушен,4.5,Высокая,b2b,2024-01-04,gold,0,1,chat,normal,sla_breached
TCK-000682,2026-04-02 12:20:00,2026-04-02,2026-03-30,2026-04-01,12,4,Четверг,0,Первая половина,CUST-0122,R04,Екатеринбург,Урал,team_d,chat,login,normal,7.9,5–15 мин,1.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-05-18,silver,0,1,chat,normal,sla_ok
TCK-000578,2026-06-06 12:52:00,2026-06-06,2026-06-01,2026-06-01,12,6,Суббота,1,Вторая половина,CUST-0043,R06,Ростов-на-Дону,Юг,team_f,chat,delivery,high,1.4,До 5 мин,2.2,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-05-12,silver,0,1,chat,high,sla_ok
TCK-001110,2026-03-23 13:15:00,2026-03-23,2026-03-23,2026-03-01,13,1,Понедельник,0,Первая половина,CUST-0274,R03,Казань,Поволжье,team_c,web_form,technical,normal,15.2,15–30 мин,7.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-05-27,bronze,0,1,other,normal,sla_ok
TCK-001267,2026-05-19 12:43:00,2026-05-19,2026-05-18,2026-05-01,12,2,Вторник,0,Вторая половина,CUST-0167,R02,Санкт-Петербург,Северо-Запад,team_b,email,login,normal,117.2,Более 60 мин,5.0,До 8 ч,0,SLA выполнен,3.8,Средняя,b2b,2025-06-21,gold,0,1,email,normal,sla_ok
TCK-001184,2026-03-05 10:47:00,2026-03-05,2026-03-02,2026-03-01,10,4,Четверг,0,Первая половина,CUST-0205,R02,Санкт-Петербург,Северо-Запад,team_b,email,technical,normal,20.2,15–30 мин,48.6,48–72 ч,1,SLA нарушен,3.0,Средняя,b2c,2025-10-30,bronze,0,1,email,normal,sla_breached
TCK-000525,2026-05-13 20:40:00,2026-05-13,2026-05-11,2026-05-01,20,3,Среда,0,Вторая половина,CUST-0256,R08,Краснодар,Юг,team_f,email,account,normal,51.0,30–60 мин,3.3,До 8 ч,0,SLA выполнен,3.6,Средняя,b2b,2024-12-28,silver,0,1,email,normal,sla_ok
TCK-001060,2026-03-03 15:00:00,2026-03-03,2026-03-02,2026-03-01,15,2,Вторник,0,Первая половина,CUST-0133,R01,Москва,Центр,team_a,chat,login,low,3.3,До 5 мин,9.2,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-07-24,bronze,0,1,chat,other,sla_ok
TCK-000541,2026-06-06 18:19:00,2026-06-06,2026-06-01,2026-06-01,18,6,Суббота,1,Вторая половина,CUST-0327,R06,Ростов-на-Дону,Юг,team_f,email,payment,normal,14.0,5–15 мин,5.5,До 8 ч,0,SLA выполнен,4.6,Высокая,b2b,2025-05-02,gold,0,1,email,normal,sla_ok
TCK-001195,2026-04-29 16:44:00,2026-04-29,2026-04-27,2026-04-01,16,3,Среда,0,Вторая половина,CUST-0202,R01,Москва,Центр,team_a,email,account,critical,30.1,30–60 мин,15.6,8–24 ч,1,SLA нарушен,3.5,Средняя,vip,2026-01-02,platinum,1,1,email,other,sla_breached
TCK-000749,2026-04-16 11:54:00,2026-04-16,2026-04-13,2026-04-01,11,4,Четверг,0,Первая половина,CUST-0013,R05,Новосибирск,Сибирь,team_e,web_form,account,low,57.6,30–60 мин,13.5,8–24 ч,0,SLA выполнен,4.1,Средняя,b2c,2025-05-17,silver,0,1,other,other,sla_ok
TCK-001497,2026-05-04 09:37:00,2026-05-04,2026-05-04,2026-05-01,9,1,Понедельник,0,Вторая половина,CUST-0120,R06,Ростов-на-Дону,Юг,team_f,phone,delivery,normal,9.3,5–15 мин,30.8,24–48 ч,1,SLA нарушен,3.7,Средняя,b2c,2025-11-02,bronze,0,1,other,normal,sla_breached
TCK-000485,2026-05-18 16:50:00,2026-05-18,2026-05-18,2026-05-01,16,1,Понедельник,0,Вторая половина,CUST-0174,R01,Москва,Центр,team_a,web_form,delivery,normal,1.2,До 5 мин,13.5,8–24 ч,0,SLA выполнен,4.5,Высокая,vip,2024-04-22,gold,1,1,other,normal,sla_ok
TCK-000096,2026-05-18 09:14:00,2026-05-18,2026-05-18,2026-05-01,9,1,Понедельник,0,Вторая половина,CUST-0042,R01,Москва,Центр,team_a,web_form,account,critical,23.2,15–30 мин,15.3,8–24 ч,1,SLA нарушен,4.2,Средняя,b2b,2025-05-01,gold,0,1,other,other,sla_breached
TCK-001021,2026-05-27 11:05:00,2026-05-27,2026-05-25,2026-05-01,11,3,Среда,0,Вторая половина,CUST-0198,R05,Новосибирск,Сибирь,team_e,chat,payment,normal,9.3,5–15 мин,9.2,8–24 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-02-15,silver,0,1,chat,normal,sla_ok
TCK-000564,2026-06-02 09:41:00,2026-06-02,2026-06-01,2026-06-01,9,2,Вторник,0,Вторая половина,CUST-0316,R03,Казань,Поволжье,team_c,phone,technical,normal,3.5,До 5 мин,29.3,24–48 ч,1,SLA нарушен,3.3,Средняя,b2c,2024-06-27,bronze,0,1,other,normal,sla_breached
TCK-001265,2026-03-17 15:49:00,2026-03-17,2026-03-16,2026-03-01,15,2,Вторник,0,Первая половина,CUST-0056,R02,Санкт-Петербург,Северо-Запад,team_b,phone,login,normal,1.1,До 5 мин,5.2,До 8 ч,0,SLA выполнен,4.7,Высокая,b2b,2025-09-23,gold,0,1,other,normal,sla_ok
TCK-000743,2026-05-22 17:59:00,2026-05-22,2026-05-18,2026-05-01,17,5,Пятница,0,Вторая половина,CUST-0158,R07,Нижний Новгород,Поволжье,team_c,phone,account,high,19.0,15–30 мин,21.6,8–24 ч,1,SLA нарушен,3.6,Средняя,b2c,2024-03-25,silver,0,1,other,high,sla_breached
TCK-000864,2026-05-22 16:53:00,2026-05-22,2026-05-18,2026-05-01,16,5,Пятница,0,Вторая половина,CUST-0246,R01,Москва,Центр,team_a,email,payment,high,22.0,15–30 мин,25.2,24–48 ч,1,SLA нарушен,3.5,Средняя,b2b,2025-07-14,silver,0,1,email,high,sla_breached
TCK-000892,2026-03-08 15:58:00,2026-03-08,2026-03-02,2026-03-01,15,7,Воскресенье,1,Первая половина,CUST-0005,R01,Москва,Центр,team_a,chat,login,normal,3.9,До 5 мин,4.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-04-16,bronze,0,1,chat,normal,sla_ok
TCK-001039,2026-06-08 19:30:00,2026-06-08,2026-06-08,2026-06-01,19,1,Понедельник,0,Вторая половина,CUST-0045,R01,Москва,Центр,team_a,phone,refund,normal,5.8,5–15 мин,58.6,48–72 ч,1,SLA нарушен,2.8,Низкая,b2b,2024-04-12,gold,0,1,other,normal,sla_breached
TCK-000207,2026-03-12 16:43:00,2026-03-12,2026-03-09,2026-03-01,16,4,Четверг,0,Первая половина,CUST-0139,R02,Санкт-Петербург,Северо-Запад,team_b,email,refund,normal,6.0,5–15 мин,65.4,48–72 ч,1,SLA нарушен,2.0,Низкая,b2b,2024-09-06,silver,0,1,email,normal,sla_breached
TCK-000393,2026-04-23 16:06:00,2026-04-23,2026-04-20,2026-04-01,16,4,Четверг,0,Вторая половина,CUST-0088,R04,Екатеринбург,Урал,team_d,email,technical,low,61.4,Более 60 мин,28.2,24–48 ч,0,SLA выполнен,3.5,Средняя,b2c,2024-09-05,bronze,0,1,email,other,sla_ok
TCK-000795,2026-03-25 08:26:00,2026-03-25,2026-03-23,2026-03-01,8,3,Среда,0,Первая половина,CUST-0074,R01,Москва,Центр,team_a,chat,account,low,5.6,5–15 мин,16.0,8–24 ч,0,SLA выполнен,4.3,Средняя,b2c,2025-09-03,bronze,0,1,chat,other,sla_ok
TCK-000871,2026-04-23 19:32:00,2026-04-23,2026-04-20,2026-04-01,19,4,Четверг,0,Вторая половина,CUST-0187,R05,Новосибирск,Сибирь,team_e,chat,payment,normal,7.0,5–15 мин,2.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-05-03,bronze,0,1,chat,normal,sla_ok
