order_id,order_date,region,channel,customer_type,category,subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,profit_margin,delivery_days,rating
RM-00788,2026-06-15,Екатеринбург,Онлайн,Новый,Спорт,Фитнес,6,7581.31,20,36390.29,25800.16,10590.12,0.291,7,3.3
RM-00852,2026-06-15,Санкт-Петербург,Онлайн,Новый,Электроника,Смартфоны,1,16828.38,15,14304.12,10246.08,4058.05,0.2837,5,4.2
RM-00947,2026-06-15,Екатеринбург,Онлайн,Повторный,Одежда,Спортивная,4,3080.88,20,9858.82,6394.91,3463.9,0.3514,4,4.6
RM-01030,2026-06-15,Ростов-на-Дону,Онлайн,Корпоративный,Канцтовары,Бумага,8,988.52,15,6721.94,5109.09,1612.85,0.2399,6,4.1
RM-01073,2026-06-15,Ростов-на-Дону,Магазин,Новый,Дом и кухня,Техника для дома,2,5666.56,20,9066.5,6354.52,2711.98,0.2991,7,3.4
RM-00230,2026-06-16,Екатеринбург,Магазин,Повторный,Спорт,Фитнес,3,4018.28,15,10246.61,6905.2,3341.41,0.3261,5,4.7
RM-00515,2026-06-16,Самара,Онлайн,Новый,Одежда,Спортивная,3,3063.39,10,8271.15,6866.74,1404.41,0.1698,5,4.6
RM-00553,2026-06-16,Москва,Онлайн,Новый,Канцтовары,Письменные принадлежности,2,907.84,5,1724.9,1603.97,120.93,0.0701,4,3.8
RM-00785,2026-06-16,Екатеринбург,Магазин,Новый,Спорт,Фитнес,6,5953.76,10,32150.3,19732.45,12417.85,0.3862,4,4.6
RM-00865,2026-06-16,Санкт-Петербург,Партнеры,Новый,Канцтовары,Письменные принадлежности,3,613.71,5,1749.07,1443.42,305.65,0.1747,4,4.3
RM-01190,2026-06-16,Новосибирск,Онлайн,Повторный,Спорт,Туризм,2,5138.9,5,9763.91,7768.55,1995.36,0.2044,3,5.0
RM-00050,2026-06-17,Москва,Магазин,Повторный,Одежда,Спортивная,2,4330.85,15,7362.45,4929.67,2432.77,0.3304,3,5.0
RM-00146,2026-06-17,Санкт-Петербург,Онлайн,Повторный,Дом и кухня,Посуда,4,5859.34,20,18749.89,11452.37,7297.52,0.3892,4,4.5
RM-00226,2026-06-17,Нижний Новгород,Онлайн,Повторный,Одежда,Спортивная,3,3100.19,10,8370.51,6983.33,1387.18,0.1657,6,3.7
RM-00285,2026-06-17,Казань,Онлайн,Новый,Красота,Парфюмерия,2,2190.78,25,3286.17,2742.57,543.6,0.1654,2,5.0
RM-00694,2026-06-17,Санкт-Петербург,Магазин,Новый,Дом и кухня,Посуда,1,4804.05,15,4083.44,3370.03,713.41,0.1747,3,5.0
RM-00584,2026-06-18,Екатеринбург,Магазин,Корпоративный,Дом и кухня,Техника для дома,11,6219.17,15,58149.24,34539.13,23610.11,0.406,3,5.0
RM-00687,2026-06-18,Ростов-на-Дону,Магазин,Корпоративный,Дом и кухня,Техника для дома,4,6046.16,0,24184.64,18099.3,6085.34,0.2516,4,4.2
RM-00880,2026-06-18,Москва,Магазин,Новый,Одежда,Спортивная,3,5548.12,0,16644.36,12319.35,4325.01,0.2598,1,5.0
RM-01029,2026-06-18,Москва,Онлайн,Повторный,Одежда,Повседневная,3,2829.28,5,8063.45,6235.76,1827.69,0.2267,3,4.5
RM-01047,2026-06-18,Нижний Новгород,Онлайн,Повторный,Дом и кухня,Посуда,3,5284.34,0,15853.02,12181.61,3671.41,0.2316,4,4.2
RM-01122,2026-06-18,Самара,Магазин,Повторный,Одежда,Спортивная,2,4488.53,5,8528.21,7093.2,1435.01,0.1683,7,3.1
RM-00002,2026-06-19,Екатеринбург,Онлайн,Повторный,Электроника,Аксессуары,4,20579.17,0,82316.68,56094.09,26222.59,0.3186,3,5.0
RM-00077,2026-06-19,Ростов-на-Дону,Онлайн,Новый,Дом и кухня,Посуда,4,3920.28,15,13328.95,9955.26,3373.69,0.2531,7,3.2
RM-00099,2026-06-19,Самара,Магазин,Новый,Электроника,Смартфоны,2,29560.89,0,59121.78,42953.18,16168.6,0.2735,6,3.7
RM-00222,2026-06-19,Самара,Онлайн,Повторный,Спорт,Фитнес,5,6190.14,15,26308.1,17017.84,9290.25,0.3531,6,3.3
RM-00340,2026-06-19,Ростов-на-Дону,Магазин,Корпоративный,Спорт,Фитнес,5,4567.76,10,20554.92,14318.63,6236.29,0.3034,3,4.2
RM-00760,2026-06-19,Москва,Онлайн,Новый,Одежда,Спортивная,6,3617.53,15,18449.4,11732.6,6716.8,0.3641,2,5.0
RM-00910,2026-06-19,Екатеринбург,Магазин,Повторный,Дом и кухня,Посуда,3,6685.55,0,20056.65,14554.93,5501.72,0.2743,3,4.6
RM-00942,2026-06-19,Казань,Партнеры,Новый,Одежда,Повседневная,4,4074.01,20,13036.83,10407.55,2629.29,0.2017,6,4.2
RM-00962,2026-06-19,Новосибирск,Магазин,Повторный,Дом и кухня,Техника для дома,1,4474.55,5,4250.82,3116.67,1134.15,0.2668,6,4.3
RM-00995,2026-06-19,Новосибирск,Магазин,Повторный,Одежда,Повседневная,4,3890.64,0,15562.56,12184.36,3378.2,0.2171,6,4.6
RM-01053,2026-06-19,Екатеринбург,Партнеры,Новый,Дом и кухня,Техника для дома,5,8611.14,5,40902.91,31154.03,9748.89,0.2383,7,5.0
RM-01066,2026-06-19,Самара,Магазин,Повторный,Одежда,Спортивная,3,3484.82,5,9931.74,6729.79,3201.95,0.3224,7,3.8
RM-00274,2026-06-20,Санкт-Петербург,Онлайн,Новый,Красота,Парфюмерия,6,2349.25,10,12685.95,8469.31,4216.64,0.3324,6,3.8
RM-00644,2026-06-20,Москва,Онлайн,Новый,Спорт,Туризм,3,8939.54,15,22795.83,15134.41,7661.41,0.3361,3,4.2
RM-00703,2026-06-20,Казань,Магазин,Повторный,Одежда,Спортивная,2,4516.44,10,8129.59,5640.32,2489.27,0.3062,2,5.0
RM-00891,2026-06-20,Самара,Магазин,Повторный,Красота,Парфюмерия,4,3694.84,0,14779.36,9847.75,4931.61,0.3337,4,3.8
RM-00167,2026-06-21,Самара,Партнеры,Повторный,Дом и кухня,Техника для дома,3,5099.17,10,13767.76,9292.55,4475.21,0.325,7,3.4
RM-00295,2026-06-21,Санкт-Петербург,Магазин ,Повторный,Электроника,Аксессуары,4,26969.59,20,86302.69,58668.21,27634.48,0.3202,5,4.2
RM-00371,2026-06-21,Нижний Новгород,Онлайн,Новый,Электроника,Смартфоны,4,37739.36,10,135861.7,96516.97,39344.72,0.2896,3,4.2
RM-00477,2026-06-21,Нижний Новгород,Онлайн,Новый,Одежда,Повседневная,4,3787.87,15,12878.76,9182.51,3696.24,0.287,6,3.8
RM-00549,2026-06-21,Ростов-на-Дону,Онлайн,Новый,Красота,Парфюмерия,4,3142.17,20,10054.94,7720.36,2334.58,0.2322,5,4.2
RM-01024,2026-06-21,Санкт-Петербург,Онлайн,Повторный,Канцтовары,Бумага,3,921.5,5,2626.28,2230.61,395.67,0.1507,2,4.7
RM-00345,2026-06-22,Екатеринбург,Магазин,Новый,Дом и кухня,Посуда,1,3077.63,5,2923.75,2786.9,136.85,0.0468,6,3.7
RM-00498,2026-06-22,Москва,Онлайн,Повторный,Канцтовары,Письменные принадлежности,1,1078.18,10,970.36,1151.76,-181.39,-0.1869,5,5.0
RM-00625,2026-06-22,Санкт-Петербург,Онлайн,Корпоративный,Электроника,Аксессуары,5,30290.76,10,136308.42,102727.03,33581.39,0.2464,4,5.0
RM-00661,2026-06-22,Нижний Новгород,Онлайн,Новый,Дом и кухня,Посуда,2,4689.55,0,9379.1,7301.83,2077.27,0.2215,4,4.3
RM-00761,2026-06-22,Новосибирск,Магазин,Повторный,Одежда,Спортивная,1,4158.67,10,3742.8,2939.43,803.37,0.2146,4,4.0
RM-00872,2026-06-22,Москва,Магазин,Новый,Дом и кухня,Техника для дома,2,4692.19,10,8445.94,5746.72,2699.22,0.3196,4,3.9
RM-00920,2026-06-22,Москва,Онлайн,Повторный,Электроника,Аксессуары,1,24190.84,10,21771.76,15843.12,5928.63,0.2723,2,4.8
RM-00173,2026-06-23,Новосибирск,Онлайн,Повторный,Спорт,Туризм,3,9277.81,0,27833.43,18068.0,9765.43,0.3509,6,4.5
RM-00191,2026-06-23,Казань,Онлайн,Новый,Канцтовары,Письменные принадлежности,8,1034.47,0,8275.76,6252.49,2023.27,0.2445,5,4.4
RM-00405,2026-06-23,Санкт-Петербург,Партнеры,Корпоративный,Канцтовары,Письменные принадлежности,6,681.47,20,3271.06,2333.93,937.12,0.2865,3,5.0
RM-00536,2026-06-23,Санкт-Петербург,Онлайн,Новый,Одежда,Повседневная,2,3115.97,5,5920.34,4027.67,1892.67,0.3197,4,4.7
RM-00636,2026-06-23,Екатеринбург,Онлайн,Корпоративный,Одежда,Спортивная,5,3813.01,10,17158.55,11210.73,5947.82,0.3466,3,5.0
RM-00864,2026-06-23,Екатеринбург,Магазин,Новый,Одежда,Повседневная,4,4251.67,0,17006.68,12254.13,4752.55,0.2795,7,3.7
RM-01172,2026-06-23,Ростов-на-Дону,Магазин,Повторный,Одежда,Спортивная,4,3189.97,5,12121.89,9206.62,2915.26,0.2405,7,3.5
RM-00144,2026-06-24,Новосибирск,Магазин,Повторный,Дом и кухня,Посуда,4,5324.71,5,20233.9,14017.32,6216.58,0.3072,3,4.6
RM-00150,2026-06-24,Нижний Новгород,Онлайн,Повторный,Одежда,Спортивная,4,2238.14,0,8952.56,6127.57,2824.99,0.3156,4,3.6
RM-00166,2026-06-24,Новосибирск,Магазин,Корпоративный,Канцтовары,Бумага,8,979.89,10,7055.21,5266.23,1788.98,0.2536,3,4.9
RM-00495,2026-06-24,Санкт-Петербург,Онлайн,Новый,Электроника,Аксессуары,2,26487.52,15,45028.78,27966.1,17062.68,0.3789,5,3.9
RM-00512,2026-06-24,Ростов-на-Дону,Партнеры,Корпоративный,Дом и кухня,Посуда,6,4896.41,15,24971.69,19147.25,5824.44,0.2332,5,5.0
RM-00607,2026-06-24,Москва,Онлайн,Повторный,Дом и кухня,Посуда,4,5952.59,10,21429.32,14982.81,6446.52,0.3008,5,4.3
RM-00701,2026-06-24,Санкт-Петербург,Магазин,Повторный,Канцтовары,Письменные принадлежности,2,782.18,20,1251.49,1238.16,13.33,0.0106,4,4.3
RM-00888,2026-06-24,Самара,Партнеры,Повторный,Одежда,Спортивная,4,2437.76,10,8775.94,6655.69,2120.25,0.2416,4,5.0
RM-00935,2026-06-24,Екатеринбург,Онлайн,Новый,Одежда,Спортивная,3,4373.26,10,11807.8,9453.18,2354.62,0.1994,3,4.7
RM-00238,2026-06-25,Казань,Онлайн,Повторный,Канцтовары,Письменные принадлежности,3,598.49,0,1795.47,1829.43,-33.96,-0.0189,5,4.8
RM-00467,2026-06-25,Екатеринбург,Магазин,Повторный,Красота,Парфюмерия,3,2217.72,15,5655.19,4792.11,863.08,0.1526,-1,3.4
RM-00518,2026-06-25,Москва,Партнеры,Новый,Канцтовары,Бумага,1,802.68,20,642.14,828.94,-186.8,-0.2909,4,4.5
RM-00629,2026-06-25,Екатеринбург,Магазин,Новый,Спорт,Фитнес,3,4529.79,15,11550.96,8010.05,3540.92,0.3065,3,4.6
RM-00863,2026-06-25,Екатеринбург,Онлайн,Корпоративный,Спорт,Туризм,5,5701.98,5,27084.4,21137.27,5947.14,0.2196,7,3.1
RM-00929,2026-06-25,Ростов-на-Дону,Магазин,Повторный,Одежда,Спортивная,3,5089.27,15,12977.64,8464.79,4512.85,0.3477,7,4.2
RM-00990,2026-06-25,Ростов-на-Дону,Магазин,Повторный,Канцтовары,Бумага,2,1059.13,20,1694.61,1678.74,15.87,0.0094,5,5.0
RM-01076,2026-06-25,Москва,Магазин,Новый,Дом и кухня,Техника для дома,4,5051.38,0,20205.52,13502.85,6702.67,0.3317,2,3.8
RM-00083,2026-06-26,Москва,Онлайн,Новый,Спорт,Туризм,2,6366.09,0,12732.18,7960.09,4772.09,0.3748,1,
RM-00303,2026-06-26,Санкт-Петербург,Магазин,Новый,Спорт,Туризм,3,10982.37,10,29652.4,18736.77,10915.62,0.3681,5,3.7
RM-00305,2026-06-26,Санкт-Петербург,Онлайн,Новый,Спорт,Туризм,2,11003.62,30,15405.07,9706.09,5698.97,0.3699,5,4.9
RM-00391,2026-06-26,Санкт-Петербург,Онлайн,Новый,Одежда,Повседневная,2,4310.85,25,6466.28,4324.79,2141.49,0.3312,6,3.5
RM-00616,2026-06-26,Екатеринбург,Магазин,Повторный,Дом и кухня,Техника для дома,2,2422.02,5,4601.84,3698.18,903.66,0.1964,6,4.2
RM-00631,2026-06-26,Новосибирск,Магазин,Новый,Красота,Уход,4,2282.86,20,7305.15,5039.5,2265.65,0.3101,3,4.7
RM-01065,2026-06-26,Екатеринбург,Магазин,Новый,Спорт,Фитнес,1,6022.84,15,5119.41,4254.96,864.45,0.1689,7,4.2
RM-00029,2026-06-27,Нижний Новгород,Магазин,Повторный,Одежда,Спортивная,4,4089.26,10,14721.34,10764.03,3957.31,0.2688,2,4.7
RM-00396,2026-06-27,Санкт-Петербург,Магазин,Новый,Дом и кухня,Техника для дома,4,4555.91,0,18223.64,13859.68,4363.96,0.2395,4,4.5
RM-00567,2026-06-27,Санкт-Петербург,Магазин,Новый,Электроника,Аксессуары,3,38064.9,5,108484.97,68039.88,40445.09,0.3728,3,4.6
RM-00142,2026-06-28,Санкт-Петербург,Магазин,Новый,Красота,Парфюмерия,5,3711.98,25,13919.92,8631.16,5288.76,0.3799,5,4.4
RM-00180,2026-06-28,Санкт-Петербург,Партнеры,Повторный,Канцтовары,Письменные принадлежности,6,659.17,0,3955.02,2780.69,1174.33,0.2969,4,4.9
RM-00187,2026-06-28,Новосибирск,Магазин,Новый,Дом и кухня,Техника для дома,2,8503.79,0,17007.58,11078.99,5928.59,0.3486,7,3.9
RM-00627,2026-06-28,Нижний Новгород,Онлайн,Корпоративный,Красота,Парфюмерия,7,2574.75,5,17122.09,10826.26,6295.83,0.3677,5,4.7
RM-01060,2026-06-28,Москва,Онлайн,Повторный,Дом и кухня,Посуда,2,5940.78,5,11287.48,7861.83,3425.65,0.3035,1,5.0
RM-00242,2026-06-29,Екатеринбург,Онлайн,Новый,Спорт,Туризм,2,8529.52,0,17059.04,13541.73,3517.31,0.2062,4,4.7
RM-00311,2026-06-29,Екатеринбург,Магазин,Корпоративный,Красота,Парфюмерия,6,2324.27,0,13945.62,10711.07,3234.55,0.2319,4,3.4
RM-00665,2026-06-29,Москва,Партнеры,Новый,Канцтовары,Бумага,5,748.25,10,3367.12,2626.94,740.18,0.2198,3,5.0
RM-00777,,Екатеринбург,Онлайн,Повторный,Одежда,Спортивная,3,3080.85,0,9242.55,7651.73,1590.82,0.1721,7,3.1
RM-00873,2026-06-29,Казань,Онлайн,Новый,Спорт,Туризм,6,7796.43,15,39761.79,24019.78,15742.01,0.3959,5,4.1
RM-00934,2026-06-29,Санкт-Петербург,Партнеры,Новый,Дом и кухня,Техника для дома,3,5154.57,10,13917.34,9579.65,4337.69,0.3117,4,5.0
RM-01067,2026-06-29,Новосибирск,Онлайн,Новый,Одежда,Спортивная,6,4212.18,5,24009.43,16573.22,7436.21,0.3097,6,3.4
RM-01104,2026-06-29,Санкт-Петербург,Партнеры,Повторный,Одежда,Спортивная,2,4251.38,5,8077.62,5323.77,2753.85,0.3409,3,4.8
RM-00020,2026-06-30,Москва,Онлайн,Новый,Канцтовары,Письменные принадлежности,1,935.68,15,795.33,883.42,-88.1,-0.1108,5,4.0
RM-00081,2026-06-30,Екатеринбург,Магазин,Новый,Одежда,Повседневная,6,5484.88,10,29618.35,22238.97,7379.39,0.2491,3,4.4
