customer_id,registration_date,home_region_id,customer_type,acquisition_channel,loyalty_level
C06404,2024-04-13,R07,B2C,organic,Gold
C06405,2022-06-27,R03,B2C,paid_search,Bronze
C06406,2025-08-23,R07,B2C,organic,Gold
C06407,2024-05-26,R09,B2B,organic,Bronze
C06408,2022-07-10,R04,B2C,organic,Bronze
C06409,2025-08-05,R09,B2C,paid_search,Silver
C06410,2024-02-25,R03,B2B,paid_search,New
C06411,2024-04-10,R03,B2C,social,New
C06412,2022-03-28,R06,B2C,referral,Silver
C06413,2022-09-15,R04,B2C,organic,New
C06414,2025-01-11,R12,B2C,social,New
C06415,2023-10-03,R05,B2C,social,New
C06416,2024-04-23,R03,B2C,organic,New
C06417,2025-09-13,R03,B2C,paid_search,Bronze
C06418,2023-08-10,R05,B2C,organic,Bronze
C06419,2023-06-06,R03,B2C,organic,Gold
C06420,2025-01-03,R08,B2C,organic,Silver
C06421,2022-04-01,R03,B2C,organic,Silver
C06422,2023-09-15,R03,B2B,referral,New
C06423,2025-03-16,R06,B2C,referral,New
C06424,2022-11-08,R01,B2C,paid_search,Gold
C06425,2023-02-21,R07,B2C,social,Silver
C06426,2023-10-09,R05,B2C,partner,Silver
C06427,2022-04-12,R04,B2C,paid_search,Bronze
C06428,2022-04-07,R08,B2C,paid_search,Bronze
C06429,2022-12-11,R08,B2C,social,Bronze
C06430,2025-05-14,R10,B2C,partner,New
C06431,2022-10-31,R03,B2C,referral,Silver
C06432,2024-09-27,R03,B2C,organic,Bronze
C06433,2023-08-07,R08,B2C,social,Bronze
C06434,2024-11-06,R06,B2B,organic,New
C06435,2023-03-29,R06,B2C,organic,Silver
C06436,2025-04-12,R05,B2C,paid_search,Silver
C06437,2023-05-23,R08,B2B,social,Bronze
C06438,2024-12-19,R02,B2C,organic,Gold
C06439,2025-02-12,R05,B2C,paid_search,Bronze
C06440,2023-08-15,R01,B2C,social,Gold
C06441,2024-07-02,R03,B2C,organic,Silver
C06442,2022-06-12,R07,B2C,referral,Gold
C06443,2023-11-11,R05,B2C,paid_search,Silver
C06444,2023-05-27,R03,B2C,social,Bronze
C06445,2025-07-30,R10,B2C,organic,Bronze
C06446,2025-07-02,R08,B2C,partner,Silver
C06447,2024-12-08,R05,B2C,referral,Silver
C06448,2025-07-23,R11,B2C,organic,Silver
C06449,2025-08-29,R04,B2C,social,Silver
C06450,2024-11-17,R09,B2C,referral,Bronze
C06451,2024-03-23,R02,B2C,organic,New
C06452,2022-10-07,R02,B2C,paid_search,New
C06453,2025-01-21,R03,B2C,referral,Silver
C06454,2022-09-24,R01,B2C,paid_search,Silver
C06455,2022-09-11,R05,B2C,partner,Silver
C06456,2025-04-19,R02,B2C,organic,Bronze
C06457,2022-06-06,R06,B2C,partner,Bronze
C06458,2022-07-14,R02,B2C,partner,New
C06459,2023-12-01,R01,B2C,organic,New
C06460,2024-03-10,R12,B2C,paid_search,New
C06461,2022-03-04,R07,B2C,social,Silver
C06462,2023-06-02,R11,B2C,referral,Silver
C06463,2022-11-05,R05,B2C,organic,Gold
C06464,2023-02-18,R01,B2C,paid_search,New
C06465,2022-09-05,R06,B2C,referral,Silver
C06466,2024-07-16,R05,B2C,paid_search,Silver
C06467,2023-10-10,R01,B2C,social,Bronze
C06468,2025-08-06,R10,B2C,paid_search,Silver
C06469,2022-01-12,R06,B2C,partner,Gold
C06470,2024-11-30,R08,B2B,organic,Bronze
C06471,2025-05-30,R05,B2C,partner,Silver
C06472,2023-10-28,R06,B2C,paid_search,Bronze
C06473,2024-08-15,R02,B2C,referral,New
C06474,2023-08-27,R12,B2C,organic,New
C06475,2024-03-25,R03,B2B,social,New
C06476,2025-05-27,R02,B2C,referral,Silver
C06477,2023-12-27,R01,B2C,referral,New
C06478,2024-03-02,R06,B2C,organic,Silver
C06479,2025-09-12,R12,B2C,paid_search,Gold
C06480,2023-11-11,R11,B2C,organic,Silver
C06481,2022-08-26,R07,B2C,organic,Bronze
C06482,2024-07-23,R12,B2C,social,New
C06483,2024-08-06,R08,B2C,partner,Bronze
C06484,2022-11-21,R03,B2C,social,New
C06485,2024-09-24,R06,B2C,organic,Bronze
C06486,2022-03-29,R01,B2C,organic,Bronze
C06487,2023-03-15,R02,B2C,paid_search,Silver
C06488,2025-03-16,R04,B2C,organic,New
C06489,2024-04-25,R02,B2C,referral,New
C06490,2024-04-11,R12,B2C,organic,Gold
C06491,2024-04-30,R12,B2C,organic,Gold
C06492,2022-08-14,R03,B2C,social,Silver
C06493,2025-08-09,R07,B2C,organic,Bronze
C06494,2023-02-13,R03,B2C,paid_search,Silver
C06495,2024-12-12,R01,B2C,paid_search,New
C06496,2025-09-17,R03,B2C,organic,Gold
C06497,2022-11-26,R02,B2B,paid_search,New
C06498,2024-05-18,R03,B2C,paid_search,Silver
C06499,2022-02-27,R02,B2C,social,New
C06500,2024-05-20,R01,B2C,organic,Silver
C06501,2023-08-27,R02,B2C,paid_search,Silver
C06502,2022-04-09,R11,B2C,social,Silver
C06503,2024-07-08,R01,B2C,organic,Bronze
C06504,2025-08-19,R03,B2B,organic,Silver
C06505,2022-04-24,R05,B2C,organic,Silver
C06506,2025-05-07,R03,B2C,organic,Silver
C06507,2025-02-28,R05,B2C,organic,Bronze
C06508,2024-01-20,R01,B2C,partner,Bronze
C06509,2025-05-18,R07,B2C,paid_search,Silver
C06510,2023-02-28,R06,B2C,paid_search,New
C06511,2024-09-12,R07,B2C,organic,Silver
C06512,2024-08-13,R06,B2C,organic,New
C06513,2024-03-05,R04,B2C,social,Silver
C06514,2025-02-14,R03,B2C,social,Bronze
C06515,2025-04-14,R02,B2C,partner,Silver
C06516,2024-12-12,R05,B2C,organic,New
C06517,2024-03-16,R01,B2C,organic,Bronze
C06518,2025-08-30,R03,B2C,social,New
C06519,2024-01-31,R07,B2C,paid_search,Gold
C06520,2024-05-21,R01,B2C,organic,New
C06521,2022-09-16,R01,B2C,organic,Bronze
C06522,2025-05-23,R07,B2C,organic,New
C06523,2023-11-13,R03,B2B,referral,Silver
C06524,2023-12-01,R09,B2C,referral,Bronze
C06525,2025-01-22,R11,B2C,social,Silver
C06526,2023-03-23,R12,B2B,paid_search,New
C06527,2022-12-30,R04,B2C,referral,Bronze
C06528,2022-01-13,R02,B2C,social,New
C06529,2022-11-13,R06,B2C,referral,Bronze
C06530,2023-12-03,R06,B2C,paid_search,New
C06531,2024-09-19,R06,B2C,partner,Gold
C06532,2023-03-27,R03,B2C,organic,Bronze
C06533,2023-09-01,R01,B2C,social,Silver
C06534,2022-10-31,R02,B2C,referral,Bronze
C06535,2025-01-22,R01,B2C,referral,Bronze
C06536,2023-12-20,R01,B2C,partner,Silver
C06537,2022-07-16,R11,B2C,paid_search,Silver
C06538,2024-04-14,R01,B2C,social,Silver
C06539,2023-04-05,R06,B2C,organic,Silver
C06540,2025-03-30,R11,B2C,social,New
C06541,2023-01-03,R03,B2C,organic,Gold
C06542,2025-03-29,R05,B2C,paid_search,Bronze
C06543,2024-08-13,R07,B2C,partner,Gold
C06544,2022-07-05,R03,B2C,referral,Silver
C06545,2024-11-05,R05,B2C,paid_search,Bronze
C06546,2024-09-13,R09,B2C,organic,Bronze
C06547,2023-09-17,R08,B2C,paid_search,Gold
C06548,2022-08-09,R09,B2C,organic,New
C06549,2023-10-17,R12,B2C,organic,Bronze
C06550,2024-04-13,R03,B2C,referral,Silver
C06551,2022-06-30,R08,B2C,paid_search,Bronze
C06552,2023-04-12,R06,B2C,organic,Bronze
C06553,2024-08-18,R07,B2C,social,Silver
C06554,2024-01-27,R08,B2C,organic,Gold
C06555,2025-09-20,R08,B2C,paid_search,Bronze
C06556,2022-10-24,R10,B2C,organic,Gold
C06557,2023-08-06,R03,B2C,organic,New
C06558,2022-11-02,R07,B2C,paid_search,New
C06559,2025-07-26,R02,B2C,social,New
C06560,2024-05-03,R06,B2C,paid_search,Bronze
C06561,2024-01-04,R08,B2C,referral,Silver
C06562,2023-02-08,R09,B2C,partner,New
C06563,2025-04-21,R04,B2C,referral,Bronze
C06564,2022-02-11,R05,B2C,partner,Silver
C06565,2022-06-07,R03,B2C,partner,Silver
C06566,2022-09-04,R02,B2C,referral,Silver
C06567,2024-06-12,R02,B2B,organic,Silver
C06568,2022-05-21,R11,B2C,organic,Gold
C06569,2024-12-27,R03,B2C,social,Silver
C06570,2022-09-26,R12,B2C,referral,Gold
C06571,2024-07-15,R02,B2C,referral,Gold
C06572,2024-12-25,R08,B2C,social,Silver
C06573,2025-04-17,R06,B2C,referral,New
C06574,2023-02-05,R07,B2C,social,Bronze
C06575,2022-04-13,R07,B2C,social,Bronze
C06576,2024-11-02,R07,B2C,organic,New
C06577,2023-09-07,R11,B2B,paid_search,Bronze
C06578,2025-07-22,R06,B2C,organic,New
C06579,2022-09-15,R01,B2C,organic,Silver
C06580,2024-02-26,R02,B2C,paid_search,Silver
C06581,2022-06-13,R07,B2C,organic,Bronze
C06582,2023-10-27,R05,B2C,partner,Gold
C06583,2022-01-02,R05,B2C,paid_search,Silver
C06584,2024-10-23,R06,B2C,social,Silver
C06585,2024-04-08,R03,B2B,organic,New
C06586,2022-05-13,R08,B2C,referral,Gold
C06587,2023-11-15,R08,B2C,paid_search,New
C06588,2023-08-10,R08,B2C,paid_search,Silver
C06589,2024-07-11,R08,B2C,social,New
C06590,2023-11-14,R10,B2C,paid_search,New
C06591,2023-09-21,R06,B2C,paid_search,Bronze
C06592,2025-02-11,R12,B2C,social,Silver
C06593,2023-12-12,R01,B2C,referral,Gold
C06594,2025-01-19,R06,B2C,organic,Silver
C06595,2025-04-27,R08,B2C,partner,Silver
C06596,2025-03-07,R05,B2C,paid_search,Bronze
C06597,2025-08-01,R02,B2C,organic,Gold
C06598,2024-08-13,R05,B2C,paid_search,Bronze
C06599,2024-02-09,R03,B2C,paid_search,Gold
C06600,2023-12-28,R11,B2C,paid_search,Silver
C06601,2022-10-07,R03,B2C,referral,Bronze
C06602,2025-02-07,R02,B2C,paid_search,Bronze
C06603,2024-08-07,R06,B2C,partner,Silver
C06604,2025-04-10,R03,B2C,organic,Gold
C06605,2024-08-18,R01,B2C,social,Silver
C06606,2023-10-20,R06,B2C,organic,Silver
C06607,2023-02-09,R05,B2C,paid_search,Gold
C06608,2025-09-11,R02,B2C,paid_search,Bronze
C06609,2024-10-01,R06,B2C,social,Bronze
C06610,2025-04-12,R06,B2C,social,Silver
C06611,2024-03-11,R08,B2C,organic,New
C06612,2023-11-30,R03,B2C,organic,Silver
C06613,2022-02-16,R02,B2C,paid_search,Bronze
C06614,2022-04-05,R11,B2C,organic,Silver
C06615,2024-08-25,R06,B2C,social,Bronze
C06616,2022-11-04,R01,B2B,paid_search,Silver
C06617,2022-04-23,R09,B2C,referral,Bronze
C06618,2024-11-28,R02,B2C,partner,Silver
C06619,2024-04-29,R09,B2C,paid_search,New
C06620,2022-06-02,R07,B2C,partner,Silver
C06621,2023-11-16,R12,B2C,referral,Bronze
C06622,2023-10-06,R12,B2C,organic,Bronze
C06623,2022-01-06,R02,B2C,referral,Silver
C06624,2024-04-08,R08,B2C,paid_search,Bronze
C06625,2023-06-28,R03,B2C,social,Bronze
C06626,2025-04-17,R06,B2C,social,Bronze
C06627,2022-06-08,R06,B2C,referral,Bronze
C06628,2025-03-05,R01,B2C,referral,Bronze
C06629,2022-01-09,R01,B2C,referral,Bronze
C06630,2024-11-12,R01,B2C,paid_search,New
C06631,2024-12-07,R01,B2C,partner,Bronze
C06632,2023-07-13,R02,B2C,social,Bronze
C06633,2023-01-20,R11,B2C,referral,Bronze
C06634,2022-07-14,R05,B2C,referral,Silver
C06635,2023-04-11,R09,B2C,organic,Silver
C06636,2024-07-05,R09,B2C,paid_search,Bronze
C06637,2024-09-19,R08,B2C,referral,Gold
C06638,2022-09-06,R03,B2C,partner,Bronze
C06639,2022-01-16,R10,B2C,social,Silver
C06640,2024-02-08,R08,B2C,paid_search,Bronze
C06641,2024-03-06,R08,B2B,organic,Bronze
C06642,2025-09-04,R11,B2C,paid_search,Silver
C06643,2024-11-08,R06,B2C,paid_search,New
C06644,2024-01-24,R05,B2C,referral,Gold
C06645,2024-03-21,R10,B2C,paid_search,Bronze
C06646,2024-06-02,R04,B2C,paid_search,New
C06647,2023-09-11,R09,B2C,paid_search,Bronze
C06648,2024-07-16,R01,B2C,partner,Silver
C06649,2022-09-25,R01,B2C,social,New
C06650,2025-02-10,R05,B2C,organic,Bronze
C06651,2025-03-25,R01,B2C,paid_search,Gold
C06652,2023-08-19,R12,B2C,paid_search,Bronze
C06653,2023-09-18,R01,B2C,paid_search,New
C06654,2023-11-13,R08,B2C,social,New
C06655,2025-01-23,R02,B2B,organic,Silver
C06656,2022-08-29,R12,B2C,paid_search,Bronze
C06657,2023-04-13,R03,B2C,paid_search,Silver
C06658,2024-04-21,R01,B2C,paid_search,Gold
C06659,2024-08-07,R01,B2C,paid_search,New
C06660,2023-02-09,R05,B2C,social,New
C06661,2022-06-10,R12,B2C,organic,New
C06662,2023-11-26,R12,B2C,organic,Bronze
C06663,2024-05-24,R03,B2C,referral,New
C06664,2024-11-15,R05,B2C,referral,Bronze
C06665,2022-01-05,R01,B2C,organic,Silver
C06666,2022-01-25,R05,B2C,organic,New
C06667,2023-06-14,R06,B2C,partner,Gold
C06668,2024-02-12,R02,B2C,organic,Gold
C06669,2022-01-05,R06,B2C,partner,Bronze
C06670,2022-08-26,R11,B2C,referral,Gold
C06671,2023-07-28,R01,B2C,organic,Silver
C06672,2023-01-18,R02,B2C,organic,Bronze
C06673,2024-08-30,R02,B2C,partner,Bronze
C06674,2022-02-17,R01,B2C,organic,New
C06675,2025-05-01,R02,B2C,paid_search,Bronze
C06676,2022-08-20,R06,B2C,organic,Silver
C06677,2023-08-27,R01,B2C,social,Silver
C06678,2025-09-12,R08,B2C,referral,Bronze
C06679,2024-06-26,R10,B2C,social,Silver
C06680,2025-09-28,R11,B2C,organic,Gold
C06681,2022-01-27,R07,B2C,social,New
C06682,2024-09-12,R02,B2C,social,Bronze
C06683,2022-04-14,R01,B2C,organic,New
C06684,2024-04-17,R02,B2C,referral,Gold
C06685,2023-03-23,R12,B2C,social,Bronze
C06686,2024-11-29,R12,B2C,organic,New
C06687,2022-06-20,R03,B2C,partner,Silver
C06688,2025-05-12,R03,B2C,paid_search,Bronze
C06689,2023-10-21,R05,B2C,organic,New
C06690,2023-12-12,R02,B2C,organic,Gold
C06691,2024-02-21,R12,B2C,paid_search,Silver
C06692,2022-02-18,R02,B2C,organic,New
C06693,2023-03-01,R03,B2C,organic,Gold
C06694,2024-08-29,R04,B2C,referral,New
C06695,2025-08-08,R01,B2C,social,New
C06696,2025-09-09,R03,B2B,organic,Bronze
C06697,2024-01-04,R10,B2C,social,New
C06698,2022-12-20,R01,B2C,social,Bronze
C06699,2023-10-16,R06,B2C,paid_search,Bronze
C06700,2023-09-27,R03,B2B,partner,New
C06701,2023-06-28,R02,B2C,organic,Gold
C06702,2023-05-10,R01,B2C,organic,Bronze
C06703,2025-04-03,R02,B2C,organic,Bronze
C06704,2023-06-19,R01,B2C,paid_search,Bronze
C06705,2022-02-10,R03,B2C,paid_search,Silver
C06706,2024-09-14,R09,B2C,organic,New
C06707,2024-06-29,R08,B2C,paid_search,New
C06708,2023-06-03,R11,B2C,referral,Gold
C06709,2024-05-12,R04,B2C,referral,New
C06710,2025-07-12,R07,B2C,social,Silver
C06711,2025-06-19,R07,B2C,social,Bronze
C06712,2024-12-17,R02,B2B,social,Silver
C06713,2024-03-09,R03,B2C,paid_search,New
C06714,2022-02-07,R05,B2C,paid_search,Gold
C06715,2023-12-03,R09,B2C,organic,Bronze
C06716,2025-01-25,R04,B2C,organic,New
C06717,2025-03-02,R02,B2C,paid_search,Silver
C06718,2024-11-24,R12,B2C,paid_search,New
C06719,2025-09-12,R01,B2C,organic,Bronze
C06720,2023-12-09,R12,B2C,organic,Silver
C06721,2022-05-31,R09,B2C,referral,New
C06722,2023-11-12,R09,B2C,organic,New
C06723,2023-03-13,R09,B2C,paid_search,Bronze
C06724,2025-02-17,R02,B2C,organic,Bronze
C06725,2024-11-29,R06,B2C,organic,Bronze
C06726,2023-08-05,R08,B2C,social,Silver
C06727,2023-06-16,R08,B2C,organic,Bronze
C06728,2022-08-07,R02,B2C,organic,Bronze
C06729,2022-03-01,R02,B2C,partner,Bronze
C06730,2023-03-05,R03,B2C,paid_search,Bronze
C06731,2022-11-26,R05,B2C,social,New
C06732,2022-12-30,R06,B2C,social,Silver
C06733,2025-09-28,R09,B2B,organic,New
C06734,2024-07-21,R08,B2C,paid_search,Silver
C06735,2024-01-25,R07,B2C,paid_search,New
C06736,2022-09-02,R02,B2C,organic,New
C06737,2025-02-25,R05,B2C,organic,Bronze
C06738,2024-06-01,R03,B2C,social,Bronze
C06739,2023-12-06,R02,B2B,organic,Silver
C06740,2023-09-30,R01,B2C,organic,Silver
C06741,2024-01-27,R03,B2C,paid_search,Gold
C06742,2025-02-23,R02,B2C,paid_search,Bronze
C06743,2024-09-12,R06,B2B,social,New
C06744,2023-10-26,R01,B2C,organic,Gold
C06745,2024-07-02,R02,B2C,social,Silver
C06746,2025-06-26,R01,B2C,referral,New
C06747,2023-03-23,R07,B2C,paid_search,New
C06748,2025-05-17,R06,B2C,referral,Bronze
C06749,2024-04-10,R03,B2B,paid_search,Bronze
C06750,2022-09-11,R01,B2C,organic,Silver
C06751,2025-08-16,R12,B2C,paid_search,New
C06752,2024-07-28,R06,B2C,paid_search,Gold
C06753,2023-06-13,R07,B2B,referral,Bronze
C06754,2022-10-21,R05,B2C,paid_search,Silver
C06755,2025-06-07,R09,B2C,paid_search,New
C06756,2025-02-01,R11,B2B,referral,Silver
C06757,2022-03-02,R03,B2C,organic,Gold
C06758,2024-05-20,R07,B2C,social,New
C06759,2022-06-06,R02,B2C,paid_search,Bronze
C06760,2023-02-07,R07,B2C,partner,New
C06761,2024-02-17,R03,B2C,organic,Bronze
C06762,2022-12-08,R01,B2C,social,Silver
C06763,2023-12-03,R12,B2C,paid_search,Silver
C06764,2023-08-12,R10,B2C,partner,Silver
C06765,2024-03-07,R02,B2C,partner,New
C06766,2025-01-01,R12,B2C,referral,Silver
C06767,2022-08-01,R03,B2C,organic,Silver
C06768,2024-12-25,R04,B2C,paid_search,New
C06769,2022-11-01,R10,B2C,referral,Gold
C06770,2022-02-15,R03,B2C,social,New
C06771,2023-09-04,R04,B2C,referral,New
C06772,2023-02-18,R07,B2C,referral,Silver
C06773,2022-09-10,R01,B2C,paid_search,New
C06774,2023-08-02,R04,B2C,organic,New
C06775,2025-04-04,R03,B2C,paid_search,New
C06776,2024-03-12,R07,B2C,social,Gold
C06777,2024-09-23,R01,B2C,paid_search,New
C06778,2022-07-24,R02,B2C,organic,Bronze
C06779,2022-04-14,R08,B2C,social,New
C06780,2023-04-05,R01,B2C,organic,Bronze
C06781,2024-11-26,R04,B2C,paid_search,Bronze
C06782,2025-04-27,R08,B2C,paid_search,Gold
C06783,2022-05-20,R08,B2C,paid_search,Silver
C06784,2023-10-15,R01,B2C,organic,Gold
C06785,2023-06-27,R10,B2C,social,Silver
C06786,2024-10-15,R08,B2C,referral,Bronze
C06787,2022-10-09,R03,B2C,social,New
C06788,2023-10-26,R08,B2C,partner,Bronze
C06789,2025-03-09,R08,B2C,organic,Bronze
C06790,2023-09-29,R06,B2C,organic,Silver
C06791,2024-12-05,R05,B2C,organic,New
C06792,2024-05-01,R08,B2C,social,Silver
C06793,2024-03-28,R12,B2C,organic,Bronze
C06794,2022-12-22,R06,B2C,partner,Bronze
C06795,2025-09-20,R09,B2C,social,Gold
C06796,2022-12-08,R08,B2C,referral,New
C06797,2025-06-28,R10,B2C,paid_search,New
C06798,2025-09-16,R12,B2C,social,New
C06799,2023-12-02,R02,B2C,paid_search,Bronze
C06800,2025-04-04,R02,B2C,paid_search,Bronze
C06801,2024-09-05,R06,B2C,referral,Gold
C06802,2024-10-06,R04,B2C,organic,Gold
C06803,2022-04-04,R06,B2C,referral,Silver
C06804,2022-07-07,R09,B2C,social,Silver
C06805,2022-04-06,R11,B2C,social,Bronze
C06806,2022-02-11,R04,B2C,organic,Gold
C06807,2025-02-18,R08,B2B,organic,Bronze
C06808,2022-08-29,R02,B2C,organic,New
C06809,2022-01-09,R05,B2C,social,Gold
C06810,2025-07-07,R01,B2C,organic,Bronze
C06811,2023-01-17,R05,B2C,partner,New
C06812,2025-01-22,R05,B2C,partner,Silver
C06813,2025-08-07,R08,B2C,organic,New
C06814,2023-12-18,R07,B2C,social,New
C06815,2025-06-22,R03,B2C,organic,Bronze
C06816,2025-08-19,R01,B2B,paid_search,Bronze
C06817,2022-07-17,R01,B2C,organic,Bronze
C06818,2022-07-20,R12,B2C,referral,New
C06819,2023-05-22,R11,B2C,referral,Bronze
C06820,2024-02-05,R03,B2C,organic,New
C06821,2024-12-12,R02,B2C,organic,Bronze
C06822,2022-09-08,R04,B2C,paid_search,Bronze
C06823,2022-09-22,R07,B2C,paid_search,New
C06824,2023-02-24,R03,B2C,organic,New
C06825,2023-01-07,R01,B2B,referral,Bronze
C06826,2025-07-11,R03,B2C,partner,Bronze
C06827,2023-06-27,R02,B2B,paid_search,Silver
C06828,2025-04-03,R03,B2C,referral,New
C06829,2022-03-18,R02,B2C,social,New
C06830,2022-05-20,R07,B2C,social,New
C06831,2025-01-05,R05,B2C,referral,Silver
C06832,2022-12-08,R02,B2C,paid_search,Bronze
C06833,2022-04-24,R05,B2C,paid_search,Silver
C06834,2024-03-24,R05,B2C,organic,Silver
C06835,2022-07-21,R09,B2C,social,New
C06836,2022-03-25,R12,B2C,organic,Bronze
C06837,2023-07-10,R01,B2C,organic,Gold
C06838,2024-01-24,R10,B2C,paid_search,Bronze
C06839,2023-12-23,R07,B2C,paid_search,Bronze
C06840,2024-03-11,R07,B2C,organic,Bronze
C06841,2022-02-02,R03,B2C,organic,Bronze
C06842,2023-02-03,R03,B2B,referral,Silver
C06843,2023-04-16,R01,B2B,social,New
C06844,2023-02-06,R12,B2C,paid_search,New
C06845,2024-02-05,R06,B2C,referral,Silver
C06846,2022-11-10,R03,B2C,referral,Gold
C06847,2024-05-15,R05,B2C,organic,New
C06848,2025-07-04,R01,B2C,paid_search,Silver
C06849,2024-06-23,R02,B2B,organic,New
C06850,2023-06-17,R06,B2B,paid_search,Silver
C06851,2023-08-19,R05,B2C,social,Bronze
C06852,2024-03-12,R09,B2C,organic,Bronze
C06853,2024-09-18,R07,B2C,paid_search,Gold
C06854,2023-02-17,R06,B2C,organic,Silver
C06855,2022-02-22,R09,B2C,paid_search,New
C06856,2024-08-19,R01,B2C,organic,Gold
C06857,2024-06-24,R07,B2C,referral,Bronze
C06858,2022-05-19,R08,B2C,paid_search,Silver
C06859,2024-05-07,R02,B2C,organic,Silver
C06860,2022-04-09,R02,B2C,referral,Silver
C06861,2024-05-30,R02,B2C,organic,Bronze
C06862,2024-10-15,R02,B2C,social,Silver
C06863,2022-01-22,R05,B2C,paid_search,Silver
C06864,2024-09-21,R01,B2C,organic,Bronze
C06865,2022-06-14,R07,B2C,organic,Gold
C06866,2022-12-29,R01,B2C,organic,Bronze
C06867,2024-08-22,R01,B2B,social,New
C06868,2023-05-02,R03,B2C,social,Silver
C06869,2025-08-30,R02,B2C,organic,New
C06870,2025-08-03,R12,B2C,organic,Silver
C06871,2025-09-13,R03,B2C,referral,Bronze
C06872,2022-05-23,R02,B2C,organic,Bronze
C06873,2022-08-30,R02,B2C,organic,Silver
C06874,2022-09-08,R03,B2C,social,Gold
C06875,2024-03-12,R06,B2C,organic,Silver
C06876,2023-08-12,R08,B2C,partner,New
C06877,2024-10-18,R03,B2B,organic,Bronze
C06878,2023-01-22,R06,B2C,referral,Silver
C06879,2022-10-01,R05,B2C,paid_search,Gold
C06880,2024-06-07,R10,B2C,organic,Silver
C06881,2024-04-25,R06,B2C,paid_search,Silver
C06882,2024-08-03,R02,B2C,partner,Bronze
C06883,2023-03-04,R07,B2C,paid_search,Bronze
C06884,2023-12-22,R09,B2C,organic,Bronze
C06885,2025-06-24,R04,B2C,partner,New
C06886,2024-04-16,R12,B2C,organic,New
C06887,2025-06-30,R10,B2C,organic,Silver
C06888,2023-08-17,R02,B2C,organic,Bronze
C06889,2022-03-03,R09,B2C,referral,New
C06890,2024-11-06,R06,B2C,organic,Gold
C06891,2023-09-23,R05,B2C,organic,New
C06892,2022-02-27,R05,B2C,partner,Silver
C06893,2022-07-09,R10,B2C,social,Silver
C06894,2023-03-05,R06,B2C,organic,Silver
C06895,2022-09-19,R05,B2C,social,Silver
C06896,2024-07-25,R01,B2C,organic,Silver
C06897,2024-04-16,R04,B2C,paid_search,Bronze
C06898,2023-03-28,R11,B2B,paid_search,Silver
C06899,2022-04-26,R08,B2C,social,Silver
C06900,2022-04-18,R01,B2C,social,Bronze
C06901,2025-07-18,R10,B2C,paid_search,Silver
C06902,2023-04-18,R09,B2C,organic,New
C06903,2022-05-27,R05,B2C,paid_search,Bronze
C06904,2024-09-01,R01,B2C,social,New
C06905,2025-04-05,R06,B2C,referral,Silver
C06906,2022-06-16,R01,B2C,referral,Bronze
C06907,2025-07-17,R03,B2C,partner,New
C06908,2024-09-19,R06,B2C,referral,Bronze
C06909,2022-12-12,R11,B2C,partner,Silver
C06910,2024-11-27,R03,B2C,social,Gold
C06911,2023-07-29,R10,B2B,organic,New
C06912,2024-05-19,R11,B2C,social,New
C06913,2022-06-23,R01,B2C,organic,Silver
C06914,2022-12-01,R02,B2C,organic,Bronze
C06915,2024-11-24,R08,B2C,organic,Bronze
C06916,2025-01-07,R08,B2C,paid_search,Silver
C06917,2022-01-15,R03,B2C,social,Gold
C06918,2022-10-21,R07,B2C,paid_search,Bronze
C06919,2024-04-11,R06,B2C,organic,Bronze
C06920,2025-05-25,R08,B2B,partner,New
C06921,2024-07-12,R08,B2C,social,Gold
C06922,2024-08-25,R01,B2C,organic,Silver
C06923,2023-06-17,R01,B2C,organic,Bronze
C06924,2022-03-16,R01,B2C,organic,Gold
C06925,2024-11-14,R11,B2C,referral,New
C06926,2024-12-30,R11,B2C,organic,Silver
C06927,2023-08-30,R09,B2C,partner,Silver
C06928,2023-11-25,R01,B2C,organic,Silver
C06929,2022-11-18,R06,B2C,referral,Silver
C06930,2023-09-12,R02,B2C,organic,New
C06931,2022-11-28,R03,B2C,paid_search,New
C06932,2023-07-30,R02,B2C,paid_search,New
C06933,2022-07-03,R09,B2C,paid_search,Silver
C06934,2024-04-10,R01,B2C,partner,Bronze
C06935,2022-12-05,R07,B2C,social,Bronze
C06936,2024-09-18,R12,B2C,organic,New
C06937,2023-12-10,R07,B2C,social,Bronze
C06938,2025-05-11,R01,B2C,organic,Bronze
C06939,2022-10-30,R11,B2C,partner,Bronze
C06940,2023-01-09,R07,B2C,paid_search,Bronze
C06941,2022-11-29,R04,B2C,organic,New
C06942,2024-05-13,R07,B2C,organic,New
C06943,2022-05-27,R10,B2C,organic,Gold
C06944,2024-07-28,R05,B2C,partner,Silver
C06945,2025-01-26,R05,B2C,organic,Silver
C06946,2024-07-12,R04,B2C,organic,Gold
C06947,2022-07-04,R01,B2C,referral,Bronze
C06948,2023-11-06,R09,B2C,organic,Silver
