line_id,order_id,order_datetime,customer_id,loyalty_member,customer_age_group,store_id,store_name,admin_district,district,latitude,longitude,sales_channel,product_id,product_name,product_category,size,quantity,unit_price_rub,discount_pct,promo_code,payment_method,gross_revenue_rub,discount_amount_rub,net_revenue_rub,unit_cost_rub,total_cost_rub,gross_profit_rub,customer_rating
L0002065,O001300,2025-05-07 16:43:57,C01234,Да,25–34,S013,КофеТочка Измайлово,ВАО,Измайлово,55.7908,37.7786,Мобильное приложение,P003,Капучино,Кофейные напитки,S,1,260.0,0,,Банковская карта,260.0,0.0,260.0,92.0,92.0,168.0,
L0007218,O004492,2025-01-03 08:31:43,,Нет,,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P009,Чай зелёный,Чай и другие напитки,S,1,230.0,10,LUNCH15,СБП,230.0,23.0,207.0,58.0,58.0,149.0,
L0008503,O005297,2025-05-14 09:01:45,,Нет,,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Касса,P007,Фильтр-кофе,Кофейные напитки,S,1,230.0,15,DELIVERY20,Банковская карта,230.0,34.5,195.5,70.0,70.0,125.5,
L0007392,O004602,2025-04-01 09:19:48,C01134,Да,18–24,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Мобильное приложение,P006,Раф,Кофейные напитки,M,1,380.0,0,,СБП,380.0,0.0,380.0,147.0,147.0,233.0,
L0001390,O000887,2025-08-03 09:57:46,C01111,Да,35–44,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Мобильное приложение,P017,Брауни,Десерты,Не применимо,1,250.0,10,APP10,СБП,250.0,25.0,225.0,118.0,118.0,107.0,
L0002164,O001363,2025-09-06 09:02:31,,Нет,,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,M,1,340.0,0,,СБП,340.0,0.0,340.0,123.0,123.0,217.0,
L0001611,O001018,2025-11-16 09:05:52,C01784,Да,35–44,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Мобильное приложение,P004,Латте,Кофейные напитки,L,1,365.0,10,LOYAL10,СБП,365.0,36.5,328.5,132.0,132.0,196.5,
L0001269,O000806,2025-02-11 20:42:36,,Нет,,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Доставка,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,
L0007164,O004465,2025-11-16 11:55:36,C00738,Да,35–44,S026,КофеТочка Кунцево,ЗАО,Кунцево,55.7301,37.4457,Доставка,P002,Американо,Кофейные напитки,L,1,275.0,0,,СБП,275.0,0.0,275.0,86.0,86.0,189.0,5.0
L0007093,O004420,2025-01-16 07:24:59,C01013,Да,25–34,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Мобильное приложение,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,Банковская карта,390.0,0.0,390.0,205.0,205.0,185.0,
L0002163,O001362,2025-08-03 10:18:20,,Нет,,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Доставка,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,СБП,190.0,0.0,190.0,86.0,86.0,104.0,4.0
L0005945,O003712,2025-05-18 15:04:26,,Нет,,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Касса,P004,Латте,Кофейные напитки,S,1,280.0,0,,СБП,280.0,0.0,280.0,104.0,104.0,176.0,
L0003748,O002338,2025-08-26 07:19:23,C01990,Да,55+,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Мобильное приложение,P003,Капучино,Кофейные напитки,M,1,310.0,0,,Банковская карта,310.0,0.0,310.0,107.0,107.0,203.0,4.0
L0006570,O004107,2025-01-23 08:28:07,,Нет,,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,360.0,0,,Банковская карта,360.0,0.0,360.0,184.0,184.0,176.0,
L0002613,O001634,2025-04-04 15:08:04,C00953,Да,25–34,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P007,Фильтр-кофе,Кофейные напитки,L,1,305.0,0,,Банковская карта,305.0,0.0,305.0,98.0,98.0,207.0,4.0
L0004979,O003110,2025-07-03 16:17:16,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,Банковская карта,200.0,0.0,200.0,63.0,63.0,137.0,
L0001486,O000946,2025-12-06 08:24:13,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Банковская карта,270.0,0.0,270.0,85.0,85.0,185.0,
L0004342,O002704,2025-02-06 12:02:02,,Нет,,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Мобильное приложение,P020,Сэндвич с лососем,Сэндвичи,Не применимо,1,450.0,0,,Банковская карта,450.0,0.0,450.0,245.0,245.0,205.0,4.0
L0005687,O003552,2025-10-02 14:00:41,C01042,Да,45–54,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Касса,P003,Капучино,Кофейные напитки,L,1,335.0,0,,Банковская карта,335.0,0.0,335.0,120.0,120.0,215.0,
L0009560,O005960,2025-06-14 15:07:28,,Нет,,S023,КофеТочка Южное Бутово,ЮЗАО,Южное Бутово,55.5417,37.5304,Мобильное приложение,P006,Раф,Кофейные напитки,M,1,380.0,0,,Банковская карта,380.0,0.0,380.0,147.0,147.0,233.0,
L0007614,O004744,2025-03-07 17:35:30,C00430,Да,18–24,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Касса,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,0,,Банковская карта,200.0,0.0,200.0,92.0,92.0,108.0,
L0002061,O001299,2025-07-31 10:03:48,C02291,Да,25–34,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0006014,O003759,2025-01-12 15:12:36,,Нет,,S013,КофеТочка Измайлово,ВАО,Измайлово,55.7908,37.7786,Доставка,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0000438,O000279,2025-08-25 11:32:07,C00451,Да,35–44,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Доставка,P020,Сэндвич с лососем,Сэндвичи,Не применимо,1,450.0,5,APP10,Банковская карта,450.0,22.5,427.5,245.0,245.0,182.5,
L0002631,O001643,2025-08-26 15:01:33,C00997,Да,55+,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Мобильное приложение,P003,Капучино,Кофейные напитки,M,1,300.0,0,,СБП,300.0,0.0,300.0,107.0,107.0,193.0,4.0
L0007176,O004470,2025-12-07 07:42:23,C01659,Да,25–34,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Мобильное приложение,P011,Круассан классический,Выпечка,Не применимо,1,200.0,0,,Банковская карта,200.0,0.0,200.0,86.0,86.0,114.0,4.0
L0009206,O005736,2025-02-19 22:03:25,C00167,Да,25–34,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Мобильное приложение,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,5,DELIVERY20,СБП,250.0,12.5,237.5,118.0,118.0,119.5,
L0004299,O002676,2025-10-07 10:19:04,,Нет,,S013,КофеТочка Измайлово,ВАО,Измайлово,55.7908,37.7786,Доставка,P007,Фильтр-кофе,Кофейные напитки,S,1,230.0,0,,Банковская карта,230.0,0.0,230.0,70.0,70.0,160.0,
L0004485,O002792,2025-11-25 15:55:32,C01228,Да,25–34,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Мобильное приложение,P004,Латте,Кофейные напитки,S,1,290.0,15,LUNCH15,Банковская карта,290.0,43.5,246.5,104.0,104.0,142.5,
L0000043,O000027,2025-12-13 09:20:22,C01100,Да,25–34,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Доставка,P004,Латте,Кофейные напитки ,M,1,330.0,10,APP10,СБП,330.0,33.0,297.0,119.0,119.0,178.0,4.0
L0000140,O000086,2025-12-01 12:06:25,,Нет,,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,
L0004641,O002895,2025-07-29 08:10:43,C01477,Да,35–44,S021,КофеТочка Гагаринская,ЮЗАО,Гагаринский,55.7046,37.5503,Мобильное приложение,P002,Американо,Кофейные напитки,M,1,240.0,0,,Банковская карта,240.0,0.0,240.0,73.0,73.0,167.0,4.0
L0001135,O000721,2025-09-11 09:34:56,C02086,Да,35–44,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Доставка,P002,Американо,Кофейные напитки,S,2,200.0,0,,Банковская карта,400.0,0.0,400.0,58.0,116.0,284.0,
L0009259,O005767,2025-09-11 19:34:24,C01413,Да,35–44,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Мобильное приложение,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Банковская карта,270.0,0.0,270.0,85.0,85.0,185.0,3.0
L0008777,O005468,2025-11-12 11:44:01,,Нет,,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Мобильное приложение,P002,Американо,Кофейные напитки,M,1,240.0,0,,Банковская карта,240.0,0.0,240.0,73.0,73.0,167.0,
L0007433,O004626,2025-05-29 09:44:01,,Нет,,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Касса,P003,Капучино,Кофейные напитки,S,1,260.0,0,,СБП,260.0,0.0,260.0,92.0,92.0,168.0,
L0009044,O005628,2025-12-10 14:03:07,,Нет,,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,S,1,300.0,0,,СБП,300.0,0.0,300.0,108.0,108.0,192.0,
L0006205,O003879,2025-06-24 06:56:15,C00582,Да,55+,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Доставка,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,
L0008825,O005501,2025-08-01 18:48:24,C02500,Да,35–44,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Касса,P006,Раф,Кофейные напитки,M,1,380.0,5,APP10,СБП,380.0,19.0,361.0,147.0,147.0,214.0,4.0
L0003945,O002466,2025-06-08 13:46:24,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Доставка,P006,Раф,Кофейные напитки,M,1,380.0,0,,Банковская карта,380.0,0.0,380.0,147.0,147.0,233.0,
L0004673,O002913,2025-05-21 11:16:30,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,СБП,240.0,0.0,240.0,73.0,73.0,167.0,5.0
L0005241,O003275,2025-09-01 13:22:31,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Мобильное приложение,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,370.0,0,,Банковская карта,370.0,0.0,370.0,184.0,184.0,186.0,
L0001820,O001148,2025-05-09 15:25:26,C02422,Да,25–34,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Доставка,P009,Чай зелёный,Чай и другие напитки,S,1,230.0,0,,Банковская карта,230.0,0.0,230.0,58.0,58.0,172.0,
L0000097,O000061,2025-03-30 10:01:37,C00595,Да,25–34,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,5.0
L0000347,O000219,2025-08-20 13:29:11,C00654,Да,25–34,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P005,Флэт уайт,Кофейные напитки,S,1,300.0,10,LOYAL10,Банковская карта,300.0,30.0,270.0,108.0,108.0,162.0,
L0000287,O000183,2025-03-19 14:17:27,C01628,Да,25–34,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Доставка,P007,Фильтр-кофе,Кофейные напитки,S,1,230.0,0,,Банковская карта,230.0,0.0,230.0,70.0,70.0,160.0,5.0
L0000756,O000473,2025-01-21 09:47:56,C01649,Да,35–44,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Касса,P004,Латте,Кофейные напитки,M,1,320.0,0,,СБП,320.0,0.0,320.0,119.0,119.0,201.0,4.0
L0000563,O000358,2025-10-11 13:24:28,C00451,Да,25–34,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Наличные,300.0,0.0,300.0,107.0,107.0,193.0,
L0007665,O004779,2025-06-24 10:26:20,,Нет,,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Доставка,P007,Фильтр-кофе,Кофейные напитки,L,1,305.0,0,,Банковская карта,305.0,0.0,305.0,98.0,98.0,207.0,
L0006942,O004332,2025-01-01 14:03:54,C00595,Да,25–34,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Приложение,P003,Капучино,Кофейные напитки,M,1,300.0,10,LUNCH15,Банковская карта,300.0,30.0,270.0,107.0,107.0,163.0,
L0005575,O003480,2025-07-10 08:13:00,C02481,Да,35–44,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Касса,P004,Латте,Кофейные напитки,L,1,365.0,0,,СБП,365.0,0.0,365.0,132.0,132.0,233.0,5.0
L0002243,O001407,2025-07-21 12:12:46,,Нет,,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,5.0
