shipment_id,order_date,origin_city,destination_city,transport_type,cargo_weight_kg,planned_days,actual_days,delivery_cost_rub,delivery_status
SHP002553,2025-05-27,Казань,Екатеринбург,Авто,240.0,3,2,2989.7,В срок
SHP003045,2025-02-11,Москва,Уфа,Авто,73.3,4,4,3337.52,В срок
SHP006763,2025-04-22,Казань,Москва,Авто,1388.7,3,3,5446.76,В срок
SHP008972,2025-05-06,санкт-петербург,Уфа,Железная дорога,360.2,5,5,4366.68,В срок
SHP004280,2025-10-14,Санкт-Петербург,Самара,Железная дорога,379.2,4,4,4014.9,В срок
SHP001801,2025-09-19,Москва,Новосибирск,Железная дорога,249.4,6,10,5174.24,Задержка
SHP006523,2025-12-06,Москва,Казань,Железная дорога,372.3,3,2,2758.87,В срок
SHP005298,2025-04-10,Санкт-Петербург,Новосибирск,Авиа,610.8,3,6,20638.46,Задержка
SHP004599,2025-10-08,Новосибирск,Самара,Железная дорога,144.8,5,5,4202.63,В срок
SHP000389,2025-06-30,Екатеринбург,Москва,Авто,494.3,4,7,4264.36,Задержка
SHP005466,2025-11-06,Москва,санкт-петербург,Авто,453.6,3,3,3398.3,В срок
SHP000452,2025-07-11,Новосибирск,Казань,Авто,165.2,6,6,4587.57,В срок
SHP005794,2025-04-21,Новосибирск,Самара,Железная дорога,214.7,5,5,4802.45,В срок
SHP008981,2025-09-29,Москва,Ростов-на-Дону,Авто,87.9,3,4,2928.83,Задержка
SHP001052,2025-10-20,Москва,Уфа,Железная дорога,168.7,4,4,3253.22,В срок
SHP002069,2025-04-08,Москва,Новосибирск,Железная дорога,418.9,6,6,5602.19,В срок
SHP007314,2025-01-30,Москва,Пермь,Авиа,1163.5,2,4,14009.74,Задержка
SHP004978,2025-08-27,Москва,Новосибирск,Железная дорога,266.4,6,6,5486.61,В срок
SHP006118,2025-07-03,Новосибирск,Казань,Железная дорога,127.1,5,5,5097.38,В срок
SHP003339,2025-10-22,Москва,Самара,Авиа,230.1,2,2,7916.29,В срок
SHP008994,2025-11-21,Екатеринбург,Москва,Железная дорога,175.8,4,4,3488.34,В срок
SHP006319,2025-07-29,Москва,Нижний Новгород,Авто,545.1,2,2,3137.91,В срок
SHP002866,2025-10-16,Новосибирск,Пермь,Авто,211.6,5,7,4436.97,В срок
SHP002297,2025-02-27,Санкт-Петербург,Ростов-на-Дону,Железная дорога,435.0,5,5,4360.78,В срок
SHP000937,2025-05-21,Екатеринбург,Нижний Новгород,Авто,264.4,3,4,3773.13,Задержка
SHP008254,2025-06-06,новосибирск ,Самара,Железная дорога,254.6,5,5,5183.96,Задержка
SHP007047,2025-01-21,Москва,Екатеринбург,Железная дорога,249.0,4,4,3469.4,В срок
SHP008876,2025-06-16,Новосибирск,Санкт-Петербург,Авто,149.7,7,7,7590.14,В срок
SHP001793,2025-10-13,Казань,Москва,Авто,617.4,3,3,3369.8,В срок
SHP001992,2025-07-04,Санкт-Петербург,Пермь,Авто,215.6,4,3,4218.41,В срок
SHP005610,2025-09-18,Москва,Пермь,Авиа,458.5,2,2,11254.22,В срок
SHP008233,2025-08-10,Москва,Ростов-на-Дону,Авиа,132.4,2,2,7355.84,В срок
SHP000116,2025-05-24,Санкт-Петербург,Пермь,Авиа,770.4,2,1,14815.47,В срок
SHP002421,2025-03-16,Санкт-Петербург,Уфа,Авиа,221.0,2,1,12296.73,В срок
SHP003251,2025-03-27,Новосибирск,Ростов-на-Дону,Железная дорога,61.9,7,6,4754.07,В срок
SHP009091,2025-09-03,Новосибирск,Ростов-на-Дону,Авиа,210.3,3,3,19122.84,В срок
SHP006583,2025-05-20,Казань,Санкт-Петербург,Авто,396.5,4,4,4284.61,В срок
SHP006568,2025-09-08,Екатеринбург,Ростов-на-Дону,Железная дорога,776.7,5,5,5214.78,В срок
SHP006544,2025-10-26,Москва,Новосибирск,Авиа,269.6,3,3,16608.49,В срок
SHP001460,2025-01-26,Новосибирск,Уфа,Железная дорога,404.8,5,5,4599.74,В срок
SHP001124,2025-11-03,Санкт-Петербург,Новосибирск,Авто,110.3,7,7,7261.28,В срок
SHP000483,2025-09-03,Санкт-Петербург,Екатеринбург,Авто,400.8,5,5,5377.53,В срок
SHP009325,2025-03-06,Москва,Казань,Авто,561.0,3,3,3535.03,В срок
SHP006485,2025-07-31,Санкт-Петербург,Нижний Новгород,Авто,320.0,3,3,3653.72,В срок
SHP004298,2025-06-09,Екатеринбург,Уфа,Авто,173.8,2,2,2067.54,В срок
SHP007622,2025-01-04,Москва,Самара,Железная дорога,399.2,4,8,2911.53,Задержка
SHP007034,2025-04-10,Москва,Казань,Авто,190.0,3,7,2841.54,Задержка
SHP007742,2025-04-26,Казань,Нижний Новгород,Авто,375.2,2,2,2542.14,В срок
SHP003175,2025-02-06,Москва,Самара,Железная дорога,414.3,4,4,3307.48,В срок
SHP009444,2025-12-01,Санкт-Петербург,Нижний Новгород,Железная дорога,291.9,4,4,3143.93,В срок
SHP000213,2025-12-27,Москва,Самара,Железная дорога,796.4,4,4,3700.1,В срок
SHP002152,2025-06-09,Санкт-Петербург,Самара,Железная дорога,144.0,4,3,3777.98,В срок
SHP009744,2025-05-21,Казань,Уфа,Железная дорога,281.8,3,5,2739.93,Задержка
SHP007406,2025-02-09,Москва,Санкт-Петербург,Авто,238.9,3,3,2623.42,В срок
SHP002922,2025-05-14,Москва,Нижний Новгород,,133.0,2,2,2032.12,В срок
SHP002230,2025-02-12,Москва,Пермь,Авто,291.3,4,4,3667.93,В срок
SHP009406,2025-10-19,Казань,Санкт-Петербург,Железная дорога,123.3,4,4,3170.54,В срок
SHP008263,2025-06-29,Санкт-Петербург,Казань,Авиа,65.0,2,2,8714.98,В срок
SHP009836,2025-09-01,Москва,Новосибирск,Авиа,58.9,3,3,14640.33,В срок
SHP009422,2025-11-26,Москва,Самара,Железная дорога,174.4,4,4,2970.64,В срок
SHP009849,2025-12-20,Санкт-Петербург,Казань,Железная дорога,197.0,4,4,3497.95,В срок
SHP003033,2025-05-01,Санкт-Петербург,Самара,Железная дорога,766.9,4,5,4251.84,Задержка
SHP002618,2025-07-09,Казань,Новосибирск,Авто,201.9,6,9,5955.38,Задержка
SHP000357,2025-04-28,Москва,Казань,Авто,89.4,3,4,2534.1,Задержка
SHP002712,28.01.2025,Казань,Самара,Авто,366.1,2,6,2342.76,Задержка
SHP006157,2025-03-27,Екатеринбург,Уфа,Авиа,362.3,2,2,6715.56,В срок
SHP000621,2025-01-10,Москва,Екатеринбург,Авто,187.6,4,4,3800.05,В срок
SHP005872,2025-11-07,Москва,Самара,Авто,175.4,3,3,3051.02,В срок
SHP002325,2025-07-28,Москва,Уфа,Авиа,250.8,2,60,9522.23,В срок
SHP002384,2025-02-03,Москва,Пермь,Железная дорога,152.4,4,4,3172.47,В срок
SHP003613,2025-08-03,Казань,Новосибирск,Авиа,703.0,3,4,14707.71,Задержка
SHP008207,2025-11-06,Казань,Нижний Новгород,Железная дорога,289.3,3,3,2361.88,В срок
SHP007488,2025-06-18,Санкт-Петербург,Москва,Авто,312.6,3,3,2796.09,В срок
SHP001442,2025-11-10,Санкт-Петербург,Новосибирск,Авиа,244.0,3,5,16323.86,Задержка
SHP006328,2025-09-12,Москва,Екатеринбург,Железная дорога,369.9,4,4,4028.95,В срок
SHP008325,2025-12-15,Казань,Ростов-на-Дону,Авиа,477.5,2,2,9288.49,В срок
SHP001522,2025-06-29,Санкт-Петербург,Екатеринбург,Авто,156.2,5,5,5351.0,В срок
SHP001211,18.05.2025,Екатеринбург,Самара,Авто,161.6,3,3,3099.9,В срок
SHP008583,2025-01-18,Санкт-Петербург,Уфа,Железная дорога,114.9,5,5,3824.06,В срок
SHP007604,2025-08-18,Екатеринбург,Москва,Авиа,232.2,2,1,11618.01,В срок
SHP003897,2025-09-15,Казань,Пермь,Авто,324.9,2,6,2523.76,Задержка
SHP006256,2025-09-27,Новосибирск,Нижний Новгород,Железная дорога,79.1,6,6,4828.88,В срок
SHP000087,2025-04-09,Москва,Уфа,Авиа,381.9,2,2,9136.67,В срок
SHP008575,2025-09-28,Санкт-Петербург,Пермь,Авто,209.8,4,7,4248.32,Задержка
SHP008098,2025-10-17,Новосибирск,Санкт-Петербург,Авиа,103.1,3,3,17115.63,В срок
SHP006682,2025-01-16,Санкт-Петербург,Нижний Новгород,Авиа,157.2,2,2,7955.7,В срок
SHP002281,2025-07-14,Казань,Новосибирск,Железная дорога,73.5,5,8,4113.25,Задержка
SHP001892,2025-02-02,Москва,Нижний Новгород,Авто,153.0,2,2,2045.66,В срок
SHP005473,2025-12-03,Екатеринбург,Пермь,Авто,574.1,2,1,2810.32,В срок
SHP009435,2025-09-28,Казань,Санкт-Петербург,Авто,100.2,4,7,3683.34,Задержка
SHP005254,2025-06-16,Москва,Ростов-на-Дону,Авто,267.2,3,3,3099.56,В срок
SHP000122,2025-12-30,Казань,Ростов-на-Дону,Железная дорога,512.9,4,4,4020.74,В срок
SHP001774,2025-06-30,Москва,Пермь,Железная дорога,269.9,4,4,3459.62,В срок
SHP003978,2025-03-25,Санкт-Петербург,Москва,Авто,142.9,3,2,2258.77,В срок
SHP005101,2025-03-14,Екатеринбург,Санкт-Петербург,Авто,211.8,5,5,4891.44,В срок
SHP003684,2025-10-27,Новосибирск,Самара,Железная дорога,266.7,5,5,4781.89,В срок
SHP004966,2025-03-18,Санкт-Петербург,Москва,Авиа,111.4,2,2,6218.17,В срок
SHP006428,2025-09-22,Санкт-Петербург,Самара,Авиа,224.3,2,2,11258.77,В срок
SHP001245,2025-07-28,Казань,Екатеринбург,Авто,163.3,3,4,2562.92,Задержка
SHP003874,2025-09-29,Санкт-Петербург,Самара,Железная дорога,116.2,4,6,3884.82,Задержка
SHP007172,2025-06-27,Казань,Ростов-на-Дону,Железная дорога,308.8,4,4,3455.3,В срок
SHP004560,2025-02-01,Москва,Новосибирск,Авиа,200.3,3,3,17651.65,В срок
SHP004033,18.05.2025,Москва,Казань,Авто,55.3,3,7,2306.23,Задержка
SHP003197,2025-03-13,Москва,Санкт-Петербург,Железная дорога,336.0,3,3,2722.96,В срок
SHP006811,2025-05-09,Екатеринбург,Уфа,Железная дорога,409.5,3,2,3094.44,В срок
SHP000529,2025-04-17,Новосибирск,Самара,Авиа,307.9,3,3,13238.74,В срок
SHP000593,2025-02-23,Санкт-Петербург,Уфа,Железная дорога,126.0,5,9,3629.0,Задержка
SHP009230,2025-09-22,Екатеринбург,Нижний Новгород,Авиа,256.0,2,2,8500.06,В срок
SHP002409,2025-07-25,Москва,Новосибирск,Железная дорога,773.3,6,6,6911.38,В срок
SHP004003,2025-08-11,Санкт-Петербург,Екатеринбург,Железная дорога,401.0,5,5,4254.82,В срок
SHP001861,2025-08-07,Москва,Казань,Авиа,583.1,2,2,9935.73,В срок
SHP002333,2025-04-25,Екатеринбург,Казань,Авиа,675.0,2,3,9042.8,Задержка
SHP006119,2025-10-21,Новосибирск,Самара,Авиа,318.6,3,3,14235.08,В срок
SHP000336,2025-09-07,Казань,Пермь,Железная дорога,328.1,3,4,2831.77,Задержка
SHP005094,2025-12-13,Санкт-Петербург,Екатеринбург,Авто,170.0,5,5,5207.88,В срок
SHP009074,2025-01-17,Москва,Пермь,Авто,136.5,4,4,3229.47,В срок
SHP002884,2025-10-17,Москва,Казань,Авто,283.8,3,3,2686.42,В срок
SHP006452,2025-09-23,Москва,Самара,Железная дорога,414.4,4,7,3341.59,Задержка
SHP006753,2025-11-01,Екатеринбург,Ростов-на-Дону,Железная дорога,129.2,5,4,3915.14,В срок
SHP001353,2025-01-03,Москва,Нижний Новгород,Авто,121.4,2,2,1930.06,В срок
SHP009776,2025-09-17,Новосибирск,Пермь,Авиа,250.4,2,6,13055.47,Задержка
SHP007305,2025-04-12,Москва,Санкт-Петербург,Авто,533.3,3,3,3522.05,В срок
SHP008532,2025-08-18,Екатеринбург,Новосибирск,Железная дорога,707.2,4,4,4241.7,В срок
SHP001470,2025-08-19,Санкт-Петербург,Нижний Новгород,Авиа,186.6,2,2,7898.4,В срок
SHP000057,2025-01-25,Казань,Пермь,Авто,119.6,2,2,2105.63,В срок
SHP004689,2025-07-18,Москва,Ростов-на-Дону,Авто,242.0,3,2,3378.68,В срок
SHP009051,2025-12-09,Москва,Казань,Авто,66.5,3,3,2428.25,В срок
SHP007444,2025-08-30,Москва,Новосибирск,Авиа,285.4,3,3,18112.97,В срок
SHP007995,2025-10-09,Санкт-Петербург,Самара,Авиа,969.1,2,2,14053.37,В срок
SHP009071,2025-11-10,Москва,Новосибирск,Авиа,312.2,3,3,16491.05,В срок
SHP006417,2025-11-26,Екатеринбург,Уфа,Авто,354.7,2,1,2454.86,В срок
SHP005802,2025-11-24,Казань,Нижний Новгород,Железная дорога,176.8,3,5,1918.2,Задержка
SHP002924,2025-09-09,Казань,Новосибирск,Авиа,119.6,3,3,14804.45,В срок
SHP006685,2025-09-15,Новосибирск,Ростов-на-Дону,Авиа,211.7,3,3,17220.61,В срок
