contact_id,contact_date,channel,campaign_type,customer_segment,device_type,ad_cost_rub,clicked,converted,revenue_rub
MKT003814,2025-02-22,Email,Ретаргетинг,Лояльный,Мобильное устройство,,0,0,0.0
MKT007691,2025-05-26,Поисковая реклама,Ретаргетинг,Повторный,Компьютер,36.94,0,0,0.0
MKT005352,2025-10-06,Поисковая реклама,Программа лояльности,Повторный,Компьютер,17.31,0,0,0.0
MKT006574,2025-08-21,Медийная реклама,Имиджевая кампания,Повторный,Мобильное устройство,8.86,0,0,0.0
MKT007753,2025-02-23,Поисковая реклама,Имиджевая кампания,Новый,Мобильное устройство,18.86,0,0,0.0
MKT005238,2025-10-12,Поисковая реклама,Ретаргетинг,Повторный,Мобильное устройство,17.81,1,1,4035.25
MKT000272,2025-02-09,Социальные сети,Новый продукт,Повторный,Мобильное устройство,17.25,0,0,0.0
MKT007419,2025-06-30,Социальные сети,Программа лояльности,Новый,Компьютер,9.26,0,0,0.0
MKT007544,2025-11-21,Поисковая реклама,Сезонная акция,Новый,Мобильное устройство,17.88,0,0,0.0
MKT002294,2025-07-27,Push,Ретаргетинг,Повторный,Мобильное устройство,1.64,1,1,2339.7
MKT007020,2025-07-17,Email,Имиджевая кампания,Новый,Компьютер,2.42,0,0,0.0
MKT003534,2025-08-05,Медийная реклама,Ретаргетинг,Новый,Мобильное устройство,5.86,0,0,0.0
MKT004665,2025-01-06,Push,Сезонная акция,Повторный,Мобильное устройство,1.95,0,0,0.0
MKT006831,2025-12-26,Социальные сети,Новый продукт,Новый,Компьютер,8.9,0,0,0.0
MKT009375,2025-11-20,Email,Ретаргетинг,Повторный,Компьютер,2.38,0,0,0.0
MKT002942,2025-06-28,Медийная реклама,Имиджевая кампания,Новый,Мобильное устройство,7.93,0,0,0.0
MKT006706,2025-09-30,Push,Имиджевая кампания,Новый,Мобильное устройство,1.52,0,0,0.0
MKT002485,16.10.2025,Push,Новый продукт,Повторный,Компьютер,1.79,0,0,0.0
MKT009311,2025-04-10,Поисковая реклама,Программа лояльности,Новый,Мобильное устройство,13.32,0,0,0.0
MKT008152,2025-03-13,Социальные сети,Программа лояльности,Повторный,Мобильное устройство,6.47,0,0,0.0
MKT009971,2025-03-20,Социальные сети,Новый продукт,Лояльный,Планшет,11.29,1,0,0.0
MKT008455,2025-06-12,Поисковая реклама,Ретаргетинг,Повторный,Компьютер,16.79,0,0,0.0
MKT006093,2025-08-04,Социальные сети,Сезонная акция,Повторный,Компьютер,10.37,0,0,0.0
MKT003878,2025-02-05,Push,Программа лояльности,Повторный,Мобильное устройство,1.0,1,1,4500.19
MKT001539,2025-05-27,Email,Имиджевая кампания,Новый,Мобильное устройство,2.18,0,0,0.0
MKT003163,2025-01-24,Социальные сети,Сезонная акция,Повторный,Мобильное устройство,8.45,1,0,0.0
MKT000325,2025-04-07,Медийная реклама,Новый продукт,Повторный,Мобильное устройство,,0,0,0.0
MKT001207,2025-07-27,Push,Программа лояльности,Повторный,Компьютер,1.63,0,0,0.0
MKT008018,2025-09-04,Медийная реклама,Программа лояльности,Лояльный,Мобильное устройство,6.46,0,0,0.0
MKT003720,2025-10-15,Социальные сети,Имиджевая кампания,Повторный,Компьютер,11.41,0,0,0.0
MKT007940,2025-07-19,,Сезонная акция,Новый,Компьютер,6.64,0,0,0.0
MKT000858,2025-09-09,Поисковая реклама,Сезонная акция,Повторный,Мобильное устройство,16.25,0,0,0.0
MKT006917,2025-05-09,ПОИСКОВАЯ РЕКЛАМА,Ретаргетинг,Лояльный,Компьютер,23.65,0,0,0.0
MKT003174,2025-06-20,Социальные сети,Сезонная акция,Повторный,Мобильное устройство,10.41,1,0,0.0
MKT006805,2025-01-31,Email,Ретаргетинг,Повторный,Мобильное устройство,3.51,0,0,0.0
MKT006373,2025-03-16,Медийная реклама,Сезонная акция,Новый,Мобильное устройство,6.31,0,0,0.0
MKT001628,2025-12-19,Поисковая реклама,Ретаргетинг,Лояльный,Компьютер,18.32,0,0,0.0
MKT009823,2025-01-21,Email,Новый продукт,Повторный,Мобильное устройство,2.55,0,0,0.0
MKT004160,2025-02-02,Медийная реклама,Ретаргетинг,Лояльный,Компьютер,6.31,0,0,0.0
MKT003528,2025-07-28,Медийная реклама,Новый продукт,Новый,Компьютер,7.42,0,0,0.0
MKT006747,2025-09-06,Социальные сети,Сезонная акция,Новый,Компьютер,12.61,0,0,0.0
MKT003572,2025-02-20,Поисковая реклама,Сезонная акция,Повторный,Компьютер,24.84,0,0,0.0
MKT001074,2025-06-07,Социальные сети,Сезонная акция,Новый,Мобильное устройство,11.04,0,0,0.0
MKT009068,2025-01-31,Социальные сети,Имиджевая кампания,Новый,Мобильное устройство,8.15,0,0,0.0
MKT007853,2025-06-21,Социальные сети,Имиджевая кампания,Повторный,мобильное ,14.39,0,0,0.0
MKT000320,2025-09-22,Поисковая реклама,Сезонная акция,Повторный,Мобильное устройство,26.01,0,0,0.0
MKT005392,2025-07-06,Email,Программа лояльности,Повторный,Мобильное устройство,1.85,0,0,0.0
MKT008811,2025-11-16,Push,Ретаргетинг,Повторный,Мобильное устройство,1.45,0,0,0.0
MKT006527,2025-08-13,Email,Ретаргетинг,Повторный,Планшет,2.32,1,0,0.0
MKT005778,2025-08-26,Социальные сети,Сезонная акция,Повторный,Планшет,8.6,0,0,0.0
MKT001000,2025-07-17,Поисковая реклама,Сезонная акция,Новый,Компьютер,19.69,0,0,0.0
MKT008245,2025-06-02,Поисковая реклама,Имиджевая кампания,Повторный,Мобильное устройство,21.84,0,1,0.0
MKT009749,2025-06-14,Push,Сезонная акция,Новый,Компьютер,2.66,0,0,0.0
MKT004278,2025-08-26,Социальные сети,ретаргетинг ,Новый,Мобильное устройство,8.17,0,0,0.0
MKT008523,17.02.2025,Поисковая реклама,Программа лояльности,Повторный,Мобильное устройство,16.72,0,0,0.0
MKT009931,2025-06-20,Push,Программа лояльности,Новый,Мобильное устройство,1.34,0,0,0.0
MKT009181,2025-04-03,Push,Программа лояльности,Повторный,Компьютер,1.2,0,0,0.0
MKT004380,2025-07-19,Социальные сети,Ретаргетинг,Повторный,Мобильное устройство,7.75,0,0,0.0
MKT006035,2025-12-30,Поисковая реклама,Программа лояльности,Новый,Мобильное устройство,15.78,0,0,0.0
MKT002907,2025-11-27,Push,Имиджевая кампания,Повторный,Мобильное устройство,1.4,0,0,0.0
MKT004682,2025-04-14,Email,Новый продукт,Новый,Мобильное устройство,2.65,0,0,0.0
MKT003077,2025-09-27,Социальные сети,Новый продукт,Новый,Компьютер,17.76,0,0,0.0
MKT007707,2025-08-11,Email,Новый продукт,Новый,Планшет,2.41,0,0,0.0
MKT006624,2025-10-04,Email,Ретаргетинг,Повторный,Компьютер,2.26,0,0,0.0
MKT007866,2025-09-12,Поисковая реклама,Имиджевая кампания,Новый,Мобильное устройство,16.0,0,0,0.0
MKT008258,2025-03-11,Email,Ретаргетинг,Новый,Мобильное устройство,1.41,0,-1,0.0
MKT002381,2025-08-17,Email,Ретаргетинг,Новый,Мобильное устройство,2.89,0,0,0.0
MKT008294,2025-02-03,Поисковая реклама,Новый продукт,Новый,Компьютер,21.35,0,0,0.0
MKT001954,2025-05-20,Email,Новый продукт,Новый,Мобильное устройство,2.62,0,0,0.0
MKT004694,2025-05-27,Email,Сезонная акция,Новый,Мобильное устройство,2.82,0,0,0.0
MKT001810,2025-03-13,Социальные сети,Программа лояльности,Новый,Мобильное устройство,11.15,0,0,0.0
MKT001128,2025-06-26,Социальные сети,Имиджевая кампания,Повторный,Мобильное устройство,8.49,0,0,0.0
