client_id,client_segment,loyalty_level,registration_date
CL-16274,regular,gold,2025-04-04
CL-16275,new,none,2024-01-19
CL-16276,new,silver,2024-08-19
CL-16277,new,silver,2025-07-16
CL-16278,sleeping,silver,2025-11-10
CL-16279,regular,silver,2024-06-17
CL-16280,new,silver,2024-07-12
CL-16281,sleeping,gold,2024-01-21
CL-16282,vip,none,2024-09-23
CL-16283,new,none,2025-06-18
CL-16284,regular,silver,2025-11-05
CL-16285,regular,silver,2024-11-15
CL-16286,regular,gold,2024-03-17
CL-16287,regular,silver,2024-08-31
CL-16288,regular,none,2025-01-10
CL-16289,new,silver,2025-04-05
CL-16290,regular,gold,2025-03-17
CL-16291,new,none,2025-08-31
CL-16292,new,none,2025-03-16
CL-16293,new,silver,2024-11-02
CL-16294,regular,none,2024-04-01
CL-16295,regular,platinum,2025-12-12
CL-16296,regular,none,2024-01-31
CL-16297,new,none,2024-09-06
CL-16298,sleeping,platinum,2024-11-12
CL-16299,new,none,2025-11-07
CL-16300,regular,none,2024-12-10
CL-16301,new,none,2024-11-10
CL-16302,regular,platinum,2025-12-17
CL-16303,regular,platinum,2024-10-04
CL-16304,regular,none,2025-07-28
CL-16305,vip,silver,2024-01-25
CL-16306,regular,silver,2025-03-30
CL-16307,regular,none,2025-07-07
CL-16308,regular,none,2024-06-08
CL-16309,sleeping,gold,2025-07-31
CL-16310,sleeping,none,2025-11-16
CL-16311,regular,silver,2024-02-10
CL-16312,regular,none,2024-05-27
CL-16313,sleeping,silver,2024-04-19
CL-16314,sleeping,none,2025-12-21
CL-16315,new,none,2024-08-09
CL-16316,sleeping,none,2025-12-19
CL-16317,regular,platinum,2024-10-15
CL-16318,regular,none,2026-01-13
CL-16319,regular,silver,2025-03-03
CL-16320,new,silver,2024-08-03
CL-16321,vip,none,2025-01-21
CL-16322,regular,gold,2024-04-14
CL-16323,new,none,2024-05-31
CL-16324,regular,silver,2025-04-22
CL-16325,new,silver,2025-07-26
CL-16326,regular,gold,2024-11-17
CL-16327,regular,gold,2025-10-11
CL-16328,regular,none,2024-10-22
CL-16329,new,gold,2024-10-11
CL-16330,new,gold,2025-02-26
CL-16331,new,gold,2024-10-26
CL-16332,regular,platinum,2025-06-07
CL-16333,sleeping,silver,2025-11-16
CL-16334,regular,silver,2024-09-09
CL-16335,regular,none,2025-01-05
CL-16336,new,gold,2024-09-11
CL-16337,new,gold,2025-03-24
CL-16338,sleeping,none,2025-04-08
CL-16339,regular,silver,2024-12-08
CL-16340,new,none,2024-02-24
CL-16341,regular,none,2025-12-05
CL-16342,regular,none,2025-06-15
CL-16343,new,none,2025-07-02
CL-16344,new,silver,2025-08-30
CL-16345,regular,none,2024-01-21
CL-16346,new,silver,2025-10-30
CL-16347,regular,silver,2024-03-06
CL-16348,vip,gold,2025-07-26
CL-16349,sleeping,none,2025-12-26
CL-16350,regular,none,2025-01-20
CL-16351,new,silver,2025-06-27
CL-16352,regular,silver,2025-10-26
CL-16353,new,silver,2025-03-06
CL-16354,sleeping,silver,2025-01-08
CL-16355,regular,platinum,2025-09-06
CL-16356,regular,none,2025-08-21
CL-16357,regular,none,2024-03-03
CL-16358,new,platinum,2024-02-18
CL-16359,regular,gold,2025-06-25
CL-16360,sleeping,none,2025-06-22
CL-16361,new,gold,2025-09-09
CL-16362,new,none,2024-03-04
CL-16363,sleeping,gold,2024-04-28
CL-16364,regular,silver,2024-01-22
CL-16365,new,silver,2024-08-03
CL-16366,new,gold,2025-01-16
CL-16367,regular,gold,2024-10-01
CL-16368,regular,none,2024-03-31
CL-16369,regular,silver,2025-02-24
CL-16370,new,gold,2024-09-04
CL-16371,regular,silver,2024-08-06
CL-16372,regular,none,2025-08-11
CL-16373,sleeping,none,2024-08-30
CL-16374,regular,platinum,2025-02-22
CL-16375,regular,silver,2024-02-20
CL-16376,vip,silver,2025-07-11
CL-16377,new,silver,2025-02-16
CL-16378,new,none,2025-08-18
CL-16379,new,none,2024-08-17
CL-16380,new,none,2024-12-30
CL-16381,sleeping,none,2024-11-21
CL-16382,new,gold,2026-01-19
CL-16383,vip,none,2024-03-18
CL-16384,new,none,2024-06-02
CL-16385,regular,silver,2026-01-07
CL-16386,regular,gold,2024-03-05
CL-16387,new,none,2024-07-30
CL-16388,regular,none,2024-08-30
CL-16389,regular,silver,2025-08-21
CL-16390,regular,silver,2025-08-02
CL-16391,vip,silver,2025-10-21
CL-16392,sleeping,none,2024-03-14
CL-16393,regular,gold,2024-06-12
CL-16394,sleeping,silver,2024-12-20
CL-16395,new,gold,2025-07-09
CL-16396,new,platinum,2025-03-10
CL-16397,regular,silver,2025-01-31
CL-16398,regular,none,2025-09-06
CL-16399,regular,silver,2024-05-30
CL-16400,regular,silver,2025-10-04
CL-16401,sleeping,none,2025-05-15
CL-16402,new,none,2024-06-30
CL-16403,vip,none,2024-11-28
CL-16404,regular,gold,2024-07-27
CL-16405,regular,gold,2024-08-22
CL-16406,new,silver,2025-06-03
CL-16407,new,gold,2024-08-19
CL-16408,regular,silver,2025-10-15
CL-16409,regular,gold,2024-03-15
CL-16410,regular,none,2024-05-07
CL-16411,new,none,2025-11-25
CL-16412,regular,silver,2025-07-03
CL-16413,regular,gold,2024-11-30
CL-16414,sleeping,gold,2024-06-29
CL-16415,regular,platinum,2024-07-12
CL-16416,regular,gold,2024-05-17
CL-16417,regular,none,2025-11-12
CL-16418,regular,none,2024-09-13
CL-16419,regular,silver,2025-12-12
CL-16420,new,silver,2025-08-26
CL-16421,sleeping,silver,2024-09-29
CL-16422,regular,none,2025-07-18
CL-16423,regular,silver,2024-12-28
CL-16424,regular,gold,2024-12-29
CL-16425,regular,none,2025-08-07
CL-16426,new,silver,2025-06-26
CL-16427,new,none,2024-06-15
CL-16428,new,silver,2024-11-04
CL-16429,new,silver,2025-12-11
CL-16430,new,none,2024-06-08
CL-16431,regular,silver,2025-06-25
CL-16432,new,silver,2025-10-02
CL-16433,vip,none,2025-04-01
CL-16434,sleeping,gold,2024-02-10
CL-16435,new,gold,2025-10-08
CL-16436,regular,silver,2025-11-15
CL-16437,regular,none,2025-05-04
CL-16438,sleeping,silver,2025-08-22
CL-16439,regular,none,2024-02-04
CL-16440,regular,none,2025-07-03
CL-16441,new,silver,2025-09-03
CL-16442,sleeping,gold,2025-03-08
CL-16443,new,none,2025-02-02
CL-16444,vip,silver,2025-09-07
CL-16445,new,silver,2025-05-17
CL-16446,regular,silver,2024-01-22
CL-16447,regular,gold,2024-05-20
CL-16448,new,none,2025-03-25
CL-16449,new,silver,2025-04-05
CL-16450,new,none,2024-07-17
CL-16451,regular,none,2024-04-15
CL-16452,regular,silver,2025-04-30
CL-16453,new,none,2024-08-23
CL-16454,regular,none,2025-05-27
CL-16455,new,none,2025-05-17
CL-16456,regular,none,2024-06-12
CL-16457,regular,none,2025-08-06
CL-16458,sleeping,none,2024-04-27
CL-16459,sleeping,none,2024-10-30
CL-16460,new,silver,2025-03-22
CL-16461,new,silver,2025-11-04
CL-16462,sleeping,platinum,2025-12-15
CL-16463,new,gold,2025-06-11
CL-16464,new,gold,2025-05-19
CL-16465,new,silver,2025-01-15
CL-16466,regular,none,2025-01-02
CL-16467,regular,none,2025-02-27
CL-16468,sleeping,platinum,2025-12-11
CL-16469,regular,platinum,2025-05-09
CL-16470,new,silver,2025-09-14
CL-16471,regular,silver,2025-02-23
CL-16472,regular,none,2025-07-10
CL-16473,new,none,2025-10-08
CL-16474,sleeping,silver,2024-11-28
CL-16475,regular,none,2025-05-05
CL-16476,regular,silver,2025-01-08
CL-16477,vip,gold,2025-01-23
CL-16478,regular,gold,2024-07-20
CL-16479,regular,gold,2025-09-27
CL-16480,regular,none,2025-09-12
CL-16481,vip,silver,2025-12-01
CL-16482,vip,silver,2024-08-04
CL-16483,regular,silver,2026-01-28
CL-16484,new,platinum,2025-06-18
CL-16485,sleeping,none,2024-09-16
CL-16486,sleeping,none,2025-10-26
CL-16487,regular,none,2025-02-28
CL-16488,sleeping,silver,2025-02-23
CL-16489,regular,none,2025-07-29
CL-16490,regular,none,2024-04-28
CL-16491,regular,none,2024-12-19
CL-16492,new,silver,2024-01-19
CL-16493,regular,silver,2024-11-19
CL-16494,regular,none,2025-05-26
CL-16495,new,gold,2026-01-20
CL-16496,new,silver,2024-06-19
CL-16497,regular,none,2025-10-27
CL-16498,regular,none,2024-01-30
CL-16499,sleeping,none,2024-01-11
CL-16500,new,none,2024-09-17
CL-16501,vip,silver,2024-08-07
CL-16502,new,platinum,2025-03-18
CL-16503,new,none,2024-05-27
CL-16504,regular,none,2025-02-23
CL-16505,regular,gold,2026-01-20
CL-16506,regular,silver,2024-05-07
CL-16507,new,silver,2024-11-23
CL-16508,new,silver,2025-04-04
CL-16509,regular,none,2024-11-22
CL-16510,new,none,2024-11-08
CL-16511,new,platinum,2024-01-29
CL-16512,new,silver,2024-12-28
CL-16513,new,none,2025-12-05
CL-16514,regular,platinum,2025-10-26
CL-16515,new,none,2025-08-29
CL-16516,regular,none,2024-02-29
CL-16517,regular,platinum,2024-04-05
CL-16518,regular,silver,2025-02-05
CL-16519,regular,gold,2024-08-14
CL-16520,regular,none,2024-05-11
CL-16521,vip,none,2024-05-20
CL-16522,new,platinum,2024-05-18
CL-16523,vip,none,2024-03-10
CL-16524,new,gold,2025-04-08
CL-16525,regular,gold,2024-11-10
CL-16526,regular,none,2025-05-23
CL-16527,new,gold,2024-06-12
CL-16528,new,gold,2025-04-05
CL-16529,new,gold,2024-05-20
CL-16530,new,silver,2025-12-02
CL-16531,regular,silver,2024-05-10
CL-16532,new,none,2025-08-26
CL-16533,vip,none,2025-06-05
CL-16534,sleeping,gold,2024-05-30
CL-16535,new,platinum,2024-03-09
CL-16536,new,none,2025-04-28
CL-16537,regular,silver,2024-02-02
CL-16538,sleeping,platinum,2025-04-16
CL-16539,regular,silver,2025-05-30
CL-16540,new,none,2025-05-06
CL-16541,sleeping,none,2026-01-11
CL-16542,regular,silver,2024-11-22
CL-16543,new,platinum,2025-01-16
CL-16544,sleeping,none,2025-12-21
CL-16545,sleeping,none,2025-10-15
CL-16546,regular,gold,2024-12-18
CL-16547,new,gold,2024-11-17
CL-16548,regular,platinum,2025-08-22
CL-16549,new,gold,2025-03-05
CL-16550,regular,silver,2024-12-31
CL-16551,new,platinum,2025-09-11
CL-16552,regular,silver,2025-08-21
CL-16553,regular,silver,2024-11-10
CL-16554,sleeping,none,2024-10-27
CL-16555,vip,silver,2025-05-23
CL-16556,new,none,2024-01-01
CL-16557,new,gold,2025-08-17
CL-16558,regular,none,2025-01-14
CL-16559,new,none,2025-10-26
CL-16560,new,platinum,2025-02-20
CL-16561,regular,gold,2024-10-21
CL-16562,regular,gold,2024-03-28
CL-16563,new,silver,2024-01-02
CL-16564,regular,none,2025-05-20
CL-16565,sleeping,none,2024-05-31
CL-16566,regular,gold,2025-10-10
CL-16567,new,gold,2025-01-10
CL-16568,regular,none,2025-10-21
CL-16569,sleeping,none,2024-12-19
CL-16570,new,none,2024-10-13
CL-16571,regular,silver,2024-04-16
CL-16572,regular,none,2024-11-07
CL-16573,regular,none,2025-09-15
CL-16574,new,none,2025-10-14
CL-16575,sleeping,silver,2024-12-29
CL-16576,new,silver,2026-01-28
CL-16577,new,none,2024-01-28
CL-16578,new,none,2024-02-09
CL-16579,regular,none,2024-02-16
CL-16580,new,silver,2024-02-16
CL-16581,regular,none,2024-01-04
CL-16582,vip,gold,2024-02-11
CL-16583,new,none,2025-08-28
CL-16584,vip,gold,2024-12-17
CL-16585,sleeping,none,2025-08-16
CL-16586,new,silver,2025-08-19
CL-16587,regular,silver,2025-06-09
CL-16588,sleeping,none,2024-03-12
CL-16589,regular,none,2024-04-02
CL-16590,regular,none,2025-06-07
CL-16591,sleeping,silver,2025-12-26
CL-16592,regular,gold,2024-05-10
CL-16593,new,silver,2025-04-27
CL-16594,new,silver,2024-01-26
CL-16595,regular,none,2024-05-31
CL-16596,regular,silver,2025-03-28
CL-16597,new,silver,2025-05-12
CL-16598,new,none,2025-03-27
CL-16599,vip,none,2024-12-09
CL-16600,regular,none,2024-08-03
CL-16601,new,none,2025-08-30
CL-16602,new,platinum,2024-09-01
CL-16603,new,none,2025-06-25
CL-16604,new,none,2024-09-26
CL-16605,regular,none,2025-01-27
CL-16606,new,none,2025-12-07
CL-16607,sleeping,none,2024-10-28
CL-16608,new,none,2025-10-20
CL-16609,new,none,2024-02-15
CL-16610,vip,none,2025-02-04
CL-16611,regular,gold,2025-01-24
CL-16612,new,silver,2026-01-02
CL-16613,new,silver,2024-07-19
CL-16614,regular,none,2025-03-18
CL-16615,regular,none,2025-03-22
CL-16616,vip,platinum,2024-03-18
CL-16617,regular,none,2026-01-26
CL-16618,vip,silver,2025-01-05
CL-16619,regular,none,2024-11-27
CL-16620,regular,none,2025-11-10
CL-16621,regular,silver,2024-02-21
CL-16622,regular,silver,2025-05-18
CL-16623,regular,none,2024-01-15
CL-16624,regular,silver,2025-12-25
CL-16625,new,none,2025-09-07
CL-16626,regular,silver,2025-02-07
CL-16627,new,gold,2024-10-25
CL-16628,regular,silver,2025-11-24
CL-16629,new,none,2024-07-05
CL-16630,new,none,2025-08-05
CL-16631,new,silver,2024-11-10
CL-16632,new,none,2025-09-17
CL-16633,new,gold,2025-07-22
CL-16634,new,gold,2026-01-23
CL-16635,regular,none,2025-04-04
CL-16636,regular,gold,2024-08-17
CL-16637,sleeping,none,2025-11-05
CL-16638,vip,none,2025-04-22
CL-16639,new,platinum,2025-06-18
CL-16640,regular,gold,2024-07-13
CL-16641,regular,silver,2025-02-07
CL-16642,regular,gold,2025-10-10
CL-16643,regular,none,2024-10-05
CL-16644,regular,silver,2025-03-21
CL-16645,regular,platinum,2024-06-05
CL-16646,regular,gold,2024-05-13
CL-16647,regular,silver,2025-08-08
CL-16648,new,none,2024-11-16
CL-16649,vip,gold,2024-06-05
CL-16650,sleeping,none,2024-05-18
CL-16651,new,platinum,2024-04-04
CL-16652,regular,none,2024-12-14
CL-16653,vip,none,2024-08-24
CL-16654,regular,none,2024-02-28
CL-16655,new,silver,2024-12-31
CL-16656,regular,none,2026-01-03
CL-16657,regular,none,2026-01-13
CL-16658,new,gold,2025-03-29
CL-16659,regular,none,2025-03-15
CL-16660,regular,silver,2026-01-22
CL-16661,new,silver,2025-07-29
CL-16662,sleeping,silver,2024-05-12
CL-16663,new,silver,2025-02-03
CL-16664,regular,gold,2024-10-19
CL-16665,regular,silver,2024-04-20
CL-16666,new,silver,2025-12-08
CL-16667,regular,none,2025-03-23
CL-16668,regular,silver,2025-06-09
CL-16669,regular,none,2025-08-24
CL-16670,regular,silver,2024-02-23
CL-16671,sleeping,silver,2024-08-28
CL-16672,sleeping,gold,2025-11-02
CL-16673,new,silver,2024-06-03
CL-16674,regular,silver,2024-05-23
CL-16675,regular,none,2025-04-13
CL-16676,sleeping,silver,2024-07-17
CL-16677,vip,platinum,2025-09-23
CL-16678,regular,silver,2025-07-10
CL-16679,sleeping,none,2025-08-07
CL-16680,regular,silver,2025-06-24
CL-16681,new,none,2024-04-23
CL-16682,regular,silver,2025-05-17
CL-16683,regular,none,2024-05-10
CL-16684,regular,silver,2024-01-05
CL-16685,regular,gold,2026-01-12
CL-16686,regular,none,2024-07-08
CL-16687,sleeping,silver,2025-06-13
CL-16688,new,none,2024-09-19
CL-16689,regular,none,2025-06-16
CL-16690,regular,silver,2024-10-31
CL-16691,new,silver,2024-11-30
CL-16692,regular,gold,2024-02-26
CL-16693,regular,none,2024-12-18
CL-16694,new,none,2025-05-28
CL-16695,vip,silver,2025-06-26
CL-16696,regular,silver,2025-11-08
CL-16697,new,silver,2025-03-24
CL-16698,new,gold,2026-01-22
CL-16699,regular,gold,2025-04-21
CL-16700,sleeping,none,2025-08-29
CL-16701,regular,platinum,2024-04-22
CL-16702,new,platinum,2024-06-02
CL-16703,new,none,2025-03-22
CL-16704,regular,none,2025-01-23
CL-16705,regular,gold,2025-01-10
CL-16706,regular,silver,2025-11-26
CL-16707,new,none,2024-12-28
CL-16708,regular,none,2024-02-20
CL-16709,regular,silver,2025-02-01
CL-16710,regular,gold,2024-06-22
CL-16711,new,gold,2024-01-26
CL-16712,regular,platinum,2024-07-20
CL-16713,regular,silver,2024-01-01
CL-16714,regular,gold,2025-04-08
CL-16715,new,none,2024-12-19
CL-16716,new,silver,2025-12-24
CL-16717,regular,gold,2024-02-17
CL-16718,new,gold,2025-01-01
CL-16719,regular,silver,2025-11-26
CL-16720,regular,none,2025-03-04
CL-16721,new,none,2024-09-30
CL-16722,regular,silver,2025-05-01
CL-16723,regular,none,2024-07-25
CL-16724,new,none,2025-10-09
CL-16725,vip,gold,2025-05-20
CL-16726,regular,none,2024-08-05
CL-16727,sleeping,none,2024-02-27
CL-16728,new,none,2025-04-20
CL-16729,vip,none,2025-11-13
CL-16730,vip,none,2025-12-04
CL-16731,new,none,2025-05-19
CL-16732,regular,silver,2025-12-14
CL-16733,regular,silver,2025-09-11
CL-16734,regular,silver,2024-10-17
CL-16735,regular,gold,2025-10-05
CL-16736,sleeping,silver,2024-03-25
CL-16737,regular,silver,2025-11-06
CL-16738,sleeping,silver,2025-12-03
CL-16739,vip,silver,2025-03-04
CL-16740,vip,none,2025-11-30
CL-16741,regular,gold,2024-04-11
CL-16742,regular,silver,2024-03-14
CL-16743,sleeping,silver,2024-09-17
CL-16744,regular,silver,2024-03-02
CL-16745,new,gold,2024-06-30
CL-16746,regular,silver,2024-05-20
CL-16747,new,silver,2024-12-13
CL-16748,sleeping,silver,2025-05-06
CL-16749,regular,gold,2024-05-31
CL-16750,regular,none,2024-08-17
CL-16751,new,platinum,2025-07-14
CL-16752,regular,gold,2024-07-01
CL-16753,new,none,2024-09-10
CL-16754,regular,none,2025-08-30
CL-16755,regular,gold,2024-10-27
CL-16756,regular,none,2024-07-04
CL-16757,new,none,2025-09-01
CL-16758,regular,none,2025-12-30
CL-16759,regular,none,2025-11-16
CL-16760,vip,silver,2024-11-29
CL-16761,sleeping,gold,2024-01-18
CL-16762,regular,silver,2024-11-17
CL-16763,new,none,2025-08-04
CL-16764,new,silver,2025-12-18
CL-16765,sleeping,none,2024-02-22
CL-16766,sleeping,silver,2024-04-01
CL-16767,new,silver,2024-08-06
CL-16768,regular,platinum,2024-03-28
CL-16769,regular,gold,2024-05-14
CL-16770,new,silver,2024-11-25
CL-16771,sleeping,silver,2024-07-10
CL-16772,sleeping,silver,2025-03-22
CL-16773,sleeping,silver,2025-12-21
CL-16774,new,gold,2025-01-21
CL-16775,regular,gold,2025-01-20
CL-16776,sleeping,platinum,2025-12-26
CL-16777,regular,silver,2025-04-05
CL-16778,regular,silver,2026-01-24
CL-16779,regular,none,2025-12-03
CL-16780,new,none,2024-02-01
CL-16781,regular,silver,2025-12-14
CL-16782,vip,platinum,2024-05-05
CL-16783,new,gold,2024-07-23
CL-16784,new,gold,2025-02-24
CL-16785,regular,silver,2025-08-09
CL-16786,regular,silver,2025-12-23
CL-16787,new,silver,2024-12-16
CL-16788,new,silver,2024-07-31
CL-16789,regular,none,2024-10-19
CL-16790,new,silver,2024-10-05
CL-16791,regular,none,2024-08-10
CL-16792,regular,silver,2024-06-24
CL-16793,regular,platinum,2025-06-22
CL-16794,regular,silver,2026-01-05
CL-16795,regular,none,2025-03-29
CL-16796,regular,silver,2024-04-26
CL-16797,regular,silver,2025-05-22
CL-16798,regular,silver,2025-03-05
CL-16799,regular,none,2024-10-31
CL-16800,regular,silver,2024-01-18
CL-16801,regular,gold,2025-08-12
CL-16802,regular,none,2025-04-02
CL-16803,new,silver,2024-06-27
CL-16804,regular,gold,2024-10-25
CL-16805,new,gold,2025-02-04
CL-16806,sleeping,platinum,2025-03-05
CL-16807,regular,gold,2025-05-14
CL-16808,new,silver,2024-03-01
CL-16809,regular,silver,2025-02-10
CL-16810,regular,none,2024-03-10
CL-16811,sleeping,none,2024-05-05
CL-16812,sleeping,silver,2024-03-11
CL-16813,vip,none,2025-04-16
CL-16814,regular,none,2025-09-26
CL-16815,sleeping,gold,2026-01-05
CL-16816,regular,none,2025-07-04
CL-16817,vip,none,2025-08-17
CL-16818,new,silver,2024-04-07
CL-16819,sleeping,none,2024-01-05
CL-16820,regular,silver,2024-08-28
CL-16821,new,none,2024-10-02
CL-16822,sleeping,gold,2024-11-27
CL-16823,regular,silver,2025-05-20
CL-16824,sleeping,silver,2024-03-15
CL-16825,new,none,2024-03-20
CL-16826,regular,silver,2025-09-30
CL-16827,regular,none,2025-03-16
CL-16828,new,silver,2024-10-02
CL-16829,regular,none,2025-09-25
CL-16830,regular,none,2025-05-24
CL-16831,new,none,2025-09-28
CL-16832,regular,none,2025-05-02
CL-16833,new,none,2025-01-18
CL-16834,vip,none,2025-11-25
CL-16835,vip,gold,2026-01-22
CL-16836,regular,silver,2025-07-17
CL-16837,regular,silver,2025-04-23
CL-16838,regular,none,2024-01-27
CL-16839,new,none,2025-10-22
CL-16840,vip,platinum,2024-04-27
CL-16841,new,none,2024-01-25
CL-16842,regular,gold,2024-12-04
CL-16843,new,silver,2024-02-28
CL-16844,regular,silver,2024-03-11
CL-16845,vip,silver,2024-12-18
CL-16846,new,gold,2024-10-24
CL-16847,new,gold,2024-04-06
CL-16848,new,silver,2026-01-12
CL-16849,new,none,2024-06-06
CL-16850,regular,silver,2024-06-05
CL-16851,regular,none,2025-09-05
CL-16852,regular,none,2025-06-19
CL-16853,new,silver,2024-09-27
CL-16854,regular,none,2024-07-16
CL-16855,regular,gold,2025-11-25
CL-16856,regular,platinum,2024-01-26
CL-16857,new,none,2025-05-01
CL-16858,regular,none,2024-03-15
CL-16859,new,silver,2024-01-03
CL-16860,vip,none,2024-03-19
CL-16861,vip,none,2025-03-03
CL-16862,sleeping,gold,2024-08-15
CL-16863,new,none,2025-06-09
CL-16864,new,none,2025-12-31
CL-16865,vip,silver,2024-01-30
CL-16866,regular,none,2025-04-16
CL-16867,regular,gold,2025-11-23
CL-16868,regular,gold,2024-04-03
CL-16869,new,none,2024-11-14
CL-16870,regular,none,2024-02-23
CL-16871,sleeping,gold,2024-03-22
CL-16872,regular,silver,2026-01-07
CL-16873,regular,silver,2024-07-09
CL-16874,sleeping,none,2024-05-10
CL-16875,regular,silver,2025-11-11
CL-16876,new,none,2024-07-24
CL-16877,regular,silver,2024-07-30
CL-16878,new,silver,2025-10-01
CL-16879,new,silver,2025-07-30
CL-16880,regular,silver,2025-02-25
CL-16881,new,silver,2025-10-06
CL-16882,new,gold,2024-06-21
CL-16883,regular,silver,2025-08-28
CL-16884,new,none,2025-05-19
CL-16885,regular,silver,2025-03-09
CL-16886,new,gold,2024-10-09
CL-16887,regular,none,2024-04-01
CL-16888,sleeping,gold,2025-03-17
CL-16889,new,platinum,2025-09-02
CL-16890,regular,silver,2024-03-14
CL-16891,new,none,2024-05-01
CL-16892,new,silver,2025-10-30
CL-16893,regular,none,2025-10-18
CL-16894,new,none,2025-03-28
CL-16895,new,none,2024-12-14
CL-16896,regular,silver,2024-01-04
CL-16897,regular,silver,2025-11-23
CL-16898,sleeping,silver,2025-02-28
CL-16899,sleeping,none,2024-03-01
CL-16900,regular,silver,2024-10-02
CL-16901,new,silver,2025-09-26
CL-16902,new,silver,2025-11-19
CL-16903,regular,none,2025-04-28
CL-16904,vip,none,2024-04-15
CL-16905,new,none,2024-05-01
CL-16906,new,gold,2024-09-10
CL-16907,regular,silver,2025-08-02
CL-16908,sleeping,gold,2025-08-04
CL-16909,regular,silver,2025-07-23
